number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_power,params_imp_type,params_norm,params_num_layers,params_prune_type,params_residual,state
9,0.689333333,38:06.9,39:21.1,0 days 00:01:14.261485,0.4,8,fpgm,,3,bnscale,FALSE,COMPLETE
22,0.683666667,54:52.7,56:16.9,0 days 00:01:24.200157,0.6,7,lamp,,4,bnscale,TRUE,COMPLETE
50,0.683666667,04:30.7,06:50.7,0 days 00:02:19.973266,0.8,8,group,,4,base,TRUE,COMPLETE
12,0.682333333,42:02.7,42:39.6,0 days 00:00:36.974216,0.6,6,lamp,,1,bnscale,TRUE,COMPLETE
99,0.679666667,23:03.8,24:59.8,0 days 00:01:55.968476,0.6,6,lamp,layer,5,base,FALSE,COMPLETE
16,0.669,47:01.9,47:51.9,0 days 00:00:49.919527,0.4,7,lamp,,2,base,FALSE,COMPLETE
78,0.663,50:12.1,51:27.0,0 days 00:01:14.962433,0.4,6,lamp,layer,2,base,FALSE,COMPLETE
41,0.663,46:31.9,48:20.1,0 days 00:01:48.122644,0.5,7,group,layer,3,base,TRUE,COMPLETE
14,0.662333333,44:26.2,45:17.1,0 days 00:00:50.879640,0,7,lamp,,2,bnscale,FALSE,COMPLETE
35,0.659,32:30.4,36:00.5,0 days 00:03:30.067425,0.8,9,fpgm,batch,4,group,TRUE,COMPLETE
6,0.656333333,32:30.6,33:43.0,0 days 00:01:12.384033,0.3,9,group,,2,bnscale,TRUE,COMPLETE
31,0.654,21:13.5,23:20.5,0 days 00:02:06.992785,0.3,6,fpgm,batch,2,group,TRUE,COMPLETE
20,0.646333333,52:11.6,52:52.1,0 days 00:00:40.449699,0.5,8,fpgm,batch,1,bnscale,TRUE,COMPLETE
57,0.640333333,16:28.8,18:38.9,0 days 00:02:10.124322,0.8,8,lamp,batch,4,base,TRUE,COMPLETE
18,0.636,49:26.1,50:58.1,0 days 00:01:32.045199,0.8,8,fpgm,batch,4,bnscale,TRUE,COMPLETE
10,0.632666667,39:21.2,39:59.1,0 days 00:00:37.935645,0.8,6,lamp,batch,1,base,FALSE,COMPLETE
46,0.607333333,56:47.0,59:14.8,0 days 00:02:27.794346,0.2,8,fpgm,batch,4,group,TRUE,COMPLETE
93,0.606666667,13:35.3,15:13.6,0 days 00:01:38.285997,0.7,6,lamp,layer,4,base,FALSE,COMPLETE
92,0.605333333,11:57.7,13:35.3,0 days 00:01:37.505764,0.7,6,lamp,layer,4,base,FALSE,COMPLETE
4,0.602,29:16.6,30:35.4,0 days 00:01:18.830093,0.2,8,group,layer,3,group,FALSE,COMPLETE
21,0.602,52:52.1,54:52.7,0 days 00:02:00.605618,0.7,8,fpgm,batch,5,bnscale,TRUE,COMPLETE
13,0.582666667,42:39.6,44:26.2,0 days 00:01:46.566024,0.7,7,lamp,batch,5,bnscale,TRUE,COMPLETE
40,0.572333333,44:58.8,46:31.9,0 days 00:01:33.157734,0,8,fpgm,batch,2,group,TRUE,COMPLETE
100,0.547,24:59.8,26:37.5,0 days 00:01:37.683765,0.1,6,lamp,layer,4,base,FALSE,COMPLETE
110,0.542333333,38:48.8,40:25.9,0 days 00:01:37.065559,0.8,6,group,layer,4,base,FALSE,COMPLETE
23,0.534666667,56:16.9,58:24.1,0 days 00:02:07.112357,0.7,8,group,batch,6,bnscale,TRUE,COMPLETE
60,0.533666667,21:55.9,23:51.6,0 days 00:01:55.727530,0.8,7,group,batch,4,base,TRUE,COMPLETE
1,0.532666667,23:50.2,25:24.5,0 days 00:01:34.330307,0.8,8,fpgm,layer,4,group,FALSE,COMPLETE
11,0.526333333,39:59.1,42:02.6,0 days 00:02:03.516247,0.7,7,lamp,batch,6,bnscale,TRUE,COMPLETE
3,0.522,26:58.3,29:16.6,0 days 00:02:18.326089,0.1,9,fpgm,layer,4,group,TRUE,COMPLETE
5,0.514666667,30:35.4,32:30.5,0 days 00:01:55.103999,0.5,8,fpgm,layer,5,bnscale,FALSE,COMPLETE
7,0.384333333,33:43.0,37:02.2,0 days 00:03:19.243882,0.5,9,group,layer,6,group,FALSE,COMPLETE
111,0.380333333,40:25.9,42:21.9,0 days 00:01:56.001428,0.8,6,group,layer,5,base,FALSE,COMPLETE
28,,04:20.8,,,0.8,9,fpgm,batch,3,base,TRUE,RUNNING
