number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
22,0.8283333333333333,2025-05-19 20:08:26.000926,2025-05-19 20:08:48.922051,0 days 00:00:22.921125,True,4.0,COMPLETE,0.6,0.9,0.9,0.00023739863577823718,0.00011090056317411705,1.5,0.30000000000000004,0.05,True,60.0,0.05
48,0.828,2025-05-19 20:17:11.605701,2025-05-19 20:17:28.419145,0 days 00:00:16.813444,True,0.5,COMPLETE,0.6,0.8,0.8,0.002105435281102066,0.0025664032927169103,1.9500000000000002,0.25,0.15,False,,0.2
34,0.828,2025-05-19 20:12:27.102696,2025-05-19 20:12:50.279772,0 days 00:00:23.177076,True,2.75,COMPLETE,0.5,0.9,0.9,0.00033651289026117036,2.374146893303278e-05,1.6,0.25,0.05,True,30.0,0.0
83,0.828,2025-05-19 20:28:47.331512,2025-05-19 20:29:07.252137,0 days 00:00:19.920625,True,4.25,COMPLETE,0.6,0.8,0.8,0.0006781258848393035,0.001348797795842459,1.4500000000000002,0.30000000000000004,0.1,False,,0.3
13,0.8273333333333334,2025-05-19 20:05:12.224711,2025-05-19 20:05:35.288029,0 days 00:00:23.063318,True,1.75,COMPLETE,0.6,0.995,0.995,0.00010531905439815135,0.00010076982595257894,2.0,0.30000000000000004,0.15,False,,0.3
30,0.8273333333333333,2025-05-19 20:11:04.256848,2025-05-19 20:11:21.488803,0 days 00:00:17.231955,True,3.0,COMPLETE,0.6,0.995,0.995,0.00955050129204358,0.004321185107250089,1.0,0.2,0.05,True,60.0,0.25
121,0.8273333333333333,2025-05-19 20:42:24.024642,2025-05-19 20:42:46.800899,0 days 00:00:22.776257,True,4.0,COMPLETE,0.6,0.995,0.995,0.000114719401160407,0.009132555932694913,2.0,0.2,0.05,True,90.0,0.3
96,0.827,2025-05-19 20:33:10.031613,2025-05-19 20:33:31.318066,0 days 00:00:21.286453,False,4.75,COMPLETE,0.6,0.995,0.995,0.0007191924185891874,0.0020373517435419053,1.55,0.2,0.05,True,90.0,0.05
21,0.827,2025-05-19 20:08:05.611774,2025-05-19 20:08:25.962540,0 days 00:00:20.350766,True,3.75,COMPLETE,0.6,0.9,0.9,0.00045038242350486007,3.535776553634062e-05,1.75,0.30000000000000004,0.05,True,60.0,0.0
39,0.827,2025-05-19 20:14:10.109182,2025-05-19 20:14:28.630540,0 days 00:00:18.521358,True,5.0,COMPLETE,0.5,0.8,0.8,0.0014606084478053596,0.015743345785118337,1.4,0.15000000000000002,0.05,False,,0.15000000000000002
14,0.827,2025-05-19 20:05:35.327474,2025-05-19 20:05:57.309694,0 days 00:00:21.982220,False,3.5,COMPLETE,0.7,0.995,0.995,0.0018141542213632557,0.001004638812714845,1.35,0.0,0.1,False,,0.25
57,0.8266666666666667,2025-05-19 20:19:56.863169,2025-05-19 20:20:18.491320,0 days 00:00:21.628151,True,4.5,COMPLETE,0.6,0.995,0.995,0.00019122277387339796,0.00043628454625958775,1.1,0.25,0.05,False,,0.25
3,0.8266666666666667,2025-05-19 20:01:46.002787,2025-05-19 20:02:06.431733,0 days 00:00:20.428946,True,2.75,COMPLETE,0.5,0.995,0.995,0.0006797371310354008,0.0716239154440072,1.55,0.2,0.05,True,150.0,0.1
