number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
83,0.9122004357298475,0.7,2025-05-17 10:00:27.984862,2025-05-17 10:01:30.575516,0 days 00:01:02.590654,mse,False,,1,COMPLETE,0.7,0.995,0.995,0.0005435516973289669,0.0024570242985235955,0.0,1.0,0.15,True,90.0,0.2
64,0.9111111111111111,0.7,2025-05-17 09:39:34.771380,2025-05-17 09:40:37.374845,0 days 00:01:02.603465,mse,False,,1,COMPLETE,0.7,0.995,0.995,0.0005435516973289669,0.0024570242985235955,2.75,3.5,0.0,True,90.0,0.15000000000000002
66,0.8893246187363834,0.7,2025-05-17 09:41:39.922743,2025-05-17 09:42:49.047431,0 days 00:01:09.124688,cwd,False,0.75,1,COMPLETE,0.7,0.9,0.9,0.00013891759952434294,0.0016479204851377268,4.0,4.0,0.05,False,,0.15000000000000002
58,0.888235294117647,0.6,2025-05-17 09:32:55.045556,2025-05-17 09:34:04.474131,0 days 00:01:09.428575,cwd,True,2.0,1,COMPLETE,0.6,0.8,0.8,0.0014311102130585784,0.00012769514645342,2.5,1.5,0.0,False,,0.05
91,0.8810457516339869,0.5,2025-05-17 10:09:16.857633,2025-05-17 10:10:26.991776,0 days 00:01:10.134143,cwd,False,1.25,1,COMPLETE,0.5,0.9,0.9,6.128604936018793e-05,0.0027028299984371827,2.0,0.5,0.1,True,60.0,0.2
78,0.8797385620915033,0.6,2025-05-17 09:54:53.301477,2025-05-17 09:56:02.310713,0 days 00:01:09.009236,cwd,False,4.75,1,COMPLETE,0.6,0.9,0.9,0.001332879902342965,1.1873628406676831e-05,3.0,0.5,0.1,True,30.0,0.0
84,0.8797385620915033,0.6,2025-05-17 10:01:30.601677,2025-05-17 10:02:40.660761,0 days 00:01:10.059084,cwd,False,4.75,1,COMPLETE,0.6,0.99,0.99,0.004177810867746892,1.4199664620590573e-05,5.0,4.5,0.05,True,90.0,0.15000000000000002
77,0.8749455337690631,0.7,2025-05-17 09:53:50.357656,2025-05-17 09:54:53.279281,0 days 00:01:02.921625,mse,False,,1,COMPLETE,0.7,0.9,0.9,4.4786557851618944e-05,0.0016479204851377268,3.0,4.75,0.05,False,,0.15000000000000002
25,0.8540305010893247,0.6,2025-05-17 08:55:53.131007,2025-05-17 08:57:07.034947,0 days 00:01:13.903940,cwd,True,2.25,0,COMPLETE,0.6,0.995,0.995,0.001897412040324078,3.82011425604325e-05,1.25,0.0,0.0,True,150.0,0.3
29,0.8518518518518517,0.7,2025-05-17 09:00:40.113012,2025-05-17 09:01:45.076523,0 days 00:01:04.963511,mse,False,,0,COMPLETE,0.7,0.9,0.9,4.4786557851618944e-05,0.0016479204851377268,4.0,4.75,0.05,False,,0.15000000000000002
101,0.8501089324618737,0.6,2025-05-17 10:20:19.220885,2025-05-17 10:21:21.635414,0 days 00:01:02.414529,mse,True,,2,COMPLETE,0.6,0.8,0.8,0.000966914866757697,0.0005506639699545212,2.0,2.0,0.15,False,,0.05
121,0.8474945533769063,0.7,2025-05-17 10:42:27.680722,2025-05-17 10:43:29.969815,0 days 00:01:02.289093,mse,False,,2,COMPLETE,0.7,0.9,0.9,0.0005435516973289669,0.0024570242985235955,2.0,1.0,0.15,False,,0.05
43,0.8239651416122005,0.7,2025-05-17 09:16:21.844992,2025-05-17 09:17:24.363122,0 days 00:01:02.518130,mse,True,,0,COMPLETE,0.7,0.8,0.8,0.0001517266122672988,1.0745946647339267e-05,2.75,3.5,0.0,True,120.0,0.15000000000000002
80,0.8211328976034858,0.6,2025-05-17 09:57:11.190572,2025-05-17 09:58:14.458500,0 days 00:01:03.267928,mse,False,,1,COMPLETE,0.6,0.99,0.99,0.00287979075200991,0.00023808348875071624,5.0,2.5,0.1,True,30.0,0.1
71,0.8174291938997822,0.7,2025-05-17 09:47:13.110613,2025-05-17 09:48:20.413704,0 days 00:01:07.303091,cwd,True,1.75,1,COMPLETE,0.7,0.99,0.99,0.0001517266122672988,1.975312363188418e-05,2.75,4.5,0.0,True,150.0,0.0
76,0.8141612200435729,0.6,2025-05-17 09:52:39.445129,2025-05-17 09:53:50.333554,0 days 00:01:10.888425,cwd,True,5.0,1,COMPLETE,0.6,0.8,0.8,7.452366383223029e-05,2.5994573427806017e-05,3.5,0.25,0.05,False,,0.15000000000000002
61,0.8067538126361655,0.7,2025-05-17 09:36:14.933356,2025-05-17 09:37:17.000111,0 days 00:01:02.066755,mse,True,,1,COMPLETE,0.7,0.8,0.8,0.000519964623545407,2.411536215612638e-05,4.0,0.25,0.0,True,30.0,0.2
102,0.8026143790849675,0.6,2025-05-17 10:21:21.659808,2025-05-17 10:22:31.274247,0 days 00:01:09.614439,cwd,False,3.25,2,COMPLETE,0.6,0.99,0.99,0.0031025987776354927,0.00023821657350675242,4.75,3.0,0.15,True,30.0,0.1
28,0.801525054466231,0.6,2025-05-17 08:59:33.635488,2025-05-17 09:00:40.090312,0 days 00:01:06.454824,mse,False,,0,COMPLETE,0.6,0.99,0.99,0.0002104435945969178,0.00023808348875071624,5.0,2.5,0.15,True,90.0,0.1
56,0.7827886710239652,0.6,2025-05-17 09:30:49.549247,2025-05-17 09:31:52.895390,0 days 00:01:03.346143,mse,True,,1,COMPLETE,0.6,0.9,0.9,0.0027597069582725583,0.0005295716337640532,2.0,3.25,0.15,True,150.0,0.1
12,0.7749455337690633,0.6,2025-05-17 08:41:48.414836,2025-05-17 08:42:57.784472,0 days 00:01:09.369636,cwd,False,0.5,0,COMPLETE,0.6,0.99,0.99,0.0027597069582725583,0.0005361514389306127,0.75,1.75,0.0,False,,0.1
6,0.7688453159041394,0.5,2025-05-17 08:35:07.379877,2025-05-17 08:36:16.125570,0 days 00:01:08.745693,cwd,False,2.5,0,COMPLETE,0.5,0.9,0.9,6.128604936018793e-05,0.0001032710220710162,1.25,2.75,0.1,True,60.0,0.3
