number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
77,0.7886095433555669,0.6,2025-05-17 17:46:33.547043,2025-05-17 17:47:21.550504,0 days 00:00:48.003461,mse,False,,1,COMPLETE,0.6,0.9,0.9,0.0007531173420656131,0.001514201373025333,2.0,0.0,0.0,False,,0.15000000000000002
53,0.7884955247705375,0.6,2025-05-17 17:27:03.207737,2025-05-17 17:27:48.490636,0 days 00:00:45.282899,mse,True,,1,COMPLETE,0.6,0.8,0.8,0.00034883132701187046,0.002291934401934247,4.0,1.0,0.0,True,90.0,0.1
116,0.7883244968929936,0.6,2025-05-17 18:18:23.942365,2025-05-17 18:19:16.218761,0 days 00:00:52.276396,cwd,True,3.5,2,COMPLETE,0.6,0.9,0.9,0.008090282960787804,2.9016603206837705e-05,1.5,0.75,0.05,True,90.0,0.05
14,0.7879254318453907,0.5,2025-05-17 16:56:33.927078,2025-05-17 16:57:18.251916,0 days 00:00:44.324838,mse,True,,0,COMPLETE,0.5,0.8,0.8,0.00034977768016650456,0.0006702275376177537,2.75,0.0,0.0,False,,0.1
67,0.787526366797788,0.7,2025-05-17 17:38:08.438286,2025-05-17 17:39:03.959694,0 days 00:00:55.521408,cwd,True,4.75,1,COMPLETE,0.7,0.995,0.995,0.0006116595324432815,0.0003944883598633535,1.25,2.0,0.05,True,150.0,0.15000000000000002
74,0.7862721623624651,0.6,2025-05-17 17:44:05.355151,2025-05-17 17:44:57.008490,0 days 00:00:51.653339,cwd,False,3.25,1,COMPLETE,0.6,0.99,0.99,0.00011782042373952676,9.300697353876894e-05,1.25,5.0,0.15,False,,0.25
72,0.7856450601448035,0.7,2025-05-17 17:42:25.382959,2025-05-17 17:43:13.750829,0 days 00:00:48.367870,mse,False,,1,COMPLETE,0.7,0.99,0.99,0.00016955093350013163,0.010030984252622324,3.25,0.0,0.1,False,,0.15000000000000002
102,0.7854740322672596,0.6,2025-05-17 18:06:52.128434,2025-05-17 18:07:39.943184,0 days 00:00:47.814750,mse,True,,2,COMPLETE,0.6,0.8,0.8,0.0001858788630703364,0.0007381867357309918,4.5,3.0,0.15,False,,0.05
68,0.7839347813693632,0.5,2025-05-17 17:39:03.982375,2025-05-17 17:39:55.806413,0 days 00:00:51.824038,cwd,True,2.75,1,COMPLETE,0.5,0.995,0.995,0.00036336382169315645,1.6377367496411566e-05,1.25,2.5,0.0,False,,0.2
2,0.769910495410752,0.5,2025-05-17 16:45:54.445571,2025-05-17 16:47:40.224719,0 days 00:01:45.779148,cwd,True,0.25,0,COMPLETE,0.5,0.995,0.995,0.00036336382169315645,1.6377367496411566e-05,1.0,2.5,0.0,False,,0.2
70,0.7696254489481786,0.5,2025-05-17 17:40:46.363425,2025-05-17 17:41:37.534477,0 days 00:00:51.171052,cwd,True,3.5,1,COMPLETE,0.5,0.995,0.995,9.54120734189936e-05,2.5611488680198635e-05,1.0,0.0,0.15,False,,0.15000000000000002
113,0.7692263839005756,0.5,2025-05-17 18:15:59.906012,2025-05-17 18:16:51.146477,0 days 00:00:51.240465,cwd,True,0.25,2,COMPLETE,0.5,0.99,0.99,0.00036336382169315645,1.6377367496411566e-05,1.25,2.5,0.0,False,,0.2
118,0.7672880679550768,0.7,2025-05-17 18:20:03.074747,2025-05-17 18:20:54.584544,0 days 00:00:51.509797,cwd,True,1.5,2,COMPLETE,0.7,0.8,0.8,0.0012414466649034051,1.138673068899949e-05,0.25,0.0,0.1,False,,0.15000000000000002
79,0.7662619006898125,0.6,2025-05-17 17:48:09.389879,2025-05-17 17:49:00.968188,0 days 00:00:51.578309,cwd,False,0.25,1,COMPLETE,0.6,0.8,0.8,0.008344444482842203,9.065217183482745e-05,0.25,0.0,0.15,False,,0.15000000000000002
58,0.7656918077646657,0.7,2025-05-17 17:30:49.608351,2025-05-17 17:31:38.552766,0 days 00:00:48.944415,cwd,False,5.0,1,COMPLETE,0.7,0.9,0.9,0.0010202045056443006,0.015661020364635812,4.75,0.0,0.05,True,120.0,0.15000000000000002
80,0.7591357391254774,0.7,2025-05-17 17:49:00.992605,2025-05-17 17:49:48.870965,0 days 00:00:47.878360,mse,True,,1,COMPLETE,0.7,0.995,0.995,0.0054262803309040285,0.010030984252622324,4.0,0.0,0.1,False,,0.15000000000000002
122,0.7578245253976398,0.5,2025-05-17 18:23:26.800307,2025-05-17 18:24:21.444998,0 days 00:00:54.644691,cwd,True,4.25,2,COMPLETE,0.5,0.995,0.995,0.00036336382169315645,1.6377367496411566e-05,0.25,0.0,0.0,False,,0.2
54,0.7577675161051252,0.6,2025-05-17 17:27:48.512847,2025-05-17 17:28:33.208517,0 days 00:00:44.695670,mse,False,,1,COMPLETE,0.6,0.9,0.9,0.00010669536064555314,0.011919820163264016,0.5,0.25,0.15,False,,0.2
