number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr_power,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay_power,params_mpp,params_mpp_lr_power,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay_power,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,system_attrs_NSGAIISampler:generation,state
50,0.673,10.9285668,34:20.4,34:53.9,0 days 00:00:33.459341,,,0.8,0.3,4,0.99,batch,TRUE,FALSE,0.2,,5,FALSE,,,,,,,,,TRUE,0.3,1,COMPLETE
18,0.672666667,10.71330205,16:19.1,16:51.9,0 days 00:00:32.797523,,,0.15,0.35,4,0.9,batch,TRUE,TRUE,0.25,0.45,5,FALSE,,,,,,,,,FALSE,,0,COMPLETE
19,0.672,12.12875834,16:52.0,17:29.1,0 days 00:00:37.116779,group,TRUE,0.75,0.7,2,0.995,,TRUE,FALSE,0.2,,3,TRUE,2,FALSE,,3,FALSE,0.65,5,group,TRUE,0.05,0,COMPLETE
55,0.671333333,13.10470733,37:07.7,37:47.7,0 days 00:00:40.061465,lamp,FALSE,,0.2,4,0.99,,,FALSE,0.2,,2,TRUE,5,FALSE,,1,TRUE,0.9,1,base,FALSE,,1,COMPLETE
67,0.671,9.981355026,43:57.2,44:27.9,0 days 00:00:30.628759,,,0.5,0.3,6,0.995,layer,FALSE,TRUE,0.3,0.4,3,FALSE,,,,,,,,,FALSE,,1,COMPLETE
98,0.67,10.00520337,02:04.9,02:35.2,0 days 00:00:30.262076,,,0.3,0.8,3,0.995,,FALSE,TRUE,0.1,0.1,5,FALSE,,,,,,,,,FALSE,,1,COMPLETE
68,0.668,10.5493233,44:27.9,45:00.3,0 days 00:00:32.350377,,,0.15,0.65,5,0.995,batch,TRUE,FALSE,0.1,,4,FALSE,,,,,,,,,TRUE,0.25,1,COMPLETE
34,0.665666667,12.74194595,25:08.9,25:47.9,0 days 00:00:38.962439,lamp,TRUE,,0.15,2,0.995,,,FALSE,0.2,,2,TRUE,4,TRUE,0.25,2,TRUE,0.8,5,bnscale,FALSE,,0,COMPLETE
21,0.665333333,10.73801418,18:00.1,18:33.0,0 days 00:00:32.871818,,,0.1,0.9,5,0.9,batch,TRUE,TRUE,0.05,0.15,4,FALSE,,,,,,,,,TRUE,0.45,0,COMPLETE
76,0.664333333,10.36128896,49:04.2,49:36.0,0 days 00:00:31.797554,,,0.1,0.5,4,0.9,batch,FALSE,TRUE,0.25,0,1,FALSE,,,,,,,,,FALSE,,1,COMPLETE
91,0.663666667,10.59579491,58:15.1,58:47.6,0 days 00:00:32.468689,,,0.2,0,6,0.9,batch,FALSE,TRUE,0.05,0.05,3,FALSE,,,,,,,,,FALSE,,1,COMPLETE
