number,value,datetime_start,datetime_complete,duration,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_prune_mlp,params_prune_rate,state
80,,07:14.9,07:23.2,0 days 00:00:08.317695,0.8,0.1,0.008599253,0.9,batch,FALSE,FALSE,0.1,,0.01698552,FALSE,0.5,FAIL
81,,07:23.4,07:31.5,0 days 00:00:08.094976,0.8,0.1,0.008580266,0.9,batch,FALSE,FALSE,0.1,,0.011374963,FALSE,0.7,FAIL
82,,07:32.0,07:39.4,0 days 00:00:07.428274,0.8,0.1,0.007219245,0.9,batch,FALSE,FALSE,0.1,,1.08E-05,FALSE,0.7,FAIL
83,,07:39.5,07:47.8,0 days 00:00:08.300693,0.8,0.1,0.009361048,0.9,batch,FALSE,FALSE,0.1,,0.010864268,FALSE,0.5,FAIL
84,,07:48.0,07:56.2,0 days 00:00:08.251912,0.8,0.1,0.008180697,0.9,batch,FALSE,FALSE,0.1,,1.60E-05,FALSE,0.5,FAIL
85,,07:56.4,08:04.5,0 days 00:00:08.066526,0.8,0.1,0.009782632,0.9,batch,FALSE,FALSE,0.1,,1.24E-05,FALSE,0.7,FAIL
86,,08:04.6,08:12.8,0 days 00:00:08.162922,0.8,0.1,0.007046878,0.9,batch,FALSE,FALSE,0.1,,0.013521016,FALSE,0.7,FAIL
87,,08:12.9,08:21.1,0 days 00:00:08.132183,0.8,0.1,0.009242792,0.9,batch,FALSE,FALSE,0.1,,1.91E-05,FALSE,0.7,FAIL
88,,08:21.2,08:29.6,0 days 00:00:08.348819,0.8,0.1,0.007135516,0.9,batch,FALSE,FALSE,0.1,,0.015850415,FALSE,0.5,FAIL
89,,08:29.8,08:38.2,0 days 00:00:08.408337,0.75,0.1,0.008446714,0.9,batch,FALSE,FALSE,0.1,,0.019872409,FALSE,0.7,FAIL
90,,08:38.3,08:46.5,0 days 00:00:08.192445,0.8,0.1,0.008930952,0.9,batch,FALSE,FALSE,0.1,,1.36E-05,FALSE,0.7,FAIL
91,,08:46.7,08:54.9,0 days 00:00:08.178613,0.8,0.1,0.007066089,0.9,batch,FALSE,FALSE,0.05,,2.02E-05,FALSE,0.7,FAIL
92,,08:55.1,09:03.2,0 days 00:00:08.168201,0.8,0.1,0.008592085,0.9,batch,FALSE,FALSE,0.1,,1.43E-05,FALSE,0.7,FAIL
93,,09:03.7,09:11.4,0 days 00:00:07.646092,0.8,0.1,0.00989933,0.9,batch,FALSE,FALSE,0.1,,0.014634293,FALSE,0.5,FAIL
94,,09:11.5,09:19.7,0 days 00:00:08.149324,0.8,0.1,0.009848993,0.9,batch,FALSE,FALSE,0.1,,1.18E-05,FALSE,0.7,FAIL
95,,09:19.9,09:28.2,0 days 00:00:08.334870,0.75,0.1,0.008919231,0.9,batch,FALSE,FALSE,0.1,,1.17E-05,FALSE,0.5,FAIL
96,,09:28.4,09:36.5,0 days 00:00:08.118674,0.8,0.1,0.008140091,0.9,batch,FALSE,FALSE,0.1,,0.015780455,FALSE,0.7,FAIL
97,,09:36.7,09:44.4,0 days 00:00:07.702520,0.8,0.1,0.009929514,0.9,batch,FALSE,FALSE,0.1,,1.57E-05,FALSE,0.7,FAIL
98,,09:44.6,09:52.9,0 days 00:00:08.336924,0.8,0.1,0.009387911,0.9,batch,FALSE,FALSE,0.1,,1.30E-05,FALSE,0.5,FAIL
99,,09:53.1,10:01.3,0 days 00:00:08.256967,0.8,0.1,0.005877135,0.9,batch,FALSE,FALSE,0.1,,0.013755266,FALSE,0.7,FAIL
100,,10:01.5,10:09.7,0 days 00:00:08.158141,0.8,0.1,0.006328472,0.9,batch,FALSE,FALSE,0.1,,1.79E-05,FALSE,0.7,FAIL
101,,10:09.9,10:18.0,0 days 00:00:08.163299,0.75,0.1,0.009935397,0.9,batch,FALSE,FALSE,0.1,,2.57E-05,FALSE,0.7,FAIL
102,,10:18.2,10:26.6,0 days 00:00:08.408187,0.8,0.1,0.009916125,0.9,batch,FALSE,FALSE,0.1,,1.13E-05,FALSE,0.5,FAIL
103,,10:27.1,10:34.9,0 days 00:00:07.755406,0.8,0.1,0.009884078,0.9,batch,FALSE,FALSE,0.1,,1.13E-05,FALSE,0.7,FAIL
104,,10:35.1,10:43.2,0 days 00:00:08.155879,0.8,0.1,0.007413938,0.9,batch,FALSE,FALSE,0.1,,0.015923684,FALSE,0.7,FAIL
105,,10:43.4,10:51.8,0 days 00:00:08.334277,0.8,0.1,0.008404728,0.9,batch,FALSE,FALSE,0.1,,1.95E-05,FALSE,0.5,FAIL
106,,10:51.9,11:00.3,0 days 00:00:08.325471,0.8,0.1,0.00982948,0.9,batch,FALSE,FALSE,0.1,,0.016957702,FALSE,0.5,FAIL
107,,11:00.4,11:08.6,0 days 00:00:08.158155,0.8,0.1,0.009592194,0.9,batch,FALSE,FALSE,0.1,,1.01E-05,FALSE,0.7,FAIL
108,,11:08.8,11:17.0,0 days 00:00:08.182674,0.8,0.1,0.008849403,0.9,batch,FALSE,FALSE,0.05,,0.015386294,FALSE,0.7,FAIL
109,,11:17.2,11:25.5,0 days 00:00:08.326679,0.8,0.1,0.009311204,0.9,batch,FALSE,FALSE,0.1,,1.64E-05,FALSE,0.5,FAIL
110,,11:25.7,11:34.0,0 days 00:00:08.319596,0.8,0.1,0.008567942,0.9,batch,FALSE,FALSE,0.1,,2.55E-05,FALSE,0.5,FAIL
111,,11:34.2,11:42.7,0 days 00:00:08.515173,0.8,0.1,0.00913069,0.9,batch,FALSE,FALSE,0.1,,0.016706164,FALSE,0.5,FAIL
