number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
1,0.149666667,0.8,34:14.6,34:27.0,0 days 00:00:12.384267,group,FALSE,1.39E-05,0.000185488,FALSE,,0.043312083,FALSE,0.8,1,group,TRUE,0,0.0053777,0,COMPLETE
18,0.147666667,0.9,37:47.6,38:02.1,0 days 00:00:14.532278,fpgm,TRUE,0.000209199,0.00015174,FALSE,,0.214905937,TRUE,0.9,3,group,TRUE,0.05,0.076228691,0,COMPLETE
89,0.142666667,0.6,52:41.9,52:52.6,0 days 00:00:10.763203,lamp,FALSE,1.54E-05,0.000118846,TRUE,0.4,0.112859568,FALSE,0.6,1,base,TRUE,0.1,0.008670948,1,COMPLETE
9,0.137333333,0.6,35:50.2,36:00.9,0 days 00:00:10.686850,fpgm,TRUE,0.000258545,0.0056151,TRUE,0.1,7.84E-05,FALSE,0.6,1,base,TRUE,0.45,0.238939894,0,COMPLETE
0,0.117666667,0.9,33:58.0,34:14.6,0 days 00:00:16.552399,group,FALSE,1.74E-05,0.000415064,TRUE,0,0.007489878,TRUE,0.9,3,bnscale,TRUE,0.3,0.03499094,0,COMPLETE
3,0.115333333,0.6,34:42.8,34:54.0,0 days 00:00:11.286342,group,FALSE,3.06E-05,1.28E-05,FALSE,,0.027724341,FALSE,0.6,1,base,TRUE,0.05,0.021819617,0,COMPLETE
21,0.111,0.9,38:29.2,38:40.1,0 days 00:00:10.857400,group,FALSE,1.54E-05,0.00482721,TRUE,0.45,0.112859568,FALSE,0.9,1,bnscale,TRUE,0.5,0.294288136,0,COMPLETE
76,0.111,0.8,50:01.2,50:12.1,0 days 00:00:10.902811,lamp,FALSE,1.54E-05,0.00482721,TRUE,0.35,0.00373611,FALSE,0.8,1,bnscale,TRUE,0.15,0.294288136,1,COMPLETE
46,0.109333333,0.8,43:32.0,43:46.6,0 days 00:00:14.562322,fpgm,FALSE,1.52E-05,1.30E-05,TRUE,0.05,0.001477736,FALSE,0.8,3,base,FALSE,,0.651628161,0,COMPLETE
79,0.106666667,0.8,50:37.3,50:51.8,0 days 00:00:14.479900,group,TRUE,2.57E-05,0.004968879,TRUE,0.15,0.012829713,FALSE,0.8,3,group,FALSE,,0.02076524,1,COMPLETE
94,0.098333333,0.8,53:45.0,53:59.4,0 days 00:00:14.403116,fpgm,FALSE,1.52E-05,1.30E-05,FALSE,,0.001477736,FALSE,0.8,3,base,FALSE,,0.651628161,1,COMPLETE
