number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
25,0.9656521739130435,2025-05-20 14:33:57.995405,2025-05-20 14:36:12.846311,0 days 00:02:14.850906,False,2.25,COMPLETE,0.5,0.995,0.0003001023052183546,0.0006345175289879115,0.9,0.15000000000000002,0.15,False,,0.2
60,0.9656521739130435,2025-05-20 15:33:54.672245,2025-05-20 15:34:58.492306,0 days 00:01:03.820061,False,2.0,COMPLETE,0.5,0.995,0.007987032421096349,2.769986415472428e-05,1.25,0.1,0.0,True,30.0,0.15000000000000002
84,0.9656038647342995,2025-05-20 16:10:37.675449,2025-05-20 16:12:27.335697,0 days 00:01:49.660248,False,4.5,COMPLETE,0.5,0.995,0.001661199055581613,0.0029935317267905906,1.4500000000000002,0.35,0.15,True,90.0,0.05
33,0.9655555555555556,2025-05-20 14:47:42.534235,2025-05-20 14:49:15.128263,0 days 00:01:32.594028,False,2.25,COMPLETE,0.5,0.9,0.0008322921813245235,0.0014638752588896223,0.7,0.1,0.1,False,,0.2
99,0.9652657004830919,2025-05-20 16:30:59.657303,2025-05-20 16:33:14.128953,0 days 00:02:14.471650,False,4.0,COMPLETE,0.5,0.99,0.0008677174454802782,0.016733962836193304,1.0,0.30000000000000004,0.15,True,30.0,0.15000000000000002
43,0.9651207729468599,2025-05-20 15:01:49.511663,2025-05-20 15:03:54.330925,0 days 00:02:04.819262,False,2.5,COMPLETE,0.5,0.995,0.0003758933442161688,2.0878082092822377e-05,0.75,0.15000000000000002,0.15,False,,0.3
75,0.965072463768116,2025-05-20 15:56:37.313819,2025-05-20 15:58:17.671721,0 days 00:01:40.357902,True,5.0,COMPLETE,0.5,0.995,0.0007613708986274538,0.0023200087308574034,1.5,0.05,0.1,True,60.0,0.05
88,0.965072463768116,2025-05-20 16:16:48.332349,2025-05-20 16:18:40.013162,0 days 00:01:51.680813,True,3.75,COMPLETE,0.5,0.995,0.0004235601262314478,0.0005908585057861477,1.1,0.05,0.1,True,30.0,0.1
42,0.965072463768116,2025-05-20 15:00:18.562591,2025-05-20 15:01:49.471884,0 days 00:01:30.909293,True,1.75,COMPLETE,0.5,0.995,0.00139358886852979,0.0003971952814629802,0.8500000000000001,0.2,0.15,False,,0.3
35,0.965072463768116,2025-05-20 14:50:02.144031,2025-05-20 14:51:02.120695,0 days 00:00:59.976664,False,2.5,COMPLETE,0.5,0.99,0.006168941319403398,0.0002726554939478529,0.8,0.1,0.15,False,,0.2
11,0.9650241545893721,2025-05-20 14:10:52.118638,2025-05-20 14:12:19.930452,0 days 00:01:27.811814,True,1.5,COMPLETE,0.5,0.995,0.0015311957056331144,0.00015707642583308608,1.15,0.2,0.15,False,,0.3
44,0.965024154589372,2025-05-20 15:03:54.369814,2025-05-20 15:05:25.080457,0 days 00:01:30.710643,True,2.25,COMPLETE,0.5,0.995,0.0011882104210017353,9.382170879929193e-05,1.1,0.2,0.15,False,,0.25
73,0.96487922705314,2025-05-20 15:52:28.377388,2025-05-20 15:53:59.937852,0 days 00:01:31.560464,True,3.75,COMPLETE,0.5,0.995,0.000499170722357034,0.011323197178072071,1.5,0.05,0.1,True,60.0,0.05
58,0.9646859903381643,2025-05-20 15:30:30.440127,2025-05-20 15:32:22.722034,0 days 00:01:52.281907,False,1.25,COMPLETE,0.5,0.995,0.0006270970765745376,5.566796821286815e-05,1.1,0.1,0.15,True,60.0,0.1
41,0.9646859903381643,2025-05-20 14:58:12.403111,2025-05-20 15:00:18.520851,0 days 00:02:06.117740,False,0.75,COMPLETE,0.5,0.995,0.0006707788972010975,0.0001878956761120434,1.05,0.2,0.15,False,,0.3
17,0.9645893719806763,2025-05-20 14:21:15.568177,2025-05-20 14:22:36.319618,0 days 00:01:20.751441,True,1.0,COMPLETE,0.5,0.995,0.003318777863910179,6.142586199890481e-05,1.5,0.25,0.15,False,,0.3
12,0.9644444444444445,2025-05-20 14:12:19.969103,2025-05-20 14:14:05.139397,0 days 00:01:45.170294,True,1.5,COMPLETE,0.5,0.995,0.0012605630000205787,0.00020863372578609827,1.1,0.2,0.15,False,,0.3
29,0.9642028985507247,2025-05-20 14:41:06.440389,2025-05-20 14:42:29.202729,0 days 00:01:22.762340,False,3.25,COMPLETE,0.5,0.99,0.000954829018318151,0.034222990987652704,1.2000000000000002,0.05,0.05,False,,0.2
83,0.9641545893719806,2025-05-20 16:08:44.174634,2025-05-20 16:10:37.633121,0 days 00:01:53.458487,False,3.75,COMPLETE,0.5,0.995,0.00032971108042429987,0.0002359704464463073,1.3,0.05,0.15,True,60.0,0.0
32,0.9640579710144928,2025-05-20 14:45:57.986584,2025-05-20 14:47:42.493942,0 days 00:01:44.507358,False,2.75,COMPLETE,0.5,0.9,0.002514436114388365,0.0007747755548925479,0.5,0.15000000000000002,0.15,False,,0.25
66,0.9638647342995169,2025-05-20 15:42:08.858927,2025-05-20 15:43:19.386167,0 days 00:01:10.527240,False,4.0,COMPLETE,0.5,0.995,0.0005130495723672191,0.022923029065300055,1.4,0.0,0.15,True,60.0,0.1
15,0.9635748792270532,2025-05-20 14:17:09.388558,2025-05-20 14:18:29.776237,0 days 00:01:20.387679,True,3.0,COMPLETE,0.5,0.995,0.0005622306083708041,0.00034125596063106785,2.0,0.15000000000000002,0.1,False,,0.0
119,0.9635748792270532,2025-05-20 17:10:42.768417,2025-05-20 17:12:13.160193,0 days 00:01:30.391776,False,2.75,COMPLETE,0.5,0.99,0.0002570522624571462,0.03398771766057463,1.0,0.0,0.15,False,,0.2
14,0.9629468599033816,2025-05-20 14:15:39.181016,2025-05-20 14:17:09.348535,0 days 00:01:30.167519,True,1.5,COMPLETE,0.5,0.995,0.0016413720696458977,1.1434591118229991e-05,1.15,0.25,0.15,False,,0.25
59,0.96256038647343,2025-05-20 15:32:22.760295,2025-05-20 15:33:54.632248,0 days 00:01:31.871953,False,3.5,COMPLETE,0.5,0.995,0.001808813719874673,0.0001687681623737641,0.95,0.15000000000000002,0.15,True,90.0,0.0
16,0.9617391304347827,2025-05-20 14:18:29.816696,2025-05-20 14:21:15.528669,0 days 00:02:45.711973,True,0.25,COMPLETE,0.5,0.995,0.00019482018824872058,0.01378170508612615,1.0,0.25,0.15,False,,0.2
13,0.9614009661835748,2025-05-20 14:14:05.178034,2025-05-20 14:15:39.142030,0 days 00:01:33.963996,True,1.25,COMPLETE,0.5,0.995,0.0018220430231724574,0.013148694473929249,1.05,0.2,0.15,False,,0.15000000000000002
24,0.9613526570048311,2025-05-20 14:32:48.443837,2025-05-20 14:33:57.953663,0 days 00:01:09.509826,False,3.0,COMPLETE,0.5,0.995,0.0035863557660796535,0.00566775094631649,0.9,0.15000000000000002,0.15,False,,0.2
8,0.9605797101449275,2025-05-20 14:05:15.017369,2025-05-20 14:07:20.035504,0 days 00:02:05.018135,True,2.5,COMPLETE,0.6,0.995,0.005463363655095321,0.00010668329472577628,0.8,0.15000000000000002,0.1,True,90.0,0.3
3,0.9589371980676328,2025-05-20 13:58:17.320464,2025-05-20 13:59:12.987709,0 days 00:00:55.667245,True,2.5,COMPLETE,0.5,0.99,0.008622720530046606,0.0008212198611475624,0.75,0.30000000000000004,0.05,True,150.0,0.05
76,0.9570048309178745,2025-05-20 15:58:17.713710,2025-05-20 15:59:44.955442,0 days 00:01:27.241732,False,3.75,COMPLETE,0.6,0.995,0.0009925705735876903,0.0017004446405056981,1.4500000000000002,0.0,0.1,True,90.0,0.0
121,0.9565700483091787,2025-05-20 17:13:09.502557,2025-05-20 17:14:38.131817,0 days 00:01:28.629260,False,3.25,COMPLETE,0.5,0.99,0.00018727474536111462,0.09026449382758277,0.95,0.0,0.15,True,30.0,0.15000000000000002
51,0.9556521739130434,2025-05-20 15:16:35.507756,2025-05-20 15:18:45.344643,0 days 00:02:09.836887,False,4.5,COMPLETE,0.5,0.9,0.000179491882351228,0.0038099432788690755,0.75,0.15000000000000002,0.15,True,150.0,0.25
114,0.9518357487922705,2025-05-20 17:00:45.254110,2025-05-20 17:02:23.077624,0 days 00:01:37.823514,False,3.25,COMPLETE,0.5,0.99,0.00010528030332541763,0.007671536064633296,1.0,0.0,0.15,True,30.0,0.15000000000000002
80,0.9509661835748792,2025-05-20 16:04:55.159267,2025-05-20 16:06:20.669466,0 days 00:01:25.510199,False,3.25,COMPLETE,0.5,0.995,0.0007594905230134614,0.14540827585773453,1.25,0.05,0.15,True,90.0,0.05
7,0.9507246376811596,2025-05-20 14:02:29.110098,2025-05-20 14:05:14.977711,0 days 00:02:45.867613,True,4.75,COMPLETE,0.6,0.8,1.157198236687642e-05,0.08663478376476764,0.6,0.0,0.1,False,,0.05
120,0.9504830917874396,2025-05-20 17:12:13.196243,2025-05-20 17:13:09.460109,0 days 00:00:56.263866,False,3.75,COMPLETE,0.5,0.99,0.00023260904055918564,0.13989388617898504,1.05,0.05,0.15,True,30.0,0.15000000000000002
124,0.9493236714975845,2025-05-20 17:19:02.341687,2025-05-20 17:20:01.080559,0 days 00:00:58.738872,False,2.5,COMPLETE,0.5,0.99,0.00032257064558393115,0.28044295566751953,1.1,0.0,0.15,True,30.0,0.15000000000000002
55,0.9470531400966183,2025-05-20 15:24:31.946556,2025-05-20 15:26:34.676970,0 days 00:02:02.730414,False,3.75,COMPLETE,0.5,0.995,0.00013217038340991631,0.00029408212396457556,0.8500000000000001,0.1,0.15,True,90.0,0.15000000000000002
52,0.9401449275362319,2025-05-20 15:18:45.383413,2025-05-20 15:19:57.675765,0 days 00:01:12.292352,False,5.0,COMPLETE,0.5,0.9,7.389704011745503e-05,0.0014324714723784853,0.6,0.05,0.15,True,120.0,0.25
20,0.938743961352657,2025-05-20 14:26:34.637629,2025-05-20 14:27:38.094436,0 days 00:01:03.456807,False,2.0,COMPLETE,0.5,0.995,0.00011360733134338095,0.5571248327848791,1.6500000000000001,0.05,0.1,False,,0.1
50,0.9380193236714977,2025-05-20 15:14:26.705376,2025-05-20 15:16:35.463921,0 days 00:02:08.758545,False,4.0,COMPLETE,0.5,0.99,1.6037434909056304e-05,0.00024874755234117845,0.8500000000000001,0.0,0.15,True,120.0,0.3
82,0.9361352657004831,2025-05-20 16:07:35.311894,2025-05-20 16:08:44.126312,0 days 00:01:08.814418,False,4.25,COMPLETE,0.5,0.995,0.000515586430515848,0.7792170752004353,1.1,0.0,0.15,True,90.0,0.15000000000000002
38,0.9356521739130436,2025-05-20 14:54:25.863442,2025-05-20 14:56:21.025272,0 days 00:01:55.161830,False,3.25,COMPLETE,0.6,0.9,0.00048243793455459756,0.0021193889933481115,0.8,0.15000000000000002,0.15,False,,0.15000000000000002
19,0.9356521739130436,2025-05-20 14:24:22.489320,2025-05-20 14:26:34.596194,0 days 00:02:12.106874,False,3.0,COMPLETE,0.6,0.9,0.0005420685541457609,0.009215404321199862,1.3,0.1,0.1,False,,0.25
26,0.9356038647342994,2025-05-20 14:36:12.887277,2025-05-20 14:37:36.494901,0 days 00:01:23.607624,False,3.5,COMPLETE,0.6,0.995,0.0024804052430344335,0.004374011225136681,0.9,0.05,0.15,False,,0.15000000000000002
47,0.9238647342995169,2025-05-20 15:08:51.238551,2025-05-20 15:10:38.103257,0 days 00:01:46.864706,False,1.25,COMPLETE,0.6,0.995,0.0029665132272244836,0.0005475933362606277,1.2000000000000002,0.1,0.1,True,60.0,0.2
