number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
22,0.7981871044980332,2025-05-20 08:37:36.984909,2025-05-20 08:38:17.821373,0 days 00:00:40.836464,True,4.5,COMPLETE,0.5,0.995,0.0026459317074677656,5.638976319890604e-05,1.8,0.05,0.05,True,90.0,0.1
90,0.7979020580354597,2025-05-20 09:26:24.185978,2025-05-20 09:27:14.596954,0 days 00:00:50.410976,False,0.75,COMPLETE,0.6,0.99,0.0006695433153117059,0.0003331029488675106,2.0,0.2,0.15,False,,0.3
17,0.797502992987857,2025-05-20 08:34:17.838080,2025-05-20 08:35:07.338064,0 days 00:00:49.499984,True,2.25,COMPLETE,0.5,0.995,0.0015919381025484385,5.923229616791928e-05,1.6,0.05,0.05,True,60.0,0.05
106,0.797502992987857,2025-05-20 09:39:35.631743,2025-05-20 09:40:21.333642,0 days 00:00:45.701899,True,1.25,COMPLETE,0.5,0.99,0.0018220595393680977,0.0017522490296167396,1.9500000000000002,0.25,0.15,False,,0.3
28,0.7973319651103129,2025-05-20 08:41:53.265993,2025-05-20 08:42:39.491575,0 days 00:00:46.225582,True,3.5,COMPLETE,0.5,0.99,0.001975541421801892,1.0758518049675877e-05,1.0,0.15000000000000002,0.15,True,120.0,0.2
40,0.7972749558177984,2025-05-20 08:50:15.239909,2025-05-20 08:51:02.824595,0 days 00:00:47.584686,False,0.5,COMPLETE,0.5,0.9,0.005687803049254042,1.1870322087339912e-05,0.75,0.0,0.15,False,,0.2
31,0.7961917792600194,2025-05-20 08:43:56.078556,2025-05-20 08:44:31.245182,0 days 00:00:35.166626,True,4.0,COMPLETE,0.5,0.995,0.0032424794501053097,0.00020933150900099377,2.0,0.05,0.1,True,60.0,0.0
23,0.7956216863348726,2025-05-20 08:38:17.860955,2025-05-20 08:39:05.873825,0 days 00:00:48.012870,True,3.5,COMPLETE,0.5,0.995,0.0008785931172395022,0.00010022172821661863,1.7000000000000002,0.15000000000000002,0.05,True,60.0,0.05
30,0.7948235562396672,2025-05-20 08:43:23.740431,2025-05-20 08:43:56.038963,0 days 00:00:32.298532,True,4.25,COMPLETE,0.5,0.995,0.0058098007649791394,0.00010309174209176666,1.75,0.25,0.05,True,150.0,0.05
70,0.7939114075594321,2025-05-20 09:11:03.575156,2025-05-20 09:11:42.115609,0 days 00:00:38.540453,False,2.25,COMPLETE,0.5,0.8,0.006108516373151101,0.00016085873757026625,1.05,0.1,0.1,False,,0.3
47,0.7924861752465652,2025-05-20 08:55:38.757031,2025-05-20 08:56:12.798766,0 days 00:00:34.041735,False,4.5,COMPLETE,0.6,0.8,0.005122314686394431,0.00035065659336884535,1.35,0.0,0.15,False,,0.3
12,0.7922581380765065,2025-05-20 08:30:20.436730,2025-05-20 08:31:08.395102,0 days 00:00:47.958372,True,4.25,COMPLETE,0.5,0.995,0.00029562565444171457,0.0005208486178686523,1.9500000000000002,0.1,0.1,True,30.0,0.0
79,0.7922011287839917,2025-05-20 09:17:45.898143,2025-05-20 09:18:31.020751,0 days 00:00:45.122608,False,1.5,COMPLETE,0.7,0.99,0.0016188769900930466,0.00013921584453735405,1.4500000000000002,0.05,0.1,False,,0.3
11,0.7920871101989625,2025-05-20 08:29:32.496192,2025-05-20 08:30:20.395270,0 days 00:00:47.899078,True,5.0,COMPLETE,0.5,0.995,0.00047344297523866155,0.000271925228472479,1.8,0.0,0.1,True,30.0,0.0
67,0.791973091613933,2025-05-20 09:08:56.972308,2025-05-20 09:09:46.548432,0 days 00:00:49.576124,False,0.5,COMPLETE,0.5,0.9,0.0016404290885620712,9.429379337339503e-05,0.5,0.05,0.15,False,,0.3
10,0.7904338407160366,2025-05-20 08:28:44.839398,2025-05-20 08:29:32.456352,0 days 00:00:47.616954,True,5.0,COMPLETE,0.5,0.995,0.00047366821108044165,0.00038620139385599824,1.85,0.0,0.1,True,30.0,0.0
27,0.7893506641582578,2025-05-20 08:41:17.022628,2025-05-20 08:41:53.225278,0 days 00:00:36.202650,True,4.5,COMPLETE,0.6,0.8,0.004477788571966066,0.0011410821087729083,1.85,0.1,0.1,True,90.0,0.1
39,0.7889515991106552,2025-05-20 08:49:42.957284,2025-05-20 08:50:15.195654,0 days 00:00:32.238370,False,4.75,COMPLETE,0.6,0.9,0.008967364084685068,1.6912758924517495e-05,1.6,0.0,0.15,False,,0.25
54,0.7888375805256258,2025-05-20 09:00:28.581107,2025-05-20 09:01:01.006502,0 days 00:00:32.425395,False,0.75,COMPLETE,0.7,0.9,0.003987536138614273,2.3672015204517112e-05,1.9000000000000001,0.1,0.15,False,,0.25
19,0.7883815061855083,2025-05-20 08:35:53.632340,2025-05-20 08:36:28.598827,0 days 00:00:34.966487,True,3.5,COMPLETE,0.6,0.99,0.0026014693245484696,0.0013545591700183741,1.55,0.15000000000000002,0.05,True,90.0,0.1
