number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
15,0.5274509803921569,0.5,2025-05-17 06:20:27.190052,2025-05-17 06:21:38.196197,0 days 00:01:11.006145,cwd,True,3.0,0,COMPLETE,0.5,0.995,0.995,0.0003536733543116364,0.08257766061891172,2.0,4.0,0.05,False,,0.15000000000000002
19,0.5183006535947712,0.6,2025-05-17 06:25:01.102449,2025-05-17 06:26:12.238716,0 days 00:01:11.136267,cwd,True,4.0,0,COMPLETE,0.6,0.99,0.99,6.622697997965191e-05,0.004842463201728726,4.25,3.5,0.0,False,,0.15000000000000002
55,0.5113289760348584,0.5,2025-05-17 07:05:55.518134,2025-05-17 07:07:07.874214,0 days 00:01:12.356080,cwd,True,1.5,1,COMPLETE,0.5,0.995,0.995,1.438185922058498e-05,0.004961656751260724,2.0,1.25,0.15,True,60.0,0.3
86,0.4991285403050109,0.5,2025-05-17 07:41:08.248069,2025-05-17 07:42:14.332336,0 days 00:01:06.084267,mse,True,,1,COMPLETE,0.5,0.8,0.8,1.438185922058498e-05,0.004961656751260724,1.5,1.25,0.15,False,,0.3
42,0.4934640522875817,0.5,2025-05-17 06:51:18.851513,2025-05-17 06:52:23.824408,0 days 00:01:04.972895,mse,True,,0,COMPLETE,0.5,0.9,0.9,1.4123364175812077e-05,0.0007665763383600362,1.0,1.0,0.05,True,150.0,0.05
17,0.47625272331154683,0.5,2025-05-17 06:22:43.867427,2025-05-17 06:23:49.693332,0 days 00:01:05.825905,mse,True,,0,COMPLETE,0.5,0.8,0.8,1.438185922058498e-05,0.004961656751260724,1.5,1.25,0.15,True,30.0,0.3
54,0.4762527233115468,0.6,2025-05-17 07:04:51.353249,2025-05-17 07:05:55.495312,0 days 00:01:04.142063,mse,False,,1,COMPLETE,0.6,0.8,0.8,0.00013187237019682112,0.03254708571254839,1.25,2.75,0.15,True,30.0,0.15000000000000002
60,0.47363834422657947,0.7,2025-05-17 07:11:35.108459,2025-05-17 07:12:39.939360,0 days 00:01:04.830901,mse,True,,1,COMPLETE,0.7,0.9,0.9,4.4161191753405166e-05,0.00045273839051068943,0.25,3.75,0.0,True,90.0,0.1
102,0.4705882352941176,0.6,2025-05-17 07:59:06.415533,2025-05-17 08:00:17.497264,0 days 00:01:11.081731,cwd,False,4.75,2,COMPLETE,0.6,0.995,0.995,0.0010132813098811626,0.05350243027500423,1.75,5.0,0.1,False,,0.15000000000000002
111,0.4697167755991285,0.6,2025-05-17 08:09:15.892307,2025-05-17 08:10:21.572384,0 days 00:01:05.680077,mse,True,,2,COMPLETE,0.6,0.9,0.9,0.0016245544439050738,0.21901346418838463,0.75,0.25,0.05,False,,0.05
70,0.46470588235294114,0.6,2025-05-17 07:22:48.721893,2025-05-17 07:23:52.257846,0 days 00:01:03.535953,mse,True,,1,COMPLETE,0.6,0.8,0.8,0.0016245544439050738,0.21901346418838463,0.75,0.25,0.0,True,90.0,0.05
13,0.4625272331154684,0.6,2025-05-17 06:18:13.272785,2025-05-17 06:19:15.340444,0 days 00:01:02.067659,mse,False,,0,COMPLETE,0.6,0.99,0.99,1.72893582427281e-05,5.824830416631403e-05,1.25,3.5,0.05,False,,0.0
59,0.45119825708061007,0.6,2025-05-17 07:10:30.419859,2025-05-17 07:11:35.084580,0 days 00:01:04.664721,mse,False,,1,COMPLETE,0.6,0.9,0.9,4.4161191753405166e-05,0.2198469978520902,0.5,2.0,0.0,True,90.0,0.2
91,0.410239651416122,0.7,2025-05-17 07:46:48.961607,2025-05-17 07:48:00.324590,0 days 00:01:11.362983,cwd,True,3.0,1,COMPLETE,0.7,0.99,0.99,4.954516879428417e-05,7.507785793910936e-05,3.0,2.75,0.0,False,,0.05
33,0.4052287581699347,0.6,2025-05-17 06:41:13.468008,2025-05-17 06:42:19.442203,0 days 00:01:05.974195,mse,True,,0,COMPLETE,0.6,0.8,0.8,0.0016245544439050738,0.21901346418838463,0.75,2.75,0.0,True,30.0,0.05
38,0.40457516339869287,0.7,2025-05-17 06:46:50.500904,2025-05-17 06:48:01.041393,0 days 00:01:10.540489,cwd,True,1.75,0,COMPLETE,0.7,0.995,0.995,7.182047048374006e-05,0.07300633245393699,1.25,2.75,0.1,False,,0.15000000000000002
7,0.3978213507625272,0.6,2025-05-17 06:11:32.676152,2025-05-17 06:12:36.427217,0 days 00:01:03.751065,mse,True,,0,COMPLETE,0.6,0.995,0.995,8.407751472871724e-05,0.2198469978520902,0.5,2.0,0.05,True,120.0,0.2
5,0.3962962962962963,0.6,2025-05-17 06:08:24.122262,2025-05-17 06:10:20.945974,0 days 00:01:56.823712,cwd,False,0.75,0,COMPLETE,0.6,0.995,0.995,1.6626505663841436e-05,0.08803359987060702,3.75,4.5,0.0,True,30.0,0.05
74,0.3803921568627451,0.7,2025-05-17 07:27:18.557946,2025-05-17 07:28:23.507128,0 days 00:01:04.949182,mse,True,,1,COMPLETE,0.7,0.9,0.9,4.4161191753405166e-05,0.00045273839051068943,2.25,4.25,0.0,False,,0.1
103,0.37145969498910675,0.6,2025-05-17 08:00:17.520977,2025-05-17 08:01:28.662254,0 days 00:01:11.141277,cwd,False,0.75,2,COMPLETE,0.6,0.9,0.9,1.6626505663841436e-05,0.08803359987060702,2.25,4.0,0.0,True,60.0,0.3
57,0.3455337690631808,0.7,2025-05-17 07:08:13.357046,2025-05-17 07:09:17.681993,0 days 00:01:04.324947,mse,True,,1,COMPLETE,0.7,0.995,0.995,8.407751472871724e-05,0.2198469978520902,0.5,2.0,0.05,True,90.0,0.2
67,0.3006535947712418,0.7,2025-05-17 07:19:24.126940,2025-05-17 07:20:28.795745,0 days 00:01:04.668805,mse,True,,1,COMPLETE,0.7,0.995,0.995,0.004172438361125021,0.2198469978520902,2.25,3.75,0.05,True,120.0,0.3
116,0.2980392156862745,0.7,2025-05-17 08:15:00.189974,2025-05-17 08:16:03.896822,0 days 00:01:03.706848,mse,True,,2,COMPLETE,0.7,0.99,0.99,0.00011122632988733313,0.13579991271779368,4.75,4.0,0.1,False,,0.1
85,0.2965141612200436,0.6,2025-05-17 07:40:03.681541,2025-05-17 07:41:08.223684,0 days 00:01:04.542143,mse,True,,1,COMPLETE,0.6,0.8,0.8,0.00033321042128950807,0.7196039872772401,2.25,4.5,0.1,True,90.0,0.3
24,0.26448801742919387,0.5,2025-05-17 06:30:51.332809,2025-05-17 06:32:06.272505,0 days 00:01:14.939696,cwd,True,0.5,0,COMPLETE,0.5,0.8,0.8,0.0024627031751248978,0.06910320979901013,1.5,4.25,0.1,False,,0.05
49,0.26209150326797387,0.5,2025-05-17 06:59:12.579583,2025-05-17 07:00:18.124613,0 days 00:01:05.545030,mse,True,,0,COMPLETE,0.5,0.8,0.8,3.2451909072110454e-05,0.3277141960914006,4.25,3.0,0.05,True,150.0,0.25
27,0.25664488017429193,0.6,2025-05-17 06:34:23.522428,2025-05-17 06:35:32.804837,0 days 00:01:09.282409,cwd,True,0.25,0,COMPLETE,0.6,0.99,0.99,0.0001054838293673613,0.8948254025357845,0.25,4.25,0.1,True,30.0,0.0
93,0.25664488017429193,0.5,2025-05-17 07:49:04.540987,2025-05-17 07:50:08.773487,0 days 00:01:04.232500,mse,True,,1,COMPLETE,0.5,0.8,0.8,0.0016245544439050738,0.21901346418838463,4.0,2.75,0.15,False,,0.25
