number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
122,0.971400966183575,2025-05-19 15:00:07.264932,2025-05-19 15:01:20.174427,0 days 00:01:12.909495,False,COMPLETE,0.5,0.8,0.8,0.000421035650517488,0.0022453435287297418,0.5,0.1,False,,0.05
96,0.971400966183575,2025-05-19 14:25:06.027163,2025-05-19 14:27:01.651023,0 days 00:01:55.623860,False,COMPLETE,0.5,0.9,0.9,4.4168495377049265e-05,0.0010136973000638482,0.5,0.1,False,,0.25
89,0.9714009661835749,2025-05-19 14:11:56.622197,2025-05-19 14:13:59.971864,0 days 00:02:03.349667,False,COMPLETE,0.5,0.99,0.99,7.23748583354673e-05,0.0030083831817199584,0.4,0.15,False,,0.15000000000000002
84,0.9714009661835749,2025-05-19 14:04:21.630191,2025-05-19 14:06:29.595861,0 days 00:02:07.965670,False,COMPLETE,0.5,0.9,0.9,5.0485491334703726e-05,0.01120958981015277,0.5,0.1,False,,0.2
113,0.9713526570048309,2025-05-19 14:47:50.125046,2025-05-19 14:49:04.766848,0 days 00:01:14.641802,False,COMPLETE,0.5,0.8,0.8,0.00041857867632661897,0.002149750598464307,0.4,0.1,False,,0.05
34,0.971304347826087,2025-05-19 12:42:58.928927,2025-05-19 12:44:28.982359,0 days 00:01:30.053432,True,COMPLETE,0.5,0.9,0.9,0.0006819914357397597,0.005321404610619065,0.4,0.15,True,60.0,0.3
33,0.971304347826087,2025-05-19 12:41:15.667831,2025-05-19 12:42:58.890834,0 days 00:01:43.223003,False,COMPLETE,0.5,0.8,0.8,0.00043127582959702704,0.014780243303244955,0.5,0.15,True,60.0,0.25
99,0.971304347826087,2025-05-19 14:29:33.293199,2025-05-19 14:31:04.330855,0 days 00:01:31.037656,True,COMPLETE,0.5,0.99,0.99,0.00015096539890744075,0.004556987210748525,0.4,0.1,False,,0.25
7,0.971207729468599,2025-05-19 12:03:03.368444,2025-05-19 12:04:35.634953,0 days 00:01:32.266509,False,COMPLETE,0.5,0.995,0.995,0.0002641303898965566,0.001398972079013094,0.6,0.1,True,120.0,0.15000000000000002
76,0.971207729468599,2025-05-19 13:52:02.938960,2025-05-19 13:54:05.830314,0 days 00:02:02.891354,False,COMPLETE,0.5,0.9,0.9,3.589291991405635e-05,0.005241604486839695,0.6,0.15,False,,0.25
65,0.971207729468599,2025-05-19 13:33:32.015899,2025-05-19 13:35:10.089398,0 days 00:01:38.073499,False,COMPLETE,0.5,0.995,0.995,0.00013082002575829144,0.00028318328073754346,0.4,0.0,True,30.0,0.05
13,0.971207729468599,2025-05-19 12:11:17.704635,2025-05-19 12:12:28.415092,0 days 00:01:10.710457,False,COMPLETE,0.6,0.99,0.99,0.0005472789019857445,0.0010620204673315507,0.5,0.05,True,30.0,0.1
63,0.971159420289855,2025-05-19 13:29:55.659564,2025-05-19 13:31:53.167015,0 days 00:01:57.507451,False,COMPLETE,0.5,0.995,0.995,3.333896351266799e-05,0.0041029596492395985,0.6,0.1,True,30.0,0.15000000000000002
20,0.971159420289855,2025-05-19 12:21:40.732298,2025-05-19 12:23:37.992039,0 days 00:01:57.259741,False,COMPLETE,0.6,0.995,0.995,0.00021479982357053845,0.0013431147969071747,0.4,0.1,True,30.0,0.25
119,0.971159420289855,2025-05-19 14:55:04.944644,2025-05-19 14:57:09.492793,0 days 00:02:04.548149,False,COMPLETE,0.5,0.8,0.8,0.0003150581630124863,0.008005637776400974,0.5,0.1,False,,0.05
106,0.971159420289855,2025-05-19 14:39:51.233846,2025-05-19 14:40:52.482292,0 days 00:01:01.248446,False,COMPLETE,0.5,0.8,0.8,0.0004729362952139022,0.003308531845125105,0.5,0.1,False,,0.2
102,0.9711111111111111,2025-05-19 14:34:45.933057,2025-05-19 14:36:17.239811,0 days 00:01:31.306754,False,COMPLETE,0.5,0.8,0.8,0.0006227195356327459,0.009014322725396498,0.5,0.1,False,,0.25
77,0.971111111111111,2025-05-19 13:54:05.870049,2025-05-19 13:55:27.712067,0 days 00:01:21.842018,False,COMPLETE,0.6,0.9,0.9,0.00040976144744925215,0.0033603084049779117,0.7000000000000001,0.1,False,,0.25
36,0.9710628019323672,2025-05-19 12:45:06.379598,2025-05-19 12:46:30.276390,0 days 00:01:23.896792,True,COMPLETE,0.5,0.995,0.995,0.005501470034965539,0.0024837464203693923,0.30000000000000004,0.15,True,90.0,0.3
105,0.9710628019323672,2025-05-19 14:38:45.783523,2025-05-19 14:39:51.192112,0 days 00:01:05.408589,False,COMPLETE,0.5,0.8,0.8,0.0007816121729343663,0.0025957646399476634,0.4,0.1,False,,0.25
115,0.9710144927536232,2025-05-19 14:50:18.459045,2025-05-19 14:51:18.742610,0 days 00:01:00.283565,False,COMPLETE,0.5,0.8,0.8,0.00036117797318553364,0.0015327396625190789,0.6,0.1,False,,0.1
37,0.9710144927536232,2025-05-19 12:46:30.315696,2025-05-19 12:48:07.314684,0 days 00:01:36.998988,False,COMPLETE,0.5,0.9,0.9,0.0003390845611707447,0.014558964201074913,0.5,0.15,False,,0.25
95,0.9710144927536231,2025-05-19 14:23:22.050876,2025-05-19 14:25:05.985900,0 days 00:01:43.935024,False,COMPLETE,0.5,0.99,0.99,7.979314580029018e-05,0.0022538152757133898,0.6,0.1,False,,0.3
118,0.9710144927536231,2025-05-19 14:53:42.978837,2025-05-19 14:55:04.904975,0 days 00:01:21.926138,False,COMPLETE,0.5,0.8,0.8,0.00026948927135636287,0.0046513377166600015,0.5,0.1,False,,0.05
79,0.9709661835748792,2025-05-19 13:57:05.349911,2025-05-19 13:58:32.742280,0 days 00:01:27.392369,False,COMPLETE,0.5,0.9,0.9,0.00011440429420477207,0.015008065282920938,0.5,0.05,False,,0.15000000000000002
75,0.9709661835748792,2025-05-19 13:50:43.561685,2025-05-19 13:52:02.898587,0 days 00:01:19.336902,False,COMPLETE,0.5,0.9,0.9,0.0005413384913100542,0.011079881015088756,0.5,0.1,False,,0.15000000000000002
98,0.9709178743961354,2025-05-19 14:28:04.560128,2025-05-19 14:29:33.253390,0 days 00:01:28.693262,False,COMPLETE,0.5,0.9,0.9,0.00023544207592854545,0.0016047097097342956,0.7000000000000001,0.1,False,,0.2
24,0.9709178743961352,2025-05-19 12:28:28.594469,2025-05-19 12:30:40.381360,0 days 00:02:11.786891,False,COMPLETE,0.7,0.995,0.995,0.0002709359754802404,0.004194788048732839,0.30000000000000004,0.1,True,90.0,0.3
12,0.9708695652173914,2025-05-19 12:10:09.645483,2025-05-19 12:11:17.665068,0 days 00:01:08.019585,False,COMPLETE,0.6,0.99,0.99,0.0010342145913415069,0.0007477709272205943,0.5,0.05,True,30.0,0.1
46,0.9708212560386474,2025-05-19 13:01:13.948866,2025-05-19 13:02:57.224778,0 days 00:01:43.275912,False,COMPLETE,0.5,0.8,0.8,5.913729772863046e-05,0.01793782206156126,0.30000000000000004,0.1,False,,0.25
17,0.9708212560386474,2025-05-19 12:17:55.071271,2025-05-19 12:18:52.246538,0 days 00:00:57.175267,False,COMPLETE,0.5,0.99,0.99,0.0005803008324517471,1.2716791122672428e-05,0.4,0.0,True,60.0,0.05
51,0.9708212560386474,2025-05-19 13:09:27.566123,2025-05-19 13:11:40.857578,0 days 00:02:13.291455,False,COMPLETE,0.5,0.995,0.995,4.112735759358236e-05,0.005910587547745493,0.30000000000000004,0.1,True,90.0,0.3
64,0.9708212560386474,2025-05-19 13:31:53.206369,2025-05-19 13:33:31.976543,0 days 00:01:38.770174,False,COMPLETE,0.5,0.995,0.995,0.0001800438688179072,0.0012436010408295728,0.5,0.1,True,60.0,0.0
107,0.9708212560386474,2025-05-19 14:40:52.523287,2025-05-19 14:41:46.841303,0 days 00:00:54.318016,False,COMPLETE,0.5,0.8,0.8,0.0003566333835065815,1.2186440308391806e-05,0.5,0.1,False,,0.3
101,0.9708212560386474,2025-05-19 14:32:57.086208,2025-05-19 14:34:45.893419,0 days 00:01:48.807211,False,COMPLETE,0.5,0.9,0.9,0.00029381610920231984,0.006639855909277513,0.5,0.1,False,,0.25
14,0.9707729468599032,2025-05-19 12:12:28.452713,2025-05-19 12:14:17.343789,0 days 00:01:48.891076,False,COMPLETE,0.5,0.99,0.99,0.00010880379341919915,0.0017442377648032158,0.6,0.0,True,60.0,0.1
11,0.9707246376811595,2025-05-19 12:09:00.268361,2025-05-19 12:10:09.605453,0 days 00:01:09.337092,False,COMPLETE,0.6,0.99,0.99,0.0012856036531663445,0.000366583189084903,0.5,0.15,True,30.0,0.2
57,0.9707246376811595,2025-05-19 13:21:03.845583,2025-05-19 13:22:08.856813,0 days 00:01:05.011230,False,COMPLETE,0.5,0.8,0.8,0.00011369050192486218,0.0006714578198532468,0.9,0.1,True,150.0,0.2
68,0.9707246376811595,2025-05-19 13:39:39.977566,2025-05-19 13:40:57.192101,0 days 00:01:17.214535,False,COMPLETE,0.5,0.9,0.9,0.0002535207978429112,0.02203472603435008,0.5,0.1,True,90.0,0.2
81,0.9707246376811595,2025-05-19 14:00:21.573139,2025-05-19 14:02:10.385231,0 days 00:01:48.812092,False,COMPLETE,0.5,0.9,0.9,0.0002025783868101331,0.006933488508666025,0.5,0.1,False,,0.25
97,0.9707246376811595,2025-05-19 14:27:01.690577,2025-05-19 14:28:04.513936,0 days 00:01:02.823359,False,COMPLETE,0.5,0.9,0.9,0.0003862429654433444,0.014487514131846482,0.6,0.1,False,,0.3
54,0.9707246376811595,2025-05-19 13:15:07.500626,2025-05-19 13:17:05.231396,0 days 00:01:57.730770,False,COMPLETE,0.5,0.995,0.995,5.293281001587275e-05,0.009763741387409226,0.6,0.1,True,120.0,0.2
1,0.9706763285024156,2025-05-19 11:56:06.839214,2025-05-19 11:56:51.873974,0 days 00:00:45.034760,True,COMPLETE,0.5,0.8,0.8,0.008942385248359264,4.1729208436451983e-05,0.9,0.15,True,150.0,0.2
50,0.9706763285024155,2025-05-19 13:07:18.159512,2025-05-19 13:09:27.538185,0 days 00:02:09.378673,True,COMPLETE,0.5,0.995,0.995,8.864401161684575e-05,0.00043440917422927106,0.30000000000000004,0.1,True,30.0,0.3
10,0.9706280193236716,2025-05-19 12:08:00.121542,2025-05-19 12:09:00.227831,0 days 00:01:00.106289,False,COMPLETE,0.5,0.995,0.995,0.0009556586383154451,0.0005114849211552139,0.6,0.0,False,,0.3
