number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
48,0.5040579710144928,0.736183574879227,2025-05-07 00:56:50.767274,2025-05-07 00:59:32.671327,0 days 00:02:41.904053,group,True,0.6,0.6,0.0022509515916165103,0.9,,False,True,0.0,0.0,0.2617982768753671,4.200487958383934e-05,0.0006166851845916196,False,,0.04480180641926676,False,0.8999999999999999,2,group,True,0.35000000000000003,0.0020523704659830186,0,COMPLETE
49,0.968743961352657,0.9634782608695652,2025-05-07 00:59:32.690556,2025-05-07 01:02:17.326239,0 days 00:02:44.635683,lamp,True,,0.7000000000000001,0.003077360459120769,0.8,,,True,0.05,0.05,0.006668357370212153,0.000732088882906932,0.005468802011799592,True,0.0,0.8926604125120902,True,0.7,2,base,True,0.35000000000000003,1.0447745225152394e-05,0,COMPLETE
50,0.9652173913043479,0.9681642512077294,2025-05-07 01:02:17.347508,2025-05-07 01:05:08.816028,0 days 00:02:51.468520,group,False,,0.6,1.5189790082326101e-05,0.995,,,False,0.3,,0.0001888461025439214,0.0074151932102604875,2.1491288092650384e-05,True,0.0,0.00014519585858635857,True,0.7,3,base,True,0.2,0.0012263979287569996,1,COMPLETE
51,0.9260869565217392,0.9284541062801933,2025-05-07 01:05:08.838069,2025-05-07 01:08:43.090219,0 days 00:03:34.252150,group,False,0.65,0.5,0.00029593838737574925,0.9,layer,True,True,0.1,0.4,0.36581971723290246,0.000723438219203888,0.005599377151042186,False,,7.218894368982914e-05,False,0.7,2,group,True,0.05,0.38430548319917,1,COMPLETE
52,0.9567149758454107,0.9655555555555555,2025-05-07 01:08:43.113047,2025-05-07 01:11:30.258646,0 days 00:02:47.145599,lamp,False,0.55,0.9,0.00029593838737574925,0.8,layer,False,False,0.05,,0.0668732607862931,0.006357870561047195,0.0004680879210709881,False,,0.0009643509259523576,False,0.7999999999999999,1,group,True,0.30000000000000004,7.229462345376021e-05,1,COMPLETE
53,0.9613526570048309,0.9302415458937198,2025-05-07 01:11:30.281550,2025-05-07 01:14:22.472765,0 days 00:02:52.191215,lamp,False,0.75,0.8,4.842487648409873e-05,0.9,layer,False,False,0.15000000000000002,,1.257417406541421e-05,0.0030757064085369093,6.081873586340363e-05,False,,0.13225532636317208,False,0.7,1,base,True,0.0,0.15989993643278946,1,COMPLETE
54,0.9707246376811595,0.966231884057971,2025-05-07 01:14:22.494857,2025-05-07 01:17:13.772206,0 days 00:02:51.277349,group,True,,0.6,0.001467237755771667,0.995,,,False,0.15000000000000002,,0.0003644737918343464,0.00015090097576864425,2.1491288092650384e-05,True,0.5,0.0003317422639153167,True,0.7,3,base,True,0.2,0.00027300460189190164,1,COMPLETE
55,0.96256038647343,0.9657971014492754,2025-05-07 01:17:13.793877,2025-05-07 01:20:35.747373,0 days 00:03:21.953496,lamp,False,0.15000000000000002,0.9,5.582206365819849e-05,0.995,batch,True,False,0.0,,0.011854172707912723,2.4098411411152144e-05,5.8679921934834835e-05,True,0.45,0.5453686764505342,False,0.7,1,bnscale,False,,0.002258938723505124,1,COMPLETE
56,0.942608695652174,0.9643961352657003,2025-05-07 01:20:35.770612,2025-05-07 01:23:28.804893,0 days 00:02:53.034281,lamp,True,,0.2,8.531572228961608e-05,0.8,,,True,0.25,0.45,0.584761794890773,0.00014351036178008087,1.1815288867170347e-05,True,0.05,0.3716163198482214,True,0.7,3,bnscale,False,,0.026439956936620542,1,COMPLETE
57,0.9521739130434783,0.9627053140096619,2025-05-07 01:23:28.828812,2025-05-07 01:26:08.247394,0 days 00:02:39.418582,fpgm,True,,0.9,0.005406094795314636,0.9,,,False,0.05,,0.02036526407563806,1.6692992520639347e-05,1.0644410542380148e-05,False,,0.0006689776511071559,True,0.7,1,bnscale,True,0.25,0.003125424177205624,1,COMPLETE
