number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
33,0.9161517024112444,2025-05-19 00:40:08.100403,2025-05-19 00:41:01.063950,0 days 00:00:52.963547,False,COMPLETE,0.6,0.995,0.995,0.0003085113614831869,0.00035770822882503735,0.8,0.0,True,60.0,0.1
51,0.9161517024112444,2025-05-19 00:54:00.546204,2025-05-19 00:54:49.259163,0 days 00:00:48.712959,False,COMPLETE,0.6,0.995,0.995,0.00026176655682351376,1.797099526450318e-05,0.7000000000000001,0.1,False,,0.1
43,0.9161517024112444,2025-05-19 00:47:51.996857,2025-05-19 00:48:43.791291,0 days 00:00:51.794434,False,COMPLETE,0.6,0.995,0.995,0.0003124385301063129,1.840265861004189e-05,0.8,0.0,True,60.0,0.2
101,0.9160305343511451,2025-05-19 01:30:58.041025,2025-05-19 01:31:45.153608,0 days 00:00:47.112583,False,COMPLETE,0.6,0.99,0.99,0.00042169179112173304,2.2003056817043186e-05,0.6,0.15,True,150.0,0.0
45,0.9160305343511451,2025-05-19 00:49:33.489108,2025-05-19 00:50:25.389250,0 days 00:00:51.900142,False,COMPLETE,0.6,0.995,0.995,0.00035880671609520156,5.8075533373446744e-05,0.7000000000000001,0.0,True,120.0,0.2
111,0.9160305343511451,2025-05-19 01:38:28.139865,2025-05-19 01:39:17.420645,0 days 00:00:49.280780,False,COMPLETE,0.6,0.8,0.8,0.0003158163937227292,2.4835015092475543e-05,0.6,0.05,True,150.0,0.05
77,0.9160305343511451,2025-05-19 01:12:32.050529,2025-05-19 01:13:11.431494,0 days 00:00:39.380965,False,COMPLETE,0.6,0.9,0.9,0.0006312972678640501,2.6039469402495673e-05,0.6,0.0,True,150.0,0.0
92,0.9159093662910456,2025-05-19 01:24:25.296290,2025-05-19 01:25:13.203213,0 days 00:00:47.906923,False,COMPLETE,0.6,0.99,0.99,0.00034215395388685746,1.3278523945560051e-05,0.6,0.1,True,150.0,0.0
124,0.9159093662910456,2025-05-19 01:49:23.635145,2025-05-19 01:50:15.755439,0 days 00:00:52.120294,False,COMPLETE,0.6,0.99,0.99,0.00032818072274865755,2.7937498893023986e-05,0.7000000000000001,0.1,True,150.0,0.0
113,0.9157881982309464,2025-05-19 01:40:11.577235,2025-05-19 01:41:04.900204,0 days 00:00:53.322969,False,COMPLETE,0.6,0.99,0.99,0.000411122574177544,1.225117452505664e-05,0.6,0.1,True,150.0,0.0
61,0.9157881982309464,2025-05-19 01:00:40.957703,2025-05-19 01:01:20.789511,0 days 00:00:39.831808,False,COMPLETE,0.6,0.995,0.995,0.0015097645014313938,2.0516285058137757e-05,0.7000000000000001,0.1,True,120.0,0.05
31,0.9157881982309464,2025-05-19 00:38:30.933821,2025-05-19 00:39:16.249970,0 days 00:00:45.316149,False,COMPLETE,0.6,0.995,0.995,0.0006271820753874249,2.8417835919806288e-05,0.8,0.0,True,60.0,0.15000000000000002
116,0.9157881982309464,2025-05-19 01:42:44.323251,2025-05-19 01:43:33.729379,0 days 00:00:49.406128,False,COMPLETE,0.6,0.99,0.99,0.00029064028681459404,2.0502097261525525e-05,0.5,0.1,False,,0.0
94,0.9156670301708468,2025-05-19 01:25:53.366744,2025-05-19 01:26:39.598036,0 days 00:00:46.231292,False,COMPLETE,0.6,0.995,0.995,0.0002964190386725632,2.0418569671928313e-05,0.6,0.1,True,150.0,0.05
62,0.9155458621107476,2025-05-19 01:01:20.829898,2025-05-19 01:01:59.170328,0 days 00:00:38.340430,False,COMPLETE,0.6,0.995,0.995,0.0005358069926112921,1.113014888475319e-05,0.6,0.0,True,150.0,0.05
41,0.9155458621107476,2025-05-19 00:46:21.902089,2025-05-19 00:47:07.166450,0 days 00:00:45.264361,False,COMPLETE,0.6,0.995,0.995,0.0006997504685685345,2.1934513817556533e-05,0.8,0.0,True,60.0,0.15000000000000002
56,0.9154246940506482,2025-05-19 00:57:37.991227,2025-05-19 00:58:18.318662,0 days 00:00:40.327435,False,COMPLETE,0.6,0.995,0.995,0.0004166248126607714,1.430776263416648e-05,0.5,0.05,True,150.0,0.05
75,0.9154246940506482,2025-05-19 01:11:02.250863,2025-05-19 01:11:44.211248,0 days 00:00:41.960385,False,COMPLETE,0.6,0.995,0.995,0.00036359873065882714,1.3579474834614836e-05,0.5,0.0,True,150.0,0.0
69,0.9154246940506482,2025-05-19 01:06:06.881021,2025-05-19 01:06:49.364099,0 days 00:00:42.483078,False,COMPLETE,0.6,0.995,0.995,0.0004099026710759039,1.0187205505937358e-05,0.5,0.05,True,150.0,0.0
42,0.915303525990549,2025-05-19 00:47:07.211479,2025-05-19 00:47:51.957917,0 days 00:00:44.746438,False,COMPLETE,0.6,0.995,0.995,0.00046287930563510975,9.890058586101498e-05,0.7000000000000001,0.0,True,90.0,0.1
71,0.915303525990549,2025-05-19 01:07:38.315145,2025-05-19 01:08:32.188732,0 days 00:00:53.873587,False,COMPLETE,0.6,0.995,0.995,0.00015612173980879306,3.241637156274865e-05,0.5,0.0,True,150.0,0.05
63,0.9148188537501515,2025-05-19 01:01:59.210652,2025-05-19 01:02:47.254560,0 days 00:00:48.043908,False,COMPLETE,0.6,0.995,0.995,0.00010837653540113615,3.711766915139247e-05,0.7000000000000001,0.15,True,120.0,0.0
105,0.9145765176299528,2025-05-19 01:33:58.293969,2025-05-19 01:34:46.544581,0 days 00:00:48.250612,False,COMPLETE,0.6,0.99,0.99,0.000542682595022952,3.1620889417024966e-05,0.7000000000000001,0.15,True,150.0,0.0
21,0.9144553495698533,2025-05-19 00:31:19.037008,2025-05-19 00:32:03.148175,0 days 00:00:44.111167,False,COMPLETE,0.6,0.995,0.995,0.0011964338210945847,3.67857380640591e-05,0.7000000000000001,0.0,True,30.0,0.15000000000000002
70,0.913607173149158,2025-05-19 01:06:49.404829,2025-05-19 01:07:38.273658,0 days 00:00:48.868829,False,COMPLETE,0.6,0.99,0.99,0.0005590111764667386,2.436849135189758e-05,0.6,0.05,False,,0.0
22,0.9127589967284623,2025-05-19 00:32:03.187865,2025-05-19 00:32:49.345186,0 days 00:00:46.157321,False,COMPLETE,0.6,0.995,0.995,0.0008817589854599698,2.9678289153813228e-05,0.8,0.0,True,60.0,0.15000000000000002
96,0.9127589967284623,2025-05-19 01:27:24.267038,2025-05-19 01:28:03.843599,0 days 00:00:39.576561,False,COMPLETE,0.6,0.99,0.99,0.001002002296250672,1.0317358128945964e-05,0.7000000000000001,0.15,False,,0.0
118,0.9125166606082636,2025-05-19 01:44:26.775145,2025-05-19 01:45:16.927080,0 days 00:00:50.151935,False,COMPLETE,0.6,0.99,0.99,9.183810797194468e-05,7.263038050454867e-05,0.6,0.1,True,150.0,0.0
24,0.9122743244880649,2025-05-19 00:33:26.168592,2025-05-19 00:34:07.698322,0 days 00:00:41.529730,False,COMPLETE,0.6,0.995,0.995,0.0006510705215041664,0.00021237994402413337,0.8,0.05,True,60.0,0.1
