number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
77,0.807479619177926,2025-05-19 03:54:31.724561,2025-05-19 03:55:06.085589,0 days 00:00:34.361028,False,COMPLETE,0.5,0.8,0.8,0.006498902308865602,1.5955114654293047e-05,0.8,0.0,False,,0.2
83,0.8074226098854114,2025-05-19 03:58:19.028991,2025-05-19 03:58:56.315470,0 days 00:00:37.286479,False,COMPLETE,0.5,0.8,0.8,0.00971270531775056,1.1184511493271396e-05,0.8,0.0,False,,0.2
81,0.8073656005928966,2025-05-19 03:57:05.201067,2025-05-19 03:57:45.047928,0 days 00:00:39.846861,False,COMPLETE,0.5,0.8,0.8,0.009913065637826903,1.2501337652253101e-05,0.8,0.0,False,,0.25
92,0.8072515820078673,2025-05-19 04:03:18.160370,2025-05-19 04:03:59.216507,0 days 00:00:41.056137,False,COMPLETE,0.5,0.8,0.8,0.00674516377357786,3.472181347191968e-05,0.9,0.0,True,30.0,0.1
76,0.8072515820078673,2025-05-19 03:53:54.449119,2025-05-19 03:54:31.683289,0 days 00:00:37.234170,False,COMPLETE,0.5,0.8,0.8,0.005895426490302461,2.3473358040578966e-05,0.8,0.0,False,,0.25
85,0.8071375634228378,2025-05-19 03:59:29.689970,2025-05-19 04:00:00.227508,0 days 00:00:30.537538,False,COMPLETE,0.5,0.8,0.8,0.009237826937444083,1.5340531903916974e-05,0.9,0.0,False,,0.15000000000000002
86,0.8070805541303233,2025-05-19 04:00:00.267407,2025-05-19 04:00:34.003019,0 days 00:00:33.735612,False,COMPLETE,0.5,0.8,0.8,0.008055324924242718,1.5496597366548885e-05,0.9,0.0,False,,0.1
98,0.8070235448378086,2025-05-19 04:06:51.506989,2025-05-19 04:07:24.081918,0 days 00:00:32.574929,False,COMPLETE,0.5,0.8,0.8,0.004090665026365814,6.221290633389101e-05,0.9,0.0,True,60.0,0.05
82,0.806966535545294,2025-05-19 03:57:45.089212,2025-05-19 03:58:18.988209,0 days 00:00:33.898997,False,COMPLETE,0.5,0.8,0.8,0.009858139814295007,1.0305905031275908e-05,0.8,0.0,False,,0.2
117,0.8067384983752351,2025-05-19 04:18:47.762447,2025-05-19 04:19:13.667954,0 days 00:00:25.905507,False,COMPLETE,0.5,0.8,0.8,0.0032435101127211495,0.0001971966512422604,0.9,0.0,True,60.0,0.05
74,0.8066244797902057,2025-05-19 03:52:29.877680,2025-05-19 03:53:12.996173,0 days 00:00:43.118493,True,COMPLETE,0.5,0.8,0.8,0.0024105793421480377,0.00010699450934690282,0.7000000000000001,0.0,False,,0.25
102,0.8065674704976912,2025-05-19 04:09:13.287326,2025-05-19 04:09:49.334161,0 days 00:00:36.046835,False,COMPLETE,0.5,0.8,0.8,0.005501732053057096,5.154840989035195e-05,0.9,0.0,True,30.0,0.1
41,0.8063394333276325,2025-05-19 03:30:05.342530,2025-05-19 03:30:51.331380,0 days 00:00:45.988850,True,COMPLETE,0.5,0.995,0.995,0.00047983370799780896,0.0008856834370641238,0.7000000000000001,0.05,False,,0.3
67,0.806225414742603,2025-05-19 03:47:27.032275,2025-05-19 03:48:12.436381,0 days 00:00:45.404106,True,COMPLETE,0.5,0.995,0.995,0.00027364067109873606,0.0010392090749569672,0.8,0.05,False,,0.25
84,0.8061684054500885,2025-05-19 03:58:56.354503,2025-05-19 03:59:29.650794,0 days 00:00:33.296291,False,COMPLETE,0.5,0.8,0.8,0.009180908620433586,1.1058970064108702e-05,0.8,0.0,False,,0.2
79,0.806054386865059,2025-05-19 03:55:46.192946,2025-05-19 03:56:23.056080,0 days 00:00:36.863134,False,COMPLETE,0.5,0.8,0.8,0.005007446266247906,2.239017942378625e-05,0.8,0.0,False,,0.2
70,0.8058263496950003,2025-05-19 03:49:39.276743,2025-05-19 03:50:22.299524,0 days 00:00:43.022781,True,COMPLETE,0.5,0.8,0.8,0.0018256406024662242,4.875181545612167e-05,0.7000000000000001,0.0,False,,0.25
93,0.8056553218174564,2025-05-19 04:03:59.256672,2025-05-19 04:04:29.507626,0 days 00:00:30.250954,False,COMPLETE,0.5,0.8,0.8,0.004883551539263904,8.26380654866734e-05,0.9,0.0,True,30.0,0.1
50,0.8055413032324269,2025-05-19 03:36:13.422917,2025-05-19 03:36:57.484538,0 days 00:00:44.061621,True,COMPLETE,0.5,0.995,0.995,0.0011412061154515575,0.0002459421850183122,0.6,0.05,False,,0.3
46,0.8054842939399123,2025-05-19 03:33:57.975043,2025-05-19 03:34:41.337040,0 days 00:00:43.361997,True,COMPLETE,0.5,0.995,0.995,0.0007432731998102045,0.0030876567398511142,0.9,0.05,False,,0.3
38,0.8053702753548828,2025-05-19 03:27:43.913180,2025-05-19 03:28:27.986928,0 days 00:00:44.073748,True,COMPLETE,0.5,0.995,0.995,0.00024081540697289076,0.0016588237698420087,0.8,0.05,False,,0.25
72,0.8053702753548828,2025-05-19 03:51:03.699050,2025-05-19 03:51:47.092203,0 days 00:00:43.393153,True,COMPLETE,0.5,0.8,0.8,0.0019023592143128801,4.354655521306613e-05,0.8,0.0,False,,0.3
