number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
90,0.7983333333333333,0.6,2025-05-17 02:10:57.992762,2025-05-17 02:11:20.643934,0 days 00:00:22.651172,cwd,False,3.5,1,COMPLETE,0.6,0.995,0.995,5.4128521062000914e-05,0.28717733988156885,3.0,1.75,0.0,False,,0.0
50,0.7973333333333334,0.6,2025-05-17 01:55:52.355346,2025-05-17 01:56:13.163391,0 days 00:00:20.808045,mse,False,,1,COMPLETE,0.6,0.995,0.995,5.4128521062000914e-05,0.28717733988156885,3.0,1.75,0.0,False,,0.0
63,0.793,0.6,2025-05-17 02:00:42.360458,2025-05-17 02:01:05.840672,0 days 00:00:23.480214,cwd,False,0.25,1,COMPLETE,0.6,0.99,0.99,0.0072085011897842196,0.16487046495144506,1.0,4.0,0.0,False,,0.15000000000000002
22,0.7913333333333332,0.6,2025-05-17 01:45:21.451876,2025-05-17 01:45:42.190802,0 days 00:00:20.738926,mse,False,,0,COMPLETE,0.6,0.9,0.9,0.004864362851117392,0.20061911339060284,4.0,0.75,0.1,False,,0.0
93,0.7869999999999999,0.5,2025-05-17 02:12:04.563486,2025-05-17 02:12:27.902635,0 days 00:00:23.339149,cwd,True,3.75,1,COMPLETE,0.5,0.995,0.995,0.003584873247125696,0.07182443066621909,4.25,0.75,0.1,False,,0.1
70,0.7816666666666666,0.6,2025-05-17 02:03:24.581756,2025-05-17 02:03:46.191075,0 days 00:00:21.609319,mse,False,,1,COMPLETE,0.6,0.9,0.9,0.004864362851117392,0.20061911339060284,4.0,0.75,0.05,False,,0.1
34,0.7776666666666667,0.5,2025-05-17 01:49:45.764717,2025-05-17 01:50:09.154144,0 days 00:00:23.389427,cwd,True,0.75,0,COMPLETE,0.5,0.99,0.99,3.3075804290565454e-05,5.600066922951946e-05,1.0,2.5,0.05,False,,0.3
8,0.775,0.6,2025-05-17 01:40:09.819162,2025-05-17 01:40:31.444184,0 days 00:00:21.625022,mse,False,,0,COMPLETE,0.6,0.995,0.995,5.4128521062000914e-05,0.28717733988156885,3.0,4.75,0.0,False,,0.2
10,0.77,0.6,2025-05-17 01:40:53.347690,2025-05-17 01:41:16.724351,0 days 00:00:23.376661,cwd,False,1.75,0,COMPLETE,0.6,0.9,0.9,1.7798335644741135e-05,6.236971955425406e-05,1.75,4.0,0.0,False,,0.25
100,0.7566666666666667,0.7,2025-05-17 02:14:39.712034,2025-05-17 02:15:01.679970,0 days 00:00:21.967936,mse,False,,2,COMPLETE,0.7,0.995,0.995,7.70097802047747e-05,4.6113785250271576e-05,3.0,2.75,0.05,True,60.0,0.15000000000000002
39,0.7516666666666666,0.7,2025-05-17 01:51:37.589167,2025-05-17 01:52:01.102437,0 days 00:00:23.513270,cwd,False,4.5,0,COMPLETE,0.7,0.99,0.99,3.4117257087774536e-05,0.005434794107117768,1.0,2.75,0.05,False,,0.15000000000000002
64,0.745,0.7,2025-05-17 02:01:05.868118,2025-05-17 02:01:29.531259,0 days 00:00:23.663141,cwd,False,3.75,1,COMPLETE,0.7,0.995,0.995,4.5096556399933346e-05,0.0026182102213773697,1.25,1.0,0.15,True,60.0,0.15000000000000002
