number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
30,0.7473333333333333,0.6,2025-05-17 03:28:04.653400,2025-05-17 03:28:26.336565,0 days 00:00:21.683165,cwd,False,1.5,0,COMPLETE,0.6,0.99,0.99,5.381400060231619e-05,0.0026077370448177634,2.0,0.25,0.05,True,90.0,0.25
113,0.7473333333333333,0.6,2025-05-17 03:57:13.033580,2025-05-17 03:57:34.797476,0 days 00:00:21.763896,cwd,False,2.75,2,COMPLETE,0.6,0.8,0.8,5.0187330173266595e-05,3.453436720255427e-05,2.0,1.5,0.05,False,,0.05
111,0.7473333333333333,0.6,2025-05-17 03:56:30.071986,2025-05-17 03:56:51.389128,0 days 00:00:21.317142,cwd,True,1.5,2,COMPLETE,0.6,0.9,0.9,5.381400060231619e-05,0.0026077370448177634,2.75,4.0,0.05,True,60.0,0.25
116,0.7469999999999999,0.6,2025-05-17 03:58:18.170612,2025-05-17 03:58:39.094078,0 days 00:00:20.923466,cwd,False,4.0,2,COMPLETE,0.6,0.995,0.995,5.137384045072505e-05,2.5769118221424688e-05,4.75,0.25,0.1,False,,0.0
57,0.7466666666666667,0.5,2025-05-17 03:37:29.616300,2025-05-17 03:37:50.733106,0 days 00:00:21.116806,cwd,True,2.75,1,COMPLETE,0.5,0.9,0.9,4.017178263409744e-05,0.00012123976990639432,2.75,2.5,0.0,False,,0.0
23,0.7466666666666666,0.6,2025-05-17 03:25:34.620614,2025-05-17 03:25:55.404154,0 days 00:00:20.783540,mse,True,,0,COMPLETE,0.6,0.9,0.9,2.502236696604116e-05,0.00017618623771044133,4.75,3.0,0.0,True,30.0,0.15000000000000002
71,0.7463333333333333,0.6,2025-05-17 03:42:22.678716,2025-05-17 03:42:42.769251,0 days 00:00:20.090535,mse,True,,1,COMPLETE,0.6,0.8,0.8,6.594466195539446e-05,0.002677153675637251,4.0,1.0,0.05,False,,0.0
2,0.7456666666666667,0.6,2025-05-17 03:17:59.819168,2025-05-17 03:18:20.468550,0 days 00:00:20.649382,mse,True,,0,COMPLETE,0.6,0.8,0.8,0.008784698295004795,0.0002585751005533123,3.25,1.25,0.1,False,,0.15000000000000002
64,0.7456666666666667,0.6,2025-05-17 03:39:56.439290,2025-05-17 03:40:17.500441,0 days 00:00:21.061151,cwd,True,5.0,1,COMPLETE,0.6,0.995,0.995,0.00014938718058090983,0.0001114803516148833,4.5,3.75,0.1,True,90.0,0.0
70,0.745,0.7,2025-05-17 03:42:01.746329,2025-05-17 03:42:22.656106,0 days 00:00:20.909777,cwd,True,1.5,1,COMPLETE,0.7,0.9,0.9,5.78708468420256e-05,0.020873305758271135,1.5,2.75,0.15,True,120.0,0.0
110,0.745,0.6,2025-05-17 03:56:08.217526,2025-05-17 03:56:30.047156,0 days 00:00:21.829630,cwd,True,1.75,2,COMPLETE,0.6,0.99,0.99,0.00015845119537967803,0.002487618187152226,3.0,1.25,0.0,True,60.0,0.15000000000000002
124,0.7443333333333334,0.6,2025-05-17 04:01:06.696076,2025-05-17 04:01:28.394478,0 days 00:00:21.698402,cwd,False,4.25,2,COMPLETE,0.6,0.995,0.995,0.0001054126335450718,0.00015523608073670015,3.5,4.75,0.15,False,,0.1
92,0.7436666666666666,0.5,2025-05-17 03:49:46.706243,2025-05-17 03:50:08.305207,0 days 00:00:21.598964,cwd,True,3.0,1,COMPLETE,0.5,0.99,0.99,0.009092566797642546,0.002487618187152226,3.0,1.5,0.0,True,150.0,0.05
53,0.7426666666666666,0.6,2025-05-17 03:36:07.884733,2025-05-17 03:36:28.366543,0 days 00:00:20.481810,mse,True,,1,COMPLETE,0.6,0.9,0.9,0.002098788547008434,0.14259284198238042,4.5,2.5,0.15,True,150.0,0.2
109,0.7426666666666666,0.6,2025-05-17 03:55:46.677131,2025-05-17 03:56:08.194318,0 days 00:00:21.517187,cwd,False,4.25,2,COMPLETE,0.6,0.99,0.99,2.7914544801841336e-05,0.24937355021717975,3.5,0.75,0.1,True,60.0,0.15000000000000002
74,0.742,0.6,2025-05-17 03:43:26.600985,2025-05-17 03:43:47.286990,0 days 00:00:20.686005,mse,False,,1,COMPLETE,0.6,0.8,0.8,0.002809185106237352,0.0010329413267922668,1.75,1.5,0.05,False,,0.1
65,0.7416666666666667,0.6,2025-05-17 03:40:17.522799,2025-05-17 03:40:38.317342,0 days 00:00:20.794543,mse,True,,1,COMPLETE,0.6,0.8,0.8,0.002098788547008434,0.009344731031175094,4.5,2.25,0.05,True,60.0,0.3
85,0.741,0.6,2025-05-17 03:47:17.055267,2025-05-17 03:47:38.969648,0 days 00:00:21.914381,cwd,True,0.25,1,COMPLETE,0.6,0.995,0.995,0.000789202661892324,0.0002791391353903263,1.5,2.75,0.0,True,90.0,0.25
120,0.741,0.7,2025-05-17 03:59:43.797347,2025-05-17 04:00:04.524194,0 days 00:00:20.726847,mse,False,,2,COMPLETE,0.7,0.995,0.995,0.0003149524704198752,0.002677153675637251,0.75,2.25,0.15,False,,0.3
19,0.741,0.5,2025-05-17 03:24:11.205078,2025-05-17 03:24:31.704376,0 days 00:00:20.499298,mse,False,,0,COMPLETE,0.5,0.995,0.995,5.2787673642130455e-05,0.5535556186163552,1.25,0.25,0.05,True,120.0,0.25
58,0.7403333333333334,0.6,2025-05-17 03:37:50.755265,2025-05-17 03:38:11.468415,0 days 00:00:20.713150,mse,True,,1,COMPLETE,0.6,0.8,0.8,0.00014938718058090983,0.0002585751005533123,0.75,3.0,0.1,False,,0.15000000000000002
121,0.7400000000000001,0.7,2025-05-17 04:00:04.546365,2025-05-17 04:00:25.213610,0 days 00:00:20.667245,mse,False,,2,COMPLETE,0.7,0.9,0.9,0.002116744098300722,1.0414678801050683e-05,3.75,3.75,0.15,False,,0.3
20,0.7396666666666666,0.6,2025-05-17 03:24:31.726239,2025-05-17 03:24:51.741380,0 days 00:00:20.015141,mse,True,,0,COMPLETE,0.6,0.995,0.995,0.00014938718058090983,0.00016276138873249054,0.75,3.0,0.1,True,90.0,0.0
36,0.7396666666666666,0.7,2025-05-17 03:30:11.242221,2025-05-17 03:30:32.287935,0 days 00:00:21.045714,mse,True,,0,COMPLETE,0.7,0.99,0.99,0.0075686233426025306,0.006581242909736775,4.5,0.5,0.0,False,,0.15000000000000002
