number,value,datetime_start,datetime_complete,duration,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_prune_mlp,params_prune_rate,state
40,,10:21.9,10:28.3,0 days 00:00:06.338916,0.35,0.7,0.000635977,0.8,batch,TRUE,FALSE,0,,0.000123855,FALSE,0.7,FAIL
41,,10:28.4,10:34.8,0 days 00:00:06.410412,0.35,0.7,0.000852951,0.8,batch,FALSE,FALSE,0,,1.12E-05,FALSE,0.7,FAIL
42,,10:34.9,10:41.5,0 days 00:00:06.662801,0.35,0.7,0.000579875,0.8,,TRUE,FALSE,0,,1.02E-05,FALSE,0.7,FAIL
43,,10:41.6,10:49.0,0 days 00:00:07.363457,0.35,0.7,0.000556862,0.8,,TRUE,FALSE,0,,0.000193238,FALSE,0.7,FAIL
44,,10:49.1,10:57.0,0 days 00:00:07.934186,0.35,0.7,0.000540634,0.8,,FALSE,FALSE,0,,9.77E-05,FALSE,0.7,FAIL
45,,10:57.1,11:04.7,0 days 00:00:07.522871,0.35,0.7,0.000668306,0.8,,TRUE,FALSE,0,,0.000139985,FALSE,0.7,FAIL
46,,11:04.8,11:12.7,0 days 00:00:07.921362,0.3,0.7,0.00065475,0.8,,TRUE,FALSE,0,,9.16E-05,FALSE,0.7,FAIL
47,,11:12.8,11:20.6,0 days 00:00:07.822666,0.35,0.7,0.000611546,0.8,batch,FALSE,FALSE,0,,0.000131378,FALSE,0.7,FAIL
48,,11:20.7,11:27.6,0 days 00:00:06.806993,0.35,0.7,0.000605366,0.8,batch,TRUE,FALSE,0,,1.05E-05,FALSE,0.7,FAIL
49,,11:27.9,11:34.8,0 days 00:00:06.939560,0.3,0.7,0.000710415,0.8,batch,FALSE,FALSE,0,,0.000218499,FALSE,0.7,FAIL
50,,11:35.0,11:42.5,0 days 00:00:07.545701,0.35,0.7,0.000585348,0.8,batch,FALSE,FALSE,0,,0.000142593,FALSE,0.7,FAIL
51,,11:42.6,11:50.6,0 days 00:00:07.975325,0.35,0.7,0.000712775,0.8,,TRUE,FALSE,0,,0.000104664,FALSE,0.7,FAIL
52,,11:50.7,11:57.9,0 days 00:00:07.229487,0.3,0.7,0.00061518,0.8,,FALSE,FALSE,0,,0.000118376,FALSE,0.7,FAIL
53,,11:58.1,12:03.9,0 days 00:00:05.830215,0.35,0.7,0.000468106,0.8,,TRUE,FALSE,0,,1.13E-05,FALSE,0.7,FAIL
54,,12:04.0,12:12.2,0 days 00:00:08.259052,0.35,0.7,0.00063277,0.8,batch,TRUE,FALSE,0,,8.68E-05,FALSE,0.7,FAIL
55,,12:12.4,12:19.2,0 days 00:00:06.796451,0.35,0.7,0.000776846,0.8,,TRUE,FALSE,0,,8.61E-05,FALSE,0.7,FAIL
56,,12:19.3,12:25.8,0 days 00:00:06.536718,0.35,0.7,0.000591377,0.8,,TRUE,FALSE,0,,8.54E-05,FALSE,0.7,FAIL
57,,12:25.9,12:31.8,0 days 00:00:05.843043,0.35,0.7,0.000721949,0.8,batch,FALSE,FALSE,0,,1.16E-05,FALSE,0.7,FAIL
58,,12:31.9,12:38.4,0 days 00:00:06.472265,0.3,0.7,0.000556288,0.8,,FALSE,FALSE,0,,1.10E-05,FALSE,0.7,FAIL
59,,12:38.5,12:44.6,0 days 00:00:06.095786,0.3,0.7,0.00085419,0.8,batch,TRUE,FALSE,0,,0.000115167,FALSE,0.7,FAIL
60,,12:44.8,12:50.7,0 days 00:00:05.915214,0.35,0.7,0.000630095,0.8,batch,FALSE,FALSE,0,,1.02E-05,FALSE,0.7,FAIL
61,,12:51.1,12:57.2,0 days 00:00:06.048810,0.35,0.7,0.000696497,0.8,batch,TRUE,FALSE,0,,1.64E-05,FALSE,0.7,FAIL
62,,12:57.3,13:04.4,0 days 00:00:07.039235,0.3,0.7,0.000544476,0.8,,FALSE,FALSE,0,,0.000118821,FALSE,0.7,FAIL
63,,13:04.5,13:13.4,0 days 00:00:08.901053,0.35,0.7,0.000621642,0.8,batch,FALSE,FALSE,0,,0.000107109,FALSE,0.7,FAIL
64,,13:13.6,13:21.6,0 days 00:00:07.992055,0.35,0.7,0.000628122,0.8,,TRUE,FALSE,0,,1.13E-05,FALSE,0.7,FAIL
