number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
46,0.9144553495698533,2025-05-18 02:51:16.263119,2025-05-18 02:52:07.531701,0 days 00:00:51.268582,mse,False,,COMPLETE,0.7,0.99,0.99,0.0016681191918607903,2.1405909162086435e-05,4.25,3.25,0.0,False,,0.15000000000000002
77,0.9143341815097541,2025-05-18 03:15:02.067591,2025-05-18 03:15:36.824073,0 days 00:00:34.756482,mse,False,,COMPLETE,0.7,0.9,0.9,0.007053300181378945,5.533988844386727e-05,0.25,3.0,0.0,True,60.0,0.25
51,0.9140918453895553,2025-05-18 02:54:53.925059,2025-05-18 02:55:44.987966,0 days 00:00:51.062907,mse,False,,COMPLETE,0.7,0.99,0.99,0.0008470077544471514,1.8411319000904495e-05,4.0,3.5,0.0,False,,0.2
66,0.9139706773294559,2025-05-18 03:07:30.098179,2025-05-18 03:08:21.210122,0 days 00:00:51.111943,mse,False,,COMPLETE,0.7,0.99,0.99,0.0029633858521089964,1.423273313308826e-05,4.25,4.0,0.0,False,,0.3
65,0.9137283412092573,2025-05-18 03:06:39.424564,2025-05-18 03:07:30.059205,0 days 00:00:50.634641,mse,False,,COMPLETE,0.7,0.99,0.99,0.002849132333238742,1.472600979689271e-05,4.25,4.0,0.0,False,,0.3
41,0.9133648370289592,2025-05-18 02:46:58.316759,2025-05-18 02:47:51.654323,0 days 00:00:53.337564,mse,False,,COMPLETE,0.7,0.99,0.99,0.0006489223071833651,2.4775534136797386e-05,3.0,2.75,0.0,False,,0.1
108,0.9131225009087606,2025-05-18 03:33:18.830587,2025-05-18 03:33:53.310735,0 days 00:00:34.480148,mse,False,,COMPLETE,0.7,0.995,0.995,0.003219731718374332,0.00015451190049827585,0.25,3.25,0.0,True,90.0,0.25
63,0.9130013328486611,2025-05-18 03:04:57.351333,2025-05-18 03:05:48.198700,0 days 00:00:50.847367,mse,False,,COMPLETE,0.7,0.99,0.99,0.0009421819512331144,1.0234723822268547e-05,4.0,4.0,0.0,False,,0.3
24,0.9125166606082636,2025-05-18 02:32:25.866044,2025-05-18 02:33:22.366117,0 days 00:00:56.500073,cwd,True,2.75,COMPLETE,0.6,0.8,0.8,0.00047064823706991947,2.9220034464832685e-05,2.5,1.75,0.1,False,,0.1
61,0.9125166606082636,2025-05-18 03:03:17.600541,2025-05-18 03:04:08.817763,0 days 00:00:51.217222,mse,False,,COMPLETE,0.7,0.99,0.99,0.0005739835224292004,1.6951305514053195e-05,4.0,3.0,0.0,False,,0.2
89,0.9122743244880649,2025-05-18 03:22:03.923337,2025-05-18 03:22:47.964481,0 days 00:00:44.041144,mse,False,,COMPLETE,0.5,0.9,0.9,0.0034120285287031972,3.641447952581238e-05,0.25,3.25,0.0,True,30.0,0.2
52,0.9122743244880649,2025-05-18 02:55:45.026630,2025-05-18 02:56:36.036528,0 days 00:00:51.009898,mse,False,,COMPLETE,0.7,0.99,0.99,0.0018163216888984813,1.629444943687279e-05,4.75,3.75,0.0,False,,0.2
59,0.9121531564279657,2025-05-18 03:01:39.345587,2025-05-18 03:02:30.332498,0 days 00:00:50.986911,mse,False,,COMPLETE,0.7,0.9,0.9,0.0013687886930055936,1.6385409053271205e-05,4.25,3.0,0.0,False,,0.3
58,0.9120319883678661,2025-05-18 03:00:48.733510,2025-05-18 03:01:39.307836,0 days 00:00:50.574326,mse,False,,COMPLETE,0.7,0.9,0.9,0.002834298602069144,1.0275630736733829e-05,4.0,3.5,0.0,False,,0.3
75,0.9119108203077669,2025-05-18 03:13:52.007471,2025-05-18 03:14:26.957826,0 days 00:00:34.950355,mse,False,,COMPLETE,0.7,0.9,0.9,0.004285833801499412,0.00018549146567222642,0.0,3.0,0.0,True,60.0,0.25
54,0.91130498000727,2025-05-18 02:57:26.301393,2025-05-18 02:58:17.701667,0 days 00:00:51.400274,mse,False,,COMPLETE,0.7,0.99,0.99,0.00184136976401013,4.1956457425503646e-05,4.5,4.0,0.0,False,,0.2
25,0.9108203077668726,2025-05-18 02:33:22.404336,2025-05-18 02:34:19.104747,0 days 00:00:56.700411,cwd,True,2.25,COMPLETE,0.6,0.8,0.8,0.00040910875850194744,2.964652776461166e-05,3.25,1.75,0.05,False,,0.1
42,0.9105779716466739,2025-05-18 02:47:51.696924,2025-05-18 02:48:43.096259,0 days 00:00:51.399335,mse,False,,COMPLETE,0.7,0.99,0.99,0.0007110145109412928,1.9757488052684852e-05,3.0,2.75,0.0,False,,0.1
56,0.9100932994062765,2025-05-18 02:59:08.977697,2025-05-18 02:59:57.682321,0 days 00:00:48.704624,mse,False,,COMPLETE,0.7,0.99,0.99,0.000948715222924923,6.642699981364694e-05,4.0,3.25,0.0,False,,0.25
32,0.9099721313461773,2025-05-18 02:39:37.770819,2025-05-18 02:40:34.203413,0 days 00:00:56.432594,cwd,True,3.0,COMPLETE,0.6,0.8,0.8,0.0012156721217092342,2.420934192102984e-05,2.5,2.0,0.05,False,,0.1
39,0.9099721313461772,2025-05-18 02:45:16.516249,2025-05-18 02:46:07.354899,0 days 00:00:50.838650,mse,False,,COMPLETE,0.7,0.99,0.99,0.0007011867527812872,0.00012054783032967173,3.0,2.25,0.0,False,,0.1
31,0.9093662910456803,2025-05-18 02:38:41.504258,2025-05-18 02:39:37.729599,0 days 00:00:56.225341,cwd,True,3.0,COMPLETE,0.6,0.8,0.8,0.0011557050668551888,2.288426897716653e-05,2.5,1.5,0.05,False,,0.1
62,0.9091239549254816,2025-05-18 03:04:08.855913,2025-05-18 03:04:57.311632,0 days 00:00:48.455719,mse,False,,COMPLETE,0.7,0.9,0.9,0.0020625396229053757,3.718803185278371e-05,4.5,4.5,0.0,False,,0.25
44,0.9090027868653823,2025-05-18 02:49:34.132143,2025-05-18 02:50:25.200385,0 days 00:00:51.068242,mse,False,,COMPLETE,0.7,0.99,0.99,0.0004436441264168336,0.0002545540444515893,2.25,3.75,0.0,False,,0.15000000000000002
80,0.9086392826850842,2025-05-18 03:16:57.102161,2025-05-18 03:17:31.450076,0 days 00:00:34.347915,mse,False,,COMPLETE,0.7,0.9,0.9,0.009139110670607598,7.731001529050141e-05,0.0,3.25,0.0,True,60.0,0.25
67,0.9083969465648855,2025-05-18 03:08:21.252794,2025-05-18 03:09:12.452730,0 days 00:00:51.199936,mse,False,,COMPLETE,0.7,0.99,0.99,0.001559985965612771,9.082067485528538e-05,4.75,4.5,0.0,False,,0.3
18,0.9081546104446868,2025-05-18 02:28:09.510756,2025-05-18 02:29:06.266760,0 days 00:00:56.756004,cwd,True,3.0,COMPLETE,0.6,0.8,0.8,0.0027458315812397276,1.004461061650243e-05,2.75,0.75,0.05,False,,0.1
33,0.9081546104446868,2025-05-18 02:40:34.242287,2025-05-18 02:41:30.923544,0 days 00:00:56.681257,cwd,True,2.0,COMPLETE,0.6,0.8,0.8,0.0010961563133567499,6.863318457931652e-05,2.25,2.0,0.0,False,,0.1
17,0.9076699382042893,2025-05-18 02:27:13.086215,2025-05-18 02:28:09.472059,0 days 00:00:56.385844,cwd,True,3.0,COMPLETE,0.6,0.8,0.8,0.002468063512805385,1.065904841014183e-05,2.75,1.5,0.15,False,,0.1
47,0.90754877014419,2025-05-18 02:52:07.570009,2025-05-18 02:52:58.581881,0 days 00:00:51.011872,mse,False,,COMPLETE,0.7,0.99,0.99,0.0007376552862404457,5.3045424367119933e-05,5.0,3.25,0.0,False,,0.15000000000000002
76,0.9073064340239912,2025-05-18 03:14:26.996066,2025-05-18 03:15:02.024066,0 days 00:00:35.028000,mse,False,,COMPLETE,0.7,0.9,0.9,0.002309831832358337,0.00035381037655624346,0.25,3.5,0.0,True,60.0,0.25
53,0.9070640979037926,2025-05-18 02:56:36.075765,2025-05-18 02:57:26.261694,0 days 00:00:50.185929,mse,False,,COMPLETE,0.7,0.99,0.99,0.005608467059699311,1.5079302251765126e-05,4.75,3.75,0.0,False,,0.2
86,0.9065794256633951,2025-05-18 03:20:14.149302,2025-05-18 03:20:54.198405,0 days 00:00:40.049103,mse,False,,COMPLETE,0.7,0.9,0.9,0.006964178544691482,4.961966735109751e-05,0.75,2.5,0.0,True,60.0,0.25
