number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
35,0.584,2025-05-22 12:18:03.672280,2025-05-22 12:18:28.751197,0 days 00:00:25.078917,0.8,1.0604887891621074e-06,COMPLETE
16,0.584,2025-05-22 12:10:12.632434,2025-05-22 12:10:41.830413,0 days 00:00:29.197979,0.9,0.02503428412127199,COMPLETE
50,0.5836666666666667,2025-05-22 12:24:12.063907,2025-05-22 12:24:38.169621,0 days 00:00:26.105714,0.1,3.738922897371843e-06,COMPLETE
57,0.5836666666666667,2025-05-22 12:27:09.573611,2025-05-22 12:27:38.092306,0 days 00:00:28.518695,0.30000000000000004,0.000508546770515918,COMPLETE
63,0.5833333333333334,2025-05-22 12:29:39.466744,2025-05-22 12:30:05.815278,0 days 00:00:26.348534,0.8,3.0141803178346902e-05,COMPLETE
65,0.5826666666666667,2025-05-22 12:30:31.296417,2025-05-22 12:31:00.051679,0 days 00:00:28.755262,0.9,1.1365642009697526e-05,COMPLETE
25,0.582,2025-05-22 12:13:57.775436,2025-05-22 12:14:22.631338,0 days 00:00:24.855902,0.5,0.0242408668535065,COMPLETE
85,0.5816666666666667,2025-05-22 12:39:02.823927,2025-05-22 12:39:28.886944,0 days 00:00:26.063017,0.2,0.050142026931910916,COMPLETE
46,0.5816666666666667,2025-05-22 12:22:35.790246,2025-05-22 12:23:01.958537,0 days 00:00:26.168291,0.9,0.003325921820664461,COMPLETE
24,0.5806666666666667,2025-05-22 12:13:30.743094,2025-05-22 12:13:57.732232,0 days 00:00:26.989138,0.8,0.005366065599561673,COMPLETE
93,0.5796666666666667,2025-05-22 12:42:23.658833,2025-05-22 12:42:47.692088,0 days 00:00:24.033255,0.8,0.0010589214784344017,COMPLETE
87,0.5796666666666667,2025-05-22 12:39:54.238114,2025-05-22 12:40:22.017397,0 days 00:00:27.779283,0.45000000000000007,0.0020239510526917615,COMPLETE
13,0.5786666666666666,2025-05-22 12:08:52.266422,2025-05-22 12:09:21.109759,0 days 00:00:28.843337,0.7000000000000001,8.391034112202218e-05,COMPLETE
0,0.5783333333333333,2025-05-22 12:03:18.539500,2025-05-22 12:03:44.670167,0 days 00:00:26.130667,0.1,0.0004151440438424349,COMPLETE
1,0.5753333333333334,2025-05-22 12:03:44.710384,2025-05-22 12:04:12.836444,0 days 00:00:28.126060,0.2,1.2813430710202843e-06,COMPLETE
48,0.5753333333333334,2025-05-22 12:23:25.021174,2025-05-22 12:23:48.077504,0 days 00:00:23.056330,0.85,0.7874767482364482,COMPLETE
4,0.5733333333333334,2025-05-22 12:05:04.012649,2025-05-22 12:05:32.588437,0 days 00:00:28.575788,0.8,6.4891458702002504e-06,COMPLETE
90,0.5633333333333334,2025-05-22 12:41:08.683702,2025-05-22 12:41:31.683516,0 days 00:00:22.999814,0.7000000000000001,0.7706591075246587,COMPLETE
66,0.5579999999999999,2025-05-22 12:31:00.092137,2025-05-22 12:31:29.536490,0 days 00:00:29.444353,0.35,1.689786412428214e-06,COMPLETE
10,0.5453333333333333,2025-05-22 12:07:36.015633,2025-05-22 12:07:59.829108,0 days 00:00:23.813475,0.6,0.9836851594349775,COMPLETE
