number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
77,0.721794653,0.72122456,40:53.7,43:00.1,0 days 00:02:06.340016,group,FALSE,0.8,0.8,4.42E-05,0.99,layer,FALSE,TRUE,0.3,0.25,0.014111624,0.002084381,0.004551322,TRUE,0.05,0.000197078,FALSE,0.8,2,bnscale,TRUE,0.1,0.059268283,1,COMPLETE
3,0.721737643,0.560287327,57:00.4,59:06.7,0 days 00:02:06.297108,fpgm,TRUE,0.25,0.9,0.000116528,0.9,batch,TRUE,TRUE,0.25,0.25,2.24E-05,3.16E-05,0.001913488,TRUE,0.45,0.00019441,FALSE,0.7,2,group,FALSE,,0.30970819,0,COMPLETE
59,0.721737643,0.585713471,02:02.7,04:06.8,0 days 00:02:04.094626,group,FALSE,0.55,0.7,0.000853607,0.8,layer,TRUE,TRUE,0.05,0.15,0.014111624,8.31E-05,0.004551322,FALSE,,0.555407811,FALSE,0.9,1,base,FALSE,,0.059268283,1,COMPLETE
29,0.721281569,0.743002109,55:23.6,57:28.3,0 days 00:02:04.767453,group,TRUE,0.6,0.2,0.005395929,0.99,batch,FALSE,TRUE,0.15,0.05,0.001027093,0.000923923,0.000279533,FALSE,,0.000109904,FALSE,0.9,2,bnscale,FALSE,,0.01052041,0,COMPLETE
7,0.720654467,0.592497577,05:59.0,07:57.0,0 days 00:01:58.067568,fpgm,FALSE,0.6,0.7,0.000939934,0.9,layer,FALSE,TRUE,0.25,0.5,0.065920324,4.21E-05,9.22E-05,TRUE,0.1,0.00161417,FALSE,0.8,1,group,TRUE,0.5,0.064041477,0,COMPLETE
8,0.719172225,0.796590844,07:57.1,10:14.4,0 days 00:02:17.294860,fpgm,TRUE,,0.7,0.0022003,0.995,,,TRUE,0,0.25,0.000880287,0.001095129,1.34E-05,FALSE,,0.035228234,TRUE,0.7,2,bnscale,FALSE,,0.014677271,0,COMPLETE
93,0.718203067,0.343709025,18:52.5,21:00.7,0 days 00:02:08.225578,group,FALSE,0.25,0.7,2.68E-05,0.99,layer,TRUE,FALSE,0.1,,0.001891893,1.07E-05,2.19E-05,TRUE,0.4,0.148276975,FALSE,0.9,2,base,TRUE,0.25,0.002319453,1,COMPLETE
22,0.718146058,0.75257967,39:46.2,41:59.3,0 days 00:02:13.110467,fpgm,FALSE,0.5,0.6,1.54E-05,0.8,batch,TRUE,FALSE,0.25,,0.013509187,0.000567449,0.008272118,FALSE,,3.84E-05,FALSE,0.9,3,bnscale,FALSE,,0.02146164,0,COMPLETE
72,0.717861011,0.600136822,29:54.8,32:00.6,0 days 00:02:05.739817,group,FALSE,0.55,0.6,2.68E-05,0.8,layer,FALSE,FALSE,0.1,,0.001891893,1.07E-05,2.19E-05,TRUE,0.2,0.011153276,FALSE,0.7,2,bnscale,FALSE,,0.000311204,1,COMPLETE
65,0.715295593,0.748360983,15:01.3,17:02.6,0 days 00:02:01.291273,fpgm,TRUE,0.15,0.7,0.000116528,0.99,,FALSE,TRUE,0.1,0.15,1.67E-05,3.16E-05,0.002263277,TRUE,0.25,8.62E-05,FALSE,0.7,2,bnscale,FALSE,,0.004667227,1,COMPLETE
88,0.715295593,0.700986261,06:13.9,08:40.0,0 days 00:02:26.134748,group,TRUE,0.75,0.6,2.93E-05,0.995,batch,FALSE,FALSE,0.1,,0.012498639,0.006311349,3.82E-05,FALSE,,0.008396655,FALSE,0.9,3,base,FALSE,,0.016821015,1,COMPLETE
66,0.714668491,0.742089961,17:02.6,19:22.3,0 days 00:02:19.702240,lamp,TRUE,,0.7,0.000853607,0.99,,,TRUE,0.25,0.05,1.67E-05,0.000748105,0.002263277,TRUE,0.1,8.62E-05,TRUE,0.8,1,bnscale,FALSE,,0.052104384,1,COMPLETE
31,0.713300268,0.516960265,59:47.6,01:52.6,0 days 00:02:04.975935,lamp,FALSE,0.6,0.7,4.42E-05,0.99,layer,FALSE,TRUE,0.05,0,0.014111624,0.002084381,0.004551322,FALSE,,0.555407811,FALSE,0.9,2,base,TRUE,0.45,0.059268283,0,COMPLETE
73,0.712388119,0.705147939,32:00.6,34:15.5,0 days 00:02:14.897577,group,TRUE,,0.9,0.00070238,0.8,,,FALSE,0.2,,0.000295548,2.33E-05,0.003411773,FALSE,,3.51E-05,TRUE,0.7,1,base,FALSE,,0.000126939,1,COMPLETE
82,0.711818026,0.582863007,52:17.3,54:21.9,0 days 00:02:04.575956,fpgm,FALSE,0.65,0.7,7.42E-05,0.9,batch,FALSE,TRUE,0.2,0.35,0.000813932,4.21E-05,0.004207589,TRUE,0.25,0.16389019,FALSE,0.8,2,group,FALSE,,0.064041477,1,COMPLETE
46,0.711475971,0.744997435,33:00.0,35:15.5,0 days 00:02:15.541662,group,FALSE,,0.8,5.27E-05,0.9,,,TRUE,0.05,0.1,0.00646135,3.27E-05,2.29E-05,FALSE,,0.002582251,TRUE,0.7,1,base,FALSE,,0.00013252,0,COMPLETE
16,0.711361952,0.79453851,26:08.4,28:28.6,0 days 00:02:20.233231,group,FALSE,,0.8,0.005480292,0.995,,,FALSE,0.15,,0.022818165,0.001312691,0.00434408,TRUE,0.3,2.93E-05,TRUE,0.7,2,group,FALSE,,0.017825512,0,COMPLETE
51,0.710563822,0.748189955,44:29.2,46:45.0,0 days 00:02:15.802230,group,FALSE,,0.8,5.27E-05,0.9,,,TRUE,0.05,0.4,0.00646135,3.27E-05,2.29E-05,FALSE,,0.016766617,TRUE,0.7,1,group,FALSE,,0.00013252,1,COMPLETE
11,0.710050738,0.099823271,14:47.2,16:52.0,0 days 00:02:04.771607,lamp,TRUE,0.65,0.6,0.007994322,0.995,layer,FALSE,FALSE,0.25,,0.000377098,3.99E-05,0.007870801,FALSE,,0.145078423,FALSE,0.9,3,base,FALSE,,0.016821015,0,COMPLETE
34,0.707884385,0.34490622,06:36.8,08:44.0,0 days 00:02:07.156794,group,FALSE,0.5,0.7,2.68E-05,0.8,batch,FALSE,FALSE,0.1,,0.001891893,1.07E-05,2.19E-05,TRUE,0.45,0.148276975,FALSE,0.9,2,base,TRUE,0.45,0.002319453,0,COMPLETE
5,0.705832051,0.701385326,01:19.3,03:44.5,0 days 00:02:25.247425,fpgm,TRUE,,0.2,0.000232452,0.99,,,FALSE,0.05,,0.000266139,2.33E-05,0.000610471,TRUE,0.4,0.798133375,TRUE,0.7,3,bnscale,FALSE,,0.000126939,0,COMPLETE
6,0.705775041,0.788723562,03:44.6,05:59.0,0 days 00:02:14.388265,group,FALSE,,0.8,0.003485874,0.9,,,FALSE,0.25,,0.01823818,0.006343708,0.000101304,FALSE,,0.488475605,TRUE,0.9,1,bnscale,FALSE,,0.000247387,0,COMPLETE
33,0.705318967,0.797788039,04:14.2,06:36.8,0 days 00:02:22.591130,fpgm,TRUE,,0.3,0.000328535,0.99,,,TRUE,0.2,0.25,0.214179617,0.000633747,4.92E-05,FALSE,,1.87E-05,TRUE,0.8,2,bnscale,TRUE,0.45,0.000210155,0,COMPLETE
9,0.703266632,0.580354598,10:14.4,12:23.4,0 days 00:02:09.020647,fpgm,TRUE,,0.7,0.006539402,0.99,,,FALSE,0,,0.000199058,1.41E-05,0.002368529,FALSE,,0.009992031,TRUE,0.8,1,group,TRUE,0.05,0.000285514,0,COMPLETE
81,0.702924577,0.718944188,49:46.0,52:17.3,0 days 00:02:31.274486,group,FALSE,,0.8,0.003485874,0.8,,,FALSE,0.25,,0.013509187,0.000567449,0.000101304,FALSE,,3.84E-05,TRUE,0.9,3,bnscale,FALSE,,0.02146164,1,COMPLETE
50,0.702525512,0.659483496,42:15.0,44:29.2,0 days 00:02:14.209908,fpgm,TRUE,0.4,0.2,0.000232452,0.99,layer,TRUE,FALSE,0.05,,0.000266139,2.33E-05,0.000610471,TRUE,0,0.798133375,FALSE,0.7,3,base,TRUE,0.45,0.000126939,1,COMPLETE
70,0.701784391,0.527849039,25:42.2,27:50.3,0 days 00:02:08.067279,lamp,TRUE,0.2,0.7,0.0022003,0.99,batch,TRUE,TRUE,0.2,0.1,0.000880287,0.002084381,0.004551322,FALSE,,0.035228234,FALSE,0.9,2,bnscale,FALSE,,0.059268283,1,COMPLETE
4,0.701157289,0.615757368,59:06.7,01:19.3,0 days 00:02:12.601034,lamp,TRUE,0.55,0.1,0.00032313,0.99,layer,TRUE,FALSE,0.1,,0.026114431,0.000229761,0.004583671,FALSE,,0.00559376,FALSE,0.8,3,base,TRUE,0.4,0.140419435,0,COMPLETE
89,0.697565703,0.770537598,08:40.1,11:38.4,0 days 00:02:58.352196,fpgm,FALSE,,0.1,0.000939934,0.9,,,FALSE,0.2,,0.065920324,4.21E-05,0.000364176,FALSE,,0.00161417,TRUE,0.7,3,base,FALSE,,0.000311204,1,COMPLETE
38,0.697109629,0.510575224,15:23.4,17:50.6,0 days 00:02:27.198037,lamp,TRUE,,0.4,0.005941931,0.995,,,FALSE,0.3,,0.003335504,3.01E-05,0.003134748,FALSE,,2.25E-05,TRUE,0.7,3,bnscale,TRUE,0.15,0.175974748,0,COMPLETE
52,0.694829257,0.752522661,46:45.1,49:07.6,0 days 00:02:22.587943,fpgm,FALSE,,0.8,3.21E-05,0.8,,,FALSE,0,,0.000110459,5.78E-05,2.65E-05,FALSE,,0.0036578,TRUE,0.8,3,group,FALSE,,6.62E-05,1,COMPLETE
