number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
34,0.659333333,0.9,54:06.2,54:17.6,0 days 00:00:11.488231,lamp,FALSE,0.001269254,1.43E-05,TRUE,0.45,0.000572983,TRUE,0.9,2,group,TRUE,0.2,1.59E-05,0,COMPLETE
81,0.659333333,0.8,03:14.0,03:25.5,0 days 00:00:11.462584,fpgm,FALSE,0.000165117,0.000249644,TRUE,0.45,0.000301396,FALSE,0.8,2,group,FALSE,,1.43E-05,1,COMPLETE
28,0.659,0.7,52:58.0,53:09.9,0 days 00:00:11.857573,group,FALSE,4.48E-05,0.00268106,FALSE,,3.83E-05,TRUE,0.7,2,bnscale,TRUE,0.2,0.004169845,0,COMPLETE
87,0.656666667,0.8,04:25.6,04:37.1,0 days 00:00:11.460865,lamp,FALSE,0.000223588,0.000525039,TRUE,0.1,0.076739213,FALSE,0.8,2,base,TRUE,0,0.000403691,1,COMPLETE
9,0.655666667,0.8,49:10.3,49:22.0,0 days 00:00:11.682060,fpgm,FALSE,3.47E-05,0.000657574,FALSE,,0.000301396,FALSE,0.8,2,group,FALSE,,1.43E-05,0,COMPLETE
14,0.652,0.9,50:03.7,50:17.0,0 days 00:00:13.220213,fpgm,TRUE,0.000645786,0.003048561,TRUE,0.4,2.34E-05,TRUE,0.9,3,bnscale,TRUE,0.45,3.29E-05,0,COMPLETE
21,0.648333333,0.9,51:30.5,51:44.8,0 days 00:00:14.299802,group,TRUE,0.000101973,9.83E-05,TRUE,0.2,0.003935167,TRUE,0.9,3,group,FALSE,,7.66E-05,0,COMPLETE
49,0.642,0.5,57:06.1,57:17.8,0 days 00:00:11.753583,lamp,FALSE,1.25E-05,0.002752598,FALSE,,3.12E-05,TRUE,0.5,2,bnscale,FALSE,,3.08E-05,0,COMPLETE
75,0.624666667,0.9,02:03.9,02:13.6,0 days 00:00:09.689358,fpgm,TRUE,0.000101973,0.000138546,TRUE,0.15,0.001251698,FALSE,0.9,1,group,TRUE,0.45,7.66E-05,1,COMPLETE
52,0.621666667,0.9,57:40.8,57:52.2,0 days 00:00:11.395475,lamp,TRUE,3.47E-05,1.43E-05,FALSE,,0.000301396,FALSE,0.9,2,group,FALSE,,1.59E-05,1,COMPLETE
3,0.611333333,0.6,48:03.8,48:13.9,0 days 00:00:10.063586,fpgm,FALSE,6.71E-05,0.006872846,FALSE,,7.83E-05,FALSE,0.6,1,bnscale,FALSE,,0.073466804,0,COMPLETE
54,0.583333333,0.6,58:06.1,58:19.5,0 days 00:00:13.367745,group,TRUE,1.76E-05,5.34E-05,FALSE,,6.13E-05,TRUE,0.6,3,base,TRUE,0.2,0.000485329,1,COMPLETE
55,0.578666667,0.8,58:19.5,58:31.1,0 days 00:00:11.600319,fpgm,FALSE,1.98E-05,6.56E-05,FALSE,,2.86E-05,TRUE,0.8,2,bnscale,FALSE,,0.003888901,1,COMPLETE
51,0.556,0.8,57:29.4,57:40.8,0 days 00:00:11.429441,group,TRUE,2.74E-05,0.000491796,TRUE,0.25,0.078394179,FALSE,0.8,2,base,TRUE,0.2,1.08E-05,1,COMPLETE
89,0.516333333,0.8,04:46.8,04:58.2,0 days 00:00:11.363235,fpgm,FALSE,4.87E-05,0.000657574,FALSE,,0.078394179,FALSE,0.8,2,base,FALSE,,1.43E-05,1,COMPLETE
8,0.515,0.9,48:58.5,49:10.3,0 days 00:00:11.788102,fpgm,TRUE,0.008896239,3.54E-05,FALSE,,0.006944691,TRUE,0.9,2,bnscale,FALSE,,0.115081267,0,COMPLETE
95,0.503,0.9,05:57.8,06:11.0,0 days 00:00:13.167938,fpgm,TRUE,0.008896239,1.44E-05,TRUE,0.45,0.006944691,FALSE,0.9,3,bnscale,FALSE,,0.115081267,1,COMPLETE
56,0.431,0.9,58:31.1,58:42.7,0 days 00:00:11.510154,fpgm,FALSE,6.00E-05,0.005120059,TRUE,0.5,0.054875679,FALSE,0.9,2,group,FALSE,,1.97E-05,1,COMPLETE
64,0.422333333,0.9,00:03.7,00:13.6,0 days 00:00:09.882360,fpgm,TRUE,0.008896239,3.54E-05,TRUE,0.5,0.006944691,FALSE,0.9,1,bnscale,FALSE,,0.115081267,1,COMPLETE
72,0.384333333,0.7,01:30.4,01:40.4,0 days 00:00:09.935748,fpgm,TRUE,1.78E-05,0.000499453,TRUE,0.45,6.14E-05,FALSE,0.7,1,base,FALSE,,0.024324614,1,COMPLETE
62,0.378666667,0.8,59:40.8,59:52.2,0 days 00:00:11.437548,group,TRUE,2.74E-05,0.000657574,FALSE,,0.027724141,FALSE,0.8,2,bnscale,TRUE,0.5,1.43E-05,1,COMPLETE
42,0.321333333,0.9,55:41.0,55:52.5,0 days 00:00:11.464637,group,FALSE,0.000164574,0.005120059,FALSE,,0.054875679,TRUE,0.9,2,group,FALSE,,0.294851076,0,COMPLETE
66,0.300666667,0.8,00:24.1,00:34.0,0 days 00:00:09.867386,fpgm,FALSE,0.000398114,3.54E-05,TRUE,0.15,7.99E-05,TRUE,0.8,1,group,FALSE,,0.115081267,1,COMPLETE
73,0.3,0.9,01:40.4,01:52.2,0 days 00:00:11.789992,group,FALSE,4.48E-05,0.00268106,TRUE,0.3,0.03636411,TRUE,0.9,2,bnscale,TRUE,0.1,1.08E-05,1,COMPLETE
18,0.297666667,0.9,50:55.0,51:09.0,0 days 00:00:14.038527,group,FALSE,1.76E-05,0.000793331,TRUE,0.2,6.13E-05,TRUE,0.9,3,base,TRUE,0.5,0.000485329,0,COMPLETE
7,0.288666667,0.5,48:48.1,48:58.5,0 days 00:00:10.326854,group,FALSE,0.008623402,2.39E-05,TRUE,0.15,0.009410893,TRUE,0.5,1,group,FALSE,,0.194460133,0,COMPLETE
20,0.276333333,0.9,51:18.9,51:30.5,0 days 00:00:11.563582,group,TRUE,2.74E-05,1.30E-05,TRUE,0.25,0.027724141,FALSE,0.9,2,bnscale,TRUE,0.1,1.08E-05,0,COMPLETE
84,0.275666667,0.5,03:49.3,04:00.8,0 days 00:00:11.419279,lamp,TRUE,0.008623402,0.002240916,TRUE,0.4,0.0016852,FALSE,0.5,2,group,TRUE,0.5,0.425825815,1,COMPLETE
29,0.267666667,0.8,53:09.9,53:23.0,0 days 00:00:13.068116,group,FALSE,1.04E-05,0.002154465,FALSE,,1.01E-05,FALSE,0.8,3,group,FALSE,,0.000173693,0,COMPLETE
60,0.237666667,0.6,59:19.3,59:29.4,0 days 00:00:10.024990,fpgm,FALSE,0.00253915,0.000188062,TRUE,0.25,0.250621333,TRUE,0.6,1,base,TRUE,0.05,0.833461007,1,COMPLETE
43,0.23,0.8,55:52.5,56:04.0,0 days 00:00:11.489654,fpgm,FALSE,1.98E-05,0.007265215,TRUE,0.2,0.026147666,TRUE,0.8,2,base,FALSE,,0.003888901,0,COMPLETE
23,0.228,0.5,51:56.8,52:10.4,0 days 00:00:13.643738,group,FALSE,0.004141483,0.000132429,FALSE,,0.000811619,FALSE,0.5,3,base,FALSE,,0.462895017,0,COMPLETE
83,0.226666667,0.7,03:36.0,03:49.3,0 days 00:00:13.323381,fpgm,TRUE,1.78E-05,0.000373908,TRUE,0.05,6.14E-05,FALSE,0.7,3,base,FALSE,,0.162683533,1,COMPLETE
12,0.219333333,0.8,49:42.3,49:53.7,0 days 00:00:11.379739,lamp,TRUE,0.000229048,0.000249644,TRUE,0,0.013051971,FALSE,0.8,2,group,FALSE,,0.220858641,0,COMPLETE
90,0.209666667,0.7,04:58.2,05:08.1,0 days 00:00:09.847878,fpgm,FALSE,0.000188809,0.000853333,FALSE,,0.191243615,FALSE,0.7,1,group,FALSE,,0.425825815,1,COMPLETE
10,0.206666667,0.6,49:22.0,49:32.0,0 days 00:00:10.012566,fpgm,FALSE,0.000186361,0.000188062,TRUE,0.2,0.250621333,FALSE,0.6,1,bnscale,TRUE,0.4,0.833461007,0,COMPLETE
44,0.201666667,0.9,56:04.0,56:14.5,0 days 00:00:10.519611,fpgm,FALSE,1.81E-05,0.0004508,FALSE,,0.001251698,FALSE,0.9,1,base,FALSE,,0.240578482,0,COMPLETE
6,0.199666667,0.5,48:37.4,48:48.1,0 days 00:00:10.714156,lamp,FALSE,3.04E-05,4.88E-05,TRUE,0.35,1.04E-05,TRUE,0.5,1,group,TRUE,0.2,0.480067322,0,COMPLETE
63,0.191333333,0.8,59:52.2,00:03.7,0 days 00:00:11.453411,fpgm,TRUE,0.000223588,0.000491796,TRUE,0.3,0.000226243,FALSE,0.8,2,base,FALSE,,0.547026862,1,COMPLETE
19,0.189,0.7,51:09.1,51:18.9,0 days 00:00:09.850072,fpgm,TRUE,1.78E-05,7.64E-05,TRUE,0.45,6.14E-05,FALSE,0.7,1,group,FALSE,,0.162683533,0,COMPLETE
48,0.174666667,0.5,56:52.9,57:06.1,0 days 00:00:13.198734,lamp,FALSE,1.93E-05,0.002737233,FALSE,,0.002806276,FALSE,0.5,3,group,TRUE,0.5,0.014876764,0,COMPLETE
40,0.163,0.6,55:15.8,55:29.2,0 days 00:00:13.416918,group,FALSE,4.13E-05,5.40E-05,TRUE,0.2,6.33E-05,TRUE,0.6,3,group,TRUE,0.4,0.320033022,0,COMPLETE
26,0.158333333,0.9,52:34.3,52:46.2,0 days 00:00:11.863795,fpgm,TRUE,0.000127496,0.000594854,TRUE,0.3,0.000226243,FALSE,0.9,2,base,FALSE,,0.173128235,0,COMPLETE
68,0.156333333,0.9,00:45.5,00:55.4,0 days 00:00:09.948757,fpgm,TRUE,1.88E-05,0.006872846,FALSE,,0.003935167,TRUE,0.9,1,group,FALSE,,0.073466804,1,COMPLETE
96,0.151,0.6,06:11.0,06:24.2,0 days 00:00:13.216443,lamp,FALSE,1.93E-05,0.002737233,FALSE,,0.002806276,FALSE,0.6,3,bnscale,TRUE,0.2,0.014876764,1,COMPLETE
39,0.145666667,0.8,55:04.3,55:15.7,0 days 00:00:11.440465,fpgm,FALSE,0.000223588,0.000491796,TRUE,0.35,0.078394179,FALSE,0.8,2,base,FALSE,,0.547026862,0,COMPLETE
93,0.144666667,0.9,05:32.9,05:44.6,0 days 00:00:11.650469,fpgm,FALSE,1.81E-05,0.000948824,TRUE,0.5,6.72E-05,FALSE,0.9,2,base,FALSE,,0.240578482,1,COMPLETE
22,0.142666667,0.9,51:44.8,51:56.8,0 days 00:00:11.915725,lamp,TRUE,0.000188809,0.002240916,TRUE,0.1,0.0016852,FALSE,0.9,2,group,TRUE,0.2,0.425825815,0,COMPLETE
67,0.142666667,0.9,00:34.0,00:45.4,0 days 00:00:11.442694,fpgm,TRUE,1.81E-05,0.0004508,TRUE,0.5,0.000226243,FALSE,0.9,2,base,FALSE,,0.240578482,1,COMPLETE
