number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
92,0.625333333,0.9,45:03.5,45:16.5,0 days 00:00:12.963784,fpgm,FALSE,0.000812902,0.000476299,TRUE,0.1,3.36E-05,TRUE,0.9,1,bnscale,TRUE,0.15,0.000915196,1,COMPLETE
27,0.616333333,0.6,28:02.0,28:17.5,0 days 00:00:15.570115,lamp,FALSE,0.002594254,0.006850916,FALSE,,0.001040398,TRUE,0.6,2,bnscale,TRUE,0.25,0.038711106,0,COMPLETE
14,0.602333333,0.5,24:32.4,24:48.4,0 days 00:00:16.016001,lamp,TRUE,3.56E-05,2.38E-05,TRUE,0.45,4.61E-05,FALSE,0.5,2,bnscale,FALSE,,8.75E-05,0,COMPLETE
18,0.602333333,0.5,25:38.9,25:55.2,0 days 00:00:16.313636,fpgm,TRUE,2.71E-05,0.001289967,TRUE,0.4,0.244538555,TRUE,0.5,2,group,FALSE,,0.009411356,0,COMPLETE
100,0.582333333,0.6,47:07.9,47:25.4,0 days 00:00:17.422390,fpgm,FALSE,4.36E-05,0.000502125,TRUE,0.25,0.00952312,FALSE,0.6,3,base,TRUE,0,0.000751368,1,COMPLETE
15,0.58,0.5,24:48.4,25:07.0,0 days 00:00:18.549412,fpgm,TRUE,1.30E-05,0.000547411,TRUE,0.35,0.007885817,FALSE,0.5,3,group,TRUE,0.05,0.00051011,0,COMPLETE
23,0.577666667,0.7,26:56.8,27:14.1,0 days 00:00:17.281663,group,FALSE,4.25E-05,0.001167489,TRUE,0.15,2.41E-05,FALSE,0.7,3,base,FALSE,,3.65E-05,0,COMPLETE
42,0.576666667,0.8,31:59.5,32:13.0,0 days 00:00:13.531537,lamp,TRUE,0.000164014,7.80E-05,TRUE,0.4,0.004753585,FALSE,0.8,1,group,TRUE,0.35,0.000656211,0,COMPLETE
17,0.574666667,0.5,25:20.5,25:38.9,0 days 00:00:18.372551,lamp,FALSE,2.05E-05,0.000229481,FALSE,,0.015302288,TRUE,0.5,3,group,TRUE,0.2,0.007104314,0,COMPLETE
59,0.574333333,0.5,36:36.0,36:52.2,0 days 00:00:16.211557,fpgm,TRUE,2.71E-05,0.001289967,TRUE,0.35,0.244538555,TRUE,0.5,2,group,FALSE,,0.009411356,1,COMPLETE
