number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
14,0.8479999999999999,2025-05-19 16:39:28.849441,2025-05-19 16:39:45.989190,0 days 00:00:17.139749,True,0.25,COMPLETE,0.6,0.8,0.8,0.0005436882940973605,6.034465092371915e-05,2.0,0.30000000000000004,0.1,False,,0.1
39,0.8476666666666667,2025-05-19 16:48:37.407712,2025-05-19 16:48:51.997196,0 days 00:00:14.589484,False,1.75,COMPLETE,0.6,0.995,0.995,0.0007901514920454681,0.00042512786893556713,1.25,0.25,0.15,False,,0.15000000000000002
29,0.8476666666666667,2025-05-19 16:44:54.999682,2025-05-19 16:45:09.437315,0 days 00:00:14.437633,False,0.75,COMPLETE,0.6,0.995,0.995,0.0010588685780458353,0.00017765515886000816,0.55,0.15000000000000002,0.1,True,60.0,0.15000000000000002
113,0.8476666666666667,2025-05-19 17:12:28.624242,2025-05-19 17:12:52.299617,0 days 00:00:23.675375,False,0.75,COMPLETE,0.6,0.9,0.9,0.0003178985395916654,0.19326907418922326,1.15,0.25,0.05,True,30.0,0.25
2,0.8476666666666667,2025-05-19 16:35:23.128352,2025-05-19 16:35:36.907964,0 days 00:00:13.779612,False,0.5,COMPLETE,0.6,0.995,0.995,0.0016250786360709614,0.00023995515455308835,0.65,0.15000000000000002,0.1,True,150.0,0.15000000000000002
92,0.8476666666666666,2025-05-19 17:05:27.093307,2025-05-19 17:05:41.205792,0 days 00:00:14.112485,True,1.75,COMPLETE,0.6,0.99,0.99,0.0019885333460701606,0.0031591729111118223,1.15,0.1,0.05,False,,0.0
118,0.8476666666666666,2025-05-19 17:14:16.561487,2025-05-19 17:14:35.051449,0 days 00:00:18.489962,False,3.0,COMPLETE,0.6,0.995,0.995,0.00046663598201254715,0.6197127654525818,0.8,0.1,0.1,True,60.0,0.25
28,0.8476666666666666,2025-05-19 16:44:32.342537,2025-05-19 16:44:54.957952,0 days 00:00:22.615415,False,1.75,COMPLETE,0.6,0.9,0.9,8.301177973275686e-05,4.5403079210371564e-05,1.6,0.2,0.15,False,,0.25
98,0.8476666666666666,2025-05-19 17:07:11.872063,2025-05-19 17:07:36.775132,0 days 00:00:24.903069,False,2.75,COMPLETE,0.6,0.8,0.8,5.1172699335266174e-05,0.0036909966843532236,1.6500000000000001,0.05,0.05,True,60.0,0.2
64,0.8473333333333333,2025-05-19 16:56:14.581397,2025-05-19 16:56:32.646778,0 days 00:00:18.065381,False,2.75,COMPLETE,0.6,0.995,0.995,0.00019254727392095008,0.006567174621122276,0.8500000000000001,0.05,0.15,True,150.0,0.2
65,0.8473333333333333,2025-05-19 16:56:32.687634,2025-05-19 16:56:46.622128,0 days 00:00:13.934494,False,5.0,COMPLETE,0.6,0.8,0.8,0.001309807087833392,0.0037947958348244527,1.05,0.1,0.0,True,60.0,0.15000000000000002
32,0.847,2025-05-19 16:45:58.192416,2025-05-19 16:46:22.508799,0 days 00:00:24.316383,True,2.5,COMPLETE,0.6,0.9,0.9,0.00018736809036834273,0.02068960961829195,1.25,0.1,0.1,True,90.0,0.2
56,0.847,2025-05-19 16:53:57.880726,2025-05-19 16:54:13.339778,0 days 00:00:15.459052,False,2.0,COMPLETE,0.6,0.8,0.8,0.00799340498275144,0.005554961679551344,1.4500000000000002,0.1,0.0,True,30.0,0.25
116,0.847,2025-05-19 17:13:37.852005,2025-05-19 17:14:01.802114,0 days 00:00:23.950109,False,1.5,COMPLETE,0.6,0.9,0.9,0.0002328936985393728,0.1618479231305446,1.2000000000000002,0.1,0.05,True,30.0,0.25
58,0.8466666666666667,2025-05-19 16:54:26.968855,2025-05-19 16:54:41.138263,0 days 00:00:14.169408,False,1.0,COMPLETE,0.6,0.8,0.8,0.0013264477735509983,0.002389917630298095,0.8,0.2,0.05,True,30.0,0.05
50,0.8460000000000001,2025-05-19 16:52:18.422572,2025-05-19 16:52:34.383788,0 days 00:00:15.961216,False,3.25,COMPLETE,0.7,0.8,0.8,0.004850989514871981,0.002541922429872828,1.6,0.1,0.05,True,150.0,0.25
73,0.846,2025-05-19 16:59:14.032038,2025-05-19 16:59:31.911392,0 days 00:00:17.879354,False,2.5,COMPLETE,0.6,0.8,0.8,0.00016422682894158343,0.007564529791100185,0.75,0.05,0.1,False,,0.25
70,0.8456666666666667,2025-05-19 16:58:15.010867,2025-05-19 16:58:33.997127,0 days 00:00:18.986260,False,2.25,COMPLETE,0.6,0.8,0.8,0.00022112506068828043,0.07643005254760979,0.7,0.0,0.05,False,,0.3
20,0.8453333333333332,2025-05-19 16:41:33.078928,2025-05-19 16:41:48.148989,0 days 00:00:15.070061,False,1.0,COMPLETE,0.6,0.9,0.9,0.0005277982360640393,0.0015010425939530761,1.1,0.25,0.15,True,120.0,0.05
110,0.8450000000000001,2025-05-19 17:11:21.565787,2025-05-19 17:11:46.311192,0 days 00:00:24.745405,False,3.25,COMPLETE,0.6,0.8,0.8,6.881635446917179e-05,0.035713987440990226,0.8,0.35,0.05,True,30.0,0.3
107,0.8443333333333333,2025-05-19 17:10:21.746809,2025-05-19 17:10:42.978065,0 days 00:00:21.231256,False,0.25,COMPLETE,0.6,0.99,0.99,0.00012560395178251167,0.10099399166745208,0.7,0.1,0.05,True,30.0,0.3
85,0.8443333333333333,2025-05-19 17:03:21.276952,2025-05-19 17:03:39.450685,0 days 00:00:18.173733,True,4.5,COMPLETE,0.6,0.9,0.9,0.0004473421830950318,0.01758355959354691,1.25,0.1,0.05,True,90.0,0.25
