number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
58,0.843,2025-05-19 16:08:44.219284,2025-05-19 16:09:06.868762,0 days 00:00:22.649478,True,2.5,COMPLETE,0.5,0.995,0.995,0.0005989582280402904,0.0001142336628697064,1.9000000000000001,0.25,0.1,True,90.0,0.3
52,0.8426666666666667,2025-05-19 16:06:33.737138,2025-05-19 16:06:57.403229,0 days 00:00:23.666091,True,2.25,COMPLETE,0.5,0.99,0.99,0.000531382055199125,9.56999250189769e-05,1.9500000000000002,0.05,0.1,True,30.0,0.3
69,0.8426666666666667,2025-05-19 16:12:07.684942,2025-05-19 16:12:24.132751,0 days 00:00:16.447809,True,3.5,COMPLETE,0.5,0.9,0.9,0.0020464427148770324,1.2502048572786425e-05,1.9000000000000001,0.15000000000000002,0.15,True,30.0,0.3
36,0.8426666666666667,2025-05-19 16:01:12.717047,2025-05-19 16:01:38.128215,0 days 00:00:25.411168,True,3.75,COMPLETE,0.5,0.9,0.9,0.00031932481585375294,0.00014017419882122082,1.9500000000000002,0.15000000000000002,0.1,True,30.0,0.3
56,0.8423333333333334,2025-05-19 16:07:53.748301,2025-05-19 16:08:19.243226,0 days 00:00:25.494925,True,3.0,COMPLETE,0.5,0.995,0.995,0.0002343150998769283,3.4177905079494446e-05,1.75,0.2,0.1,True,90.0,0.3
85,0.842,2025-05-19 16:18:06.649230,2025-05-19 16:18:31.605430,0 days 00:00:24.956200,True,4.5,COMPLETE,0.5,0.9,0.9,0.00020750573115864405,0.00015722956715998529,1.9000000000000001,0.25,0.0,True,30.0,0.25
65,0.842,2025-05-19 16:10:54.480380,2025-05-19 16:11:18.224098,0 days 00:00:23.743718,True,2.0,COMPLETE,0.5,0.995,0.995,0.0006325393216867075,0.0004053085989952545,1.4500000000000002,0.25,0.1,True,90.0,0.2
88,0.8416666666666667,2025-05-19 16:19:23.896479,2025-05-19 16:19:47.547979,0 days 00:00:23.651500,True,4.0,COMPLETE,0.5,0.9,0.9,0.0005343046891178153,0.0012934560511481791,1.9500000000000002,0.0,0.0,True,30.0,0.25
46,0.8416666666666667,2025-05-19 16:04:28.068787,2025-05-19 16:04:48.999920,0 days 00:00:20.931133,True,2.75,COMPLETE,0.5,0.99,0.99,0.0007041824948915993,3.909449245937368e-05,1.8,0.2,0.1,True,30.0,0.3
86,0.8416666666666667,2025-05-19 16:18:31.651146,2025-05-19 16:18:57.563663,0 days 00:00:25.912517,True,4.0,COMPLETE,0.5,0.9,0.9,0.00015217180398024486,0.00010908059151234635,2.0,0.2,0.0,True,30.0,0.3
42,0.8413333333333334,2025-05-19 16:03:10.947309,2025-05-19 16:03:28.392177,0 days 00:00:17.444868,True,1.75,COMPLETE,0.5,0.99,0.99,0.0014753333533463274,6.805110238430838e-05,1.8,0.1,0.1,True,60.0,0.25
