number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
41,0.8503333333333333,2025-05-20 21:32:07.296744,2025-05-20 21:32:25.887261,0 days 00:00:18.590517,mse,False,,COMPLETE,0.6,0.995,0.995,0.003474734111412037,0.0072350467273377675,0.75,0.25,0.05,True,120.0,0.05
119,0.85,2025-05-20 21:55:06.564913,2025-05-20 21:55:24.494073,0 days 00:00:17.929160,cwd,False,2.0,COMPLETE,0.6,0.995,0.995,0.00024128720011615072,0.06828022535019089,1.5,0.25,0.05,False,,0.25
117,0.85,2025-05-20 21:54:27.370985,2025-05-20 21:54:46.027289,0 days 00:00:18.656304,cwd,False,2.0,COMPLETE,0.6,0.995,0.995,0.00012336937778200627,0.0915122227009619,1.25,0.25,0.05,False,,0.3
78,0.85,2025-05-20 21:42:05.435972,2025-05-20 21:42:21.511317,0 days 00:00:16.075345,mse,False,,COMPLETE,0.6,0.9,0.9,0.005381061648489133,0.004887353740862057,2.0,0.25,0.0,True,120.0,0.05
42,0.85,2025-05-20 21:32:25.927646,2025-05-20 21:32:43.644665,0 days 00:00:17.717019,mse,False,,COMPLETE,0.6,0.995,0.995,0.0014604593974674623,0.029244094140851856,1.0,0.25,0.05,True,120.0,0.05
74,0.85,2025-05-20 21:40:54.378106,2025-05-20 21:41:12.663374,0 days 00:00:18.285268,mse,False,,COMPLETE,0.6,0.8,0.8,0.0007068656633355702,0.002793383231193444,0.25,0.25,0.05,True,150.0,0.1
90,0.85,2025-05-20 21:45:41.728197,2025-05-20 21:46:04.188625,0 days 00:00:22.460428,cwd,False,1.75,COMPLETE,0.6,0.99,0.99,0.00023849673247842228,0.2333595337297192,1.0,0.25,0.1,False,,0.2
43,0.8496666666666667,2025-05-20 21:32:43.684634,2025-05-20 21:32:59.562628,0 days 00:00:15.877994,mse,False,,COMPLETE,0.6,0.995,0.995,0.002581112291160173,0.01123571867337274,0.5,0.25,0.05,True,150.0,0.0
52,0.8496666666666667,2025-05-20 21:35:09.972655,2025-05-20 21:35:22.233411,0 days 00:00:12.260756,mse,False,,COMPLETE,0.6,0.8,0.8,0.000888574432249039,0.02736082571661854,1.25,0.25,0.05,True,150.0,0.0
91,0.8496666666666667,2025-05-20 21:46:04.229026,2025-05-20 21:46:27.592710,0 days 00:00:23.363684,cwd,False,2.0,COMPLETE,0.6,0.99,0.99,0.00030097009768491486,0.10948034477103227,0.75,0.25,0.1,False,,0.2
108,0.8496666666666667,2025-05-20 21:51:29.257812,2025-05-20 21:51:50.494879,0 days 00:00:21.237067,cwd,False,1.25,COMPLETE,0.6,0.9,0.9,0.0007284578919917052,0.050076929309568,1.0,0.25,0.05,False,,0.2
55,0.8493333333333334,2025-05-20 21:35:50.281674,2025-05-20 21:36:10.709486,0 days 00:00:20.427812,mse,False,,COMPLETE,0.6,0.8,0.8,0.0012438661776462746,0.021096849244727447,0.5,0.25,0.05,True,150.0,0.05
48,0.8493333333333334,2025-05-20 21:34:03.989821,2025-05-20 21:34:23.517798,0 days 00:00:19.527977,mse,False,,COMPLETE,0.6,0.99,0.99,0.0005335317228050893,0.1272115897786818,1.0,0.25,0.05,False,,0.05
103,0.8493333333333334,2025-05-20 21:50:00.297336,2025-05-20 21:50:18.135738,0 days 00:00:17.838402,cwd,False,2.5,COMPLETE,0.6,0.99,0.99,0.0005781692376135253,0.10854527741901789,1.5,0.25,0.1,False,,0.2
60,0.8489999999999999,2025-05-20 21:37:09.783819,2025-05-20 21:37:22.521345,0 days 00:00:12.737526,mse,False,,COMPLETE,0.5,0.99,0.99,0.0008543566769565318,0.005221165147533115,1.5,0.25,0.05,True,120.0,0.0
31,0.8489999999999999,2025-05-20 21:29:18.851021,2025-05-20 21:29:35.174498,0 days 00:00:16.323477,mse,False,,COMPLETE,0.6,0.995,0.995,0.0010851911749838192,0.07266625045431215,1.75,0.25,0.05,True,120.0,0.0
3,0.8486666666666666,2025-05-20 21:21:29.956679,2025-05-20 21:21:51.730716,0 days 00:00:21.774037,mse,True,,COMPLETE,0.6,0.9,0.9,0.0001285791662931171,0.008043989058803899,2.25,0.5,0.15,True,150.0,0.25
0,0.8486666666666666,2025-05-20 21:20:24.214425,2025-05-20 21:20:44.112426,0 days 00:00:19.898001,mse,False,,COMPLETE,0.6,0.8,0.8,0.0001645414222259318,0.1826145724668585,2.25,0.0,0.0,True,90.0,0.1
17,0.8486666666666666,2025-05-20 21:25:50.315498,2025-05-20 21:26:04.346263,0 days 00:00:14.030765,mse,False,,COMPLETE,0.5,0.8,0.8,0.0007185839799784214,0.001964528769207615,0.75,0.25,0.05,True,120.0,0.05
33,0.8483333333333333,2025-05-20 21:29:56.575201,2025-05-20 21:30:12.017495,0 days 00:00:15.442294,mse,False,,COMPLETE,0.6,0.995,0.995,0.00021758763530650485,0.012636699282491769,2.5,0.25,0.0,True,150.0,0.0
82,0.8483333333333333,2025-05-20 21:43:13.722517,2025-05-20 21:43:33.273532,0 days 00:00:19.551015,cwd,False,2.75,COMPLETE,0.6,0.99,0.99,0.0014499692157125532,0.030214610328692208,5.0,0.25,0.05,True,150.0,0.15000000000000002
34,0.848,2025-05-20 21:30:12.056832,2025-05-20 21:30:32.935776,0 days 00:00:20.878944,cwd,True,3.75,COMPLETE,0.6,0.995,0.995,0.000610203255827664,0.048139658212146066,0.5,0.25,0.05,False,,0.05
95,0.8473333333333333,2025-05-20 21:47:29.499883,2025-05-20 21:47:49.737305,0 days 00:00:20.237422,cwd,False,2.25,COMPLETE,0.6,0.99,0.99,0.0001474693343055707,0.24654434599062278,1.25,0.25,0.1,False,,0.2
61,0.8473333333333333,2025-05-20 21:37:22.561083,2025-05-20 21:37:38.621194,0 days 00:00:16.060111,mse,False,,COMPLETE,0.6,0.8,0.8,0.0013717764849323574,0.016314477875635305,1.75,0.25,0.15,True,150.0,0.15000000000000002
87,0.8473333333333333,2025-05-20 21:44:40.898189,2025-05-20 21:45:00.315215,0 days 00:00:19.417026,cwd,False,3.0,COMPLETE,0.6,0.99,0.99,0.0004680144215652519,0.1856885046803725,1.5,0.25,0.05,True,120.0,0.25
44,0.847,2025-05-20 21:32:59.602767,2025-05-20 21:33:18.482681,0 days 00:00:18.879914,mse,False,,COMPLETE,0.6,0.995,0.995,0.004617365349324743,0.022956815036714616,1.25,0.25,0.05,True,90.0,0.05
53,0.847,2025-05-20 21:35:22.272799,2025-05-20 21:35:38.290762,0 days 00:00:16.017963,mse,False,,COMPLETE,0.6,0.8,0.8,0.004120897368582823,0.030779004609385572,1.75,0.25,0.05,True,150.0,0.05
10,0.8466666666666667,2025-05-20 21:24:04.505056,2025-05-20 21:24:18.532802,0 days 00:00:14.027746,cwd,False,5.0,COMPLETE,0.6,0.8,0.8,0.005215816089089167,0.018548955114766705,4.75,0.0,0.05,True,30.0,0.05
30,0.8466666666666667,2025-05-20 21:29:03.949734,2025-05-20 21:29:18.810580,0 days 00:00:14.860846,mse,False,,COMPLETE,0.6,0.995,0.995,0.0002526076308167037,0.015917730968349416,4.75,0.25,0.1,True,120.0,0.05
20,0.8466666666666667,2025-05-20 21:26:34.198057,2025-05-20 21:26:49.133417,0 days 00:00:14.935360,mse,False,,COMPLETE,0.5,0.995,0.995,0.00042522947408365575,0.006992886017777837,1.75,0.25,0.1,True,60.0,0.15000000000000002
28,0.8466666666666667,2025-05-20 21:28:34.803063,2025-05-20 21:28:50.313949,0 days 00:00:15.510886,mse,False,,COMPLETE,0.6,0.995,0.995,0.0019303188371026243,0.08526975968171106,1.0,0.25,0.05,True,60.0,0.15000000000000002
50,0.8463333333333333,2025-05-20 21:34:38.759761,2025-05-20 21:34:51.920582,0 days 00:00:13.160821,mse,True,,COMPLETE,0.6,0.8,0.8,0.0028600851882367487,0.007148882065921769,2.25,0.0,0.05,True,150.0,0.0
40,0.846,2025-05-20 21:31:49.760036,2025-05-20 21:32:07.258672,0 days 00:00:17.498636,mse,False,,COMPLETE,0.5,0.995,0.995,0.0001750721189120015,0.01026381710930203,4.0,0.5,0.05,False,,0.3
49,0.8456666666666667,2025-05-20 21:34:23.559016,2025-05-20 21:34:38.721345,0 days 00:00:15.162329,mse,False,,COMPLETE,0.6,0.995,0.995,0.00029915056904552726,0.00017651386301430457,1.5,0.25,0.15,True,90.0,0.1
104,0.8456666666666667,2025-05-20 21:50:18.163467,2025-05-20 21:50:36.790640,0 days 00:00:18.627173,cwd,False,3.0,COMPLETE,0.6,0.99,0.99,0.00039274492724351785,0.07275057710692932,0.5,0.25,0.05,False,,0.2
