number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
29,0.810371985944505,0.7,2025-05-15 08:04:09.561497,2025-05-15 08:05:21.549726,0 days 00:01:11.988229,0,COMPLETE,0.7,0.006010407368047238,0.0018035788001400635,0.05,False,,0.008803439286815781,1.631226932949417e-05,3,False,,0.0,bnscale,fpgm,False
76,0.7642069550466498,0.7,2025-05-15 09:07:49.984946,2025-05-15 09:09:02.259902,0 days 00:01:12.274956,1,COMPLETE,0.7,1.505305855022489e-05,0.0031958067874004645,0.0,False,,4.048122167537284e-05,0.3424721513486162,3,True,60.0,0.0,base,group,True
91,0.7547558463588998,0.7,2025-05-15 09:26:41.993749,2025-05-15 09:27:47.695136,0 days 00:01:05.701387,1,COMPLETE,0.7,0.00046153249808888,0.015049095286490297,0.1,False,,0.00563054541974244,0.09601054646558335,3,False,,0.0,bnscale,group,True
0,0.7525748212771114,0.7,2025-05-15 07:20:10.896961,2025-05-15 07:21:21.403364,0 days 00:01:10.506403,0,COMPLETE,0.7,2.0525974413294916e-05,0.026861000765727592,0.15,True,120.0,0.00019263377826722337,0.0003957642310157657,2,False,,0.05,base,lamp,False
3,0.7236156549133649,0.7,2025-05-15 07:24:30.749025,2025-05-15 07:25:41.240832,0 days 00:01:10.491807,0,COMPLETE,0.7,1.0826378712335703e-05,0.0030198649080710495,0.0,False,,0.0005129005906043031,0.0016847107215560726,2,False,,0.0,bnscale,lamp,True
92,0.7117411850236278,0.6,2025-05-15 09:27:47.719296,2025-05-15 09:29:13.004651,0 days 00:01:25.285355,1,COMPLETE,0.6,0.0016797719856876698,0.02461289127173083,0.05,False,,0.0018616469210137303,0.0002298118868247977,1,True,90.0,0.0,bnscale,lamp,True
40,0.70943899188174,0.5,2025-05-15 08:19:15.919252,2025-05-15 08:21:04.279520,0 days 00:01:48.360268,0,COMPLETE,0.5,0.0028815086880204332,0.015049095286490297,0.05,False,,0.00563054541974244,1.064611798003296e-05,3,False,,0.0,bnscale,fpgm,True
33,0.7078638071004484,0.7,2025-05-15 08:09:18.005277,2025-05-15 08:10:36.045006,0 days 00:01:18.039729,0,COMPLETE,0.7,2.4855779387527063e-05,0.06850807357536427,0.1,False,,2.1065222302983983e-05,0.1616261007833253,1,True,30.0,0.05,bnscale,fpgm,True
42,0.6911426148067369,0.7,2025-05-15 08:22:16.674616,2025-05-15 08:23:34.329262,0 days 00:01:17.654646,0,COMPLETE,0.7,0.009508126508372707,0.003557341651578312,0.05,True,120.0,0.00016816728343812276,0.00023012169175247823,1,False,,0.1,bnscale,group,False
2,0.6796316490972979,0.5,2025-05-15 07:22:48.236725,2025-05-15 07:24:30.727885,0 days 00:01:42.491160,0,COMPLETE,0.5,0.00019103685854283956,0.1513045916101976,0.1,False,,1.2252220212115999e-05,0.0019553898851162373,3,True,150.0,0.05,group,group,True
60,0.6719980613110383,0.5,2025-05-15 08:47:02.036717,2025-05-15 08:48:37.836158,0 days 00:01:35.799441,1,COMPLETE,0.5,0.00019103685854283956,0.1513045916101976,0.1,False,,1.2252220212115999e-05,7.676619354858657e-05,3,False,,0.05,group,lamp,True
97,0.6694535320489519,0.5,2025-05-15 09:34:57.645543,2025-05-15 09:36:39.067178,0 days 00:01:41.421635,1,COMPLETE,0.5,0.009508126508372707,0.003557341651578312,0.1,False,,0.00016816728343812276,0.0019553898851162373,1,True,120.0,0.05,bnscale,group,True
12,0.668847691748455,0.6,2025-05-15 07:37:52.114944,2025-05-15 07:39:18.984001,0 days 00:01:26.869057,0,COMPLETE,0.6,0.0023634905681075365,0.02027360178507566,0.0,True,120.0,1.5562736771831873e-05,0.10867645183544732,3,False,,0.0,base,fpgm,True
69,0.6619411123227917,0.7,2025-05-15 08:58:15.090678,2025-05-15 08:59:20.907696,0 days 00:01:05.817018,1,COMPLETE,0.7,0.00019103685854283956,0.1513045916101976,0.1,True,90.0,2.6737785343038632e-05,0.0019553898851162373,3,False,,0.05,group,lamp,True
21,0.6371016600024233,0.6,2025-05-15 07:52:24.155146,2025-05-15 07:53:47.430659,0 days 00:01:23.275513,0,COMPLETE,0.6,0.001367995970056721,0.11104406663860858,0.0,True,60.0,5.282103847333809e-05,0.005302321259756068,2,True,150.0,0.1,group,lamp,True
13,0.6308009208772568,0.5,2025-05-15 07:39:19.006450,2025-05-15 07:41:06.689590,0 days 00:01:47.683140,0,COMPLETE,0.5,3.9098674940780014e-05,0.3160856438343217,0.0,True,90.0,0.0017290513860059023,6.260072814296739e-05,1,True,90.0,0.05,group,fpgm,False
10,0.6155337453047376,0.5,2025-05-15 07:34:42.544820,2025-05-15 07:36:25.498674,0 days 00:01:42.953854,0,COMPLETE,0.5,5.079624350786988e-05,0.31259091811216355,0.0,False,,0.0005151732608263623,0.8801766127413145,3,True,120.0,0.0,group,fpgm,False
34,0.5762752938325457,0.7,2025-05-15 08:10:36.064511,2025-05-15 08:11:53.723727,0 days 00:01:17.659216,0,COMPLETE,0.7,0.007882612810854122,0.02461289127173083,0.05,False,,0.0018616469210137303,0.0002298118868247977,1,False,,0.0,bnscale,group,True
8,0.5716709075487701,0.5,2025-05-15 07:31:32.953913,2025-05-15 07:33:16.783432,0 days 00:01:43.829519,0,COMPLETE,0.5,1.1648292015514953e-05,0.45470665037635116,0.05,True,120.0,0.0003695111587113179,3.134564575591684e-05,2,True,30.0,0.05,bnscale,fpgm,True
1,0.4644371743608384,0.6,2025-05-15 07:21:21.428653,2025-05-15 07:22:48.215495,0 days 00:01:26.786842,0,COMPLETE,0.6,7.756543629342854e-05,0.8328856696372081,0.05,False,,5.505302004027301e-05,0.36186272503944933,2,True,120.0,0.0,group,fpgm,True
20,0.4345086635162971,0.6,2025-05-15 07:51:00.036887,2025-05-15 07:52:24.133710,0 days 00:01:24.096823,0,COMPLETE,0.6,0.0029559891004375008,0.6373560792513024,0.0,True,120.0,1.3415264126003844e-05,0.000322563010764514,3,True,60.0,0.05,base,lamp,False
95,0.4122137404580153,0.6,2025-05-15 09:31:59.850547,2025-05-15 09:33:21.946194,0 days 00:01:22.095647,1,COMPLETE,0.6,0.000856827768406427,0.8328856696372081,0.1,False,,0.00646364592648654,0.13051415659291252,2,True,150.0,0.0,group,fpgm,False
26,0.3853144311159578,0.5,2025-05-15 07:59:19.188288,2025-05-15 08:01:06.113017,0 days 00:01:46.924729,0,COMPLETE,0.5,0.0032431593141247516,0.5211722483847478,0.05,False,,0.0067761117124396095,0.00012269577528717184,3,False,,0.05,bnscale,lamp,True
36,0.3851932630558585,0.7,2025-05-15 08:13:07.372539,2025-05-15 08:14:20.063218,0 days 00:01:12.690679,0,COMPLETE,0.7,0.006775802463990343,0.32504089605388364,0.1,True,30.0,0.004295814960768393,9.101430593146294e-05,3,True,90.0,0.1,base,lamp,False
