number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
102,0.8116666666666666,2025-05-21 00:42:24.497940,2025-05-21 00:43:25.577306,0 days 00:01:01.079366,mse,False,,COMPLETE,0.6,0.99,0.99,0.0003410279697549891,0.0017219773700993105,4.75,0.25,0.1,True,60.0,0.3
50,0.8113333333333334,2025-05-20 23:57:27.447798,2025-05-20 23:58:26.950658,0 days 00:00:59.502860,mse,False,,COMPLETE,0.6,0.99,0.99,0.00015754006216803652,0.013215041208053849,4.5,0.25,0.05,True,120.0,0.1
98,0.8113333333333334,2025-05-21 00:38:32.932428,2025-05-21 00:39:20.964646,0 days 00:00:48.032218,mse,False,,COMPLETE,0.6,0.99,0.99,0.0006816654998903387,0.005199182693531565,2.0,0.25,0.1,True,60.0,0.25
119,0.8113333333333334,2025-05-21 00:57:22.938820,2025-05-21 00:58:08.111450,0 days 00:00:45.172630,cwd,False,3.75,COMPLETE,0.6,0.99,0.99,0.00047555294888295584,0.00031109223547028727,5.0,0.25,0.1,False,,0.3
90,0.811,2025-05-21 00:31:08.448559,2025-05-21 00:32:12.737739,0 days 00:01:04.289180,mse,False,,COMPLETE,0.6,0.99,0.99,0.00012221338934253134,0.0037566147541349465,4.5,0.25,0.1,True,60.0,0.3
58,0.8103333333333333,2025-05-21 00:03:58.201148,2025-05-21 00:04:44.439534,0 days 00:00:46.238386,mse,True,,COMPLETE,0.6,0.9,0.9,0.006438612634345013,0.002021942822298063,4.75,0.25,0.05,True,150.0,0.1
42,0.81,2025-05-20 23:51:13.380510,2025-05-20 23:51:52.836547,0 days 00:00:39.456037,mse,True,,COMPLETE,0.6,0.9,0.9,0.0011688734087307512,0.0051162491808207,4.25,0.25,0.05,True,120.0,0.2
35,0.81,2025-05-20 23:46:12.542003,2025-05-20 23:46:50.519568,0 days 00:00:37.977565,mse,False,,COMPLETE,0.6,0.995,0.995,0.0026441077598166243,0.00037300967641975635,4.75,0.25,0.05,True,90.0,0.3
54,0.81,2025-05-21 00:00:44.764741,2025-05-21 00:01:38.855059,0 days 00:00:54.090318,mse,True,,COMPLETE,0.6,0.99,0.99,0.00030180499883798435,0.030839732538671897,4.5,0.25,0.05,True,90.0,0.1
79,0.8096666666666668,2025-05-21 00:21:36.611272,2025-05-21 00:22:26.815467,0 days 00:00:50.204195,mse,True,,COMPLETE,0.6,0.99,0.99,0.00027923622233559414,0.0010898885934566896,4.5,0.25,0.05,True,60.0,0.25
39,0.8096666666666668,2025-05-20 23:49:01.933559,2025-05-20 23:49:42.643049,0 days 00:00:40.709490,mse,False,,COMPLETE,0.6,0.99,0.99,0.004339277251256155,0.00042589659340875165,4.75,0.5,0.05,True,30.0,0.2
65,0.8096666666666666,2025-05-21 00:09:31.578185,2025-05-21 00:10:16.917891,0 days 00:00:45.339706,mse,True,,COMPLETE,0.6,0.8,0.8,0.0007156430168078566,0.021873439784119198,4.25,0.25,0.05,True,90.0,0.1
97,0.8096666666666666,2025-05-21 00:37:41.576198,2025-05-21 00:38:32.883991,0 days 00:00:51.307793,mse,False,,COMPLETE,0.6,0.99,0.99,0.00039158971039177115,0.000541404835897823,4.5,0.25,0.1,True,60.0,0.3
116,0.809,2025-05-21 00:55:02.182768,2025-05-21 00:55:58.418377,0 days 00:00:56.235609,cwd,False,4.75,COMPLETE,0.6,0.99,0.99,0.002390179404796641,0.006179198885199911,4.75,0.25,0.1,True,60.0,0.3
27,0.8086666666666668,2025-05-20 23:40:40.738798,2025-05-20 23:41:14.795477,0 days 00:00:34.056679,mse,True,,COMPLETE,0.6,0.9,0.9,0.0017695857528128658,0.009357551774560846,4.5,0.25,0.0,True,90.0,0.0
32,0.8086666666666668,2025-05-20 23:43:56.330006,2025-05-20 23:44:43.336068,0 days 00:00:47.006062,mse,True,,COMPLETE,0.6,0.9,0.9,0.00032251792219457534,0.0015086551908068358,4.75,0.0,0.1,True,60.0,0.0
45,0.8086666666666665,2025-05-20 23:53:27.134860,2025-05-20 23:54:08.814061,0 days 00:00:41.679201,mse,True,,COMPLETE,0.6,0.9,0.9,0.001981153095474206,0.024332245350070548,5.0,0.25,0.05,True,120.0,0.1
61,0.8080000000000002,2025-05-21 00:06:14.822255,2025-05-21 00:07:12.894005,0 days 00:00:58.071750,mse,True,,COMPLETE,0.6,0.8,0.8,0.0003794062273081311,0.09537703589458967,4.25,0.25,0.05,True,60.0,0.15000000000000002
23,0.806,2025-05-20 23:37:19.902434,2025-05-20 23:38:16.923272,0 days 00:00:57.020838,cwd,True,3.25,COMPLETE,0.6,0.9,0.9,0.00011745292511522444,0.0025609478653545147,3.25,0.0,0.1,False,,0.0
56,0.8056666666666666,2025-05-21 00:02:23.722752,2025-05-21 00:03:13.377256,0 days 00:00:49.654504,mse,True,,COMPLETE,0.6,0.9,0.9,0.0011414491554496114,0.012901155269074904,3.75,0.25,0.15,True,120.0,0.05
57,0.8053333333333333,2025-05-21 00:03:13.427665,2025-05-21 00:03:58.153738,0 days 00:00:44.726073,mse,True,,COMPLETE,0.6,0.995,0.995,0.0016420672633317961,0.006572072401998776,4.25,0.25,0.1,True,90.0,0.05
14,0.805,2025-05-20 23:30:21.317025,2025-05-20 23:31:18.083059,0 days 00:00:56.766034,cwd,True,2.75,COMPLETE,0.6,0.9,0.9,6.551705977662725e-05,0.0001541204762066742,3.5,0.0,0.05,False,,0.05
17,0.8039999999999999,2025-05-20 23:32:44.166780,2025-05-20 23:33:38.879066,0 days 00:00:54.712286,cwd,True,2.5,COMPLETE,0.6,0.9,0.9,6.76702086948935e-05,0.002849251885170231,3.5,0.0,0.1,False,,0.0
31,0.8036666666666666,2025-05-20 23:43:16.454475,2025-05-20 23:43:56.283717,0 days 00:00:39.829242,mse,True,,COMPLETE,0.6,0.9,0.9,0.0007741628942358962,0.0026318771222781255,4.0,0.0,0.05,True,120.0,0.0
51,0.8016666666666667,2025-05-20 23:58:26.998934,2025-05-20 23:59:12.177278,0 days 00:00:45.178344,mse,True,,COMPLETE,0.6,0.99,0.99,0.0022015133965172305,0.004152669169541162,4.75,0.25,0.05,True,120.0,0.05
20,0.8013333333333333,2025-05-20 23:34:59.116540,2025-05-20 23:35:54.758701,0 days 00:00:55.642161,cwd,True,2.0,COMPLETE,0.6,0.8,0.8,0.00011508766402613038,7.414497269945753e-05,2.75,0.25,0.1,False,,0.0
29,0.7996666666666666,2025-05-20 23:41:54.887492,2025-05-20 23:42:35.472514,0 days 00:00:40.585022,mse,False,,COMPLETE,0.6,0.99,0.99,0.001429782869625027,0.03421321285030521,4.25,0.5,0.0,True,120.0,0.0
