number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
54,0.8333333333333334,2025-05-21 01:34:27.624227,2025-05-21 01:35:18.327819,0 days 00:00:50.703592,cwd,True,3.5,COMPLETE,0.6,0.99,0.99,0.0002300009763988106,0.003071680917196629,1.5,0.0,0.1,False,,0.25
38,0.8330000000000001,2025-05-21 01:24:30.449820,2025-05-21 01:25:06.070605,0 days 00:00:35.620785,cwd,True,1.25,COMPLETE,0.6,0.9,0.9,0.0008081157220400789,3.20749063483913e-05,1.75,0.0,0.15,False,,0.3
93,0.8330000000000001,2025-05-21 02:02:45.190828,2025-05-21 02:03:23.505793,0 days 00:00:38.314965,mse,True,,COMPLETE,0.6,0.99,0.99,9.59408781255272e-05,0.022614480551278654,2.0,0.0,0.05,False,,0.3
78,0.8329999999999999,2025-05-21 01:51:33.745701,2025-05-21 01:52:14.393450,0 days 00:00:40.647749,mse,True,,COMPLETE,0.6,0.99,0.99,0.0003914809062444578,0.005480500273921147,2.5,0.25,0.05,False,,0.15000000000000002
51,0.8329999999999999,2025-05-21 01:32:10.114344,2025-05-21 01:32:54.965298,0 days 00:00:44.850954,cwd,True,4.0,COMPLETE,0.6,0.99,0.99,0.00010756635294156102,0.018462948739988883,2.0,0.0,0.1,False,,0.25
41,0.8329999999999999,2025-05-21 01:26:20.612181,2025-05-21 01:26:50.110623,0 days 00:00:29.498442,cwd,True,1.25,COMPLETE,0.6,0.9,0.9,0.0008964920357567221,1.0237242504354654e-05,1.75,0.0,0.15,False,,0.25
30,0.8326666666666666,2025-05-21 01:19:15.515097,2025-05-21 01:19:58.800359,0 days 00:00:43.285262,cwd,False,1.5,COMPLETE,0.5,0.8,0.8,0.00038931861120950465,2.54926523528754e-05,2.5,0.0,0.15,True,120.0,0.1
46,0.8326666666666666,2025-05-21 01:28:58.866838,2025-05-21 01:29:37.391706,0 days 00:00:38.524868,cwd,True,3.0,COMPLETE,0.6,0.99,0.99,0.0005970398753754425,0.01289264949543974,1.0,0.0,0.15,False,,0.25
20,0.8323333333333333,2025-05-21 01:13:55.219321,2025-05-21 01:14:24.801260,0 days 00:00:29.581939,cwd,False,1.0,COMPLETE,0.6,0.9,0.9,0.006922511777309907,1.2686758474345354e-05,4.5,0.25,0.1,True,60.0,0.25
22,0.8323333333333333,2025-05-21 01:14:49.863200,2025-05-21 01:15:14.991973,0 days 00:00:25.128773,cwd,False,2.75,COMPLETE,0.6,0.9,0.9,0.004736541981770128,7.522077222762346e-05,4.25,0.25,0.1,True,60.0,0.3
