number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
12,0.7796666666666666,0.5,2025-05-17 05:21:58.613458,2025-05-17 05:22:20.234884,0 days 00:00:21.621426,cwd,True,4.75,0,COMPLETE,0.5,0.9,0.9,0.00012219964644540564,0.2989298606005835,4.25,1.0,0.1,True,90.0,0.25
7,0.7746666666666666,0.5,2025-05-17 05:20:15.631187,2025-05-17 05:20:37.120531,0 days 00:00:21.489344,cwd,False,4.75,0,COMPLETE,0.5,0.9,0.9,1.2634944376967709e-05,0.0017195618102166148,2.5,2.5,0.15,False,,0.25
36,0.7733333333333334,0.7,2025-05-17 05:30:20.984878,2025-05-17 05:30:41.958302,0 days 00:00:20.973424,cwd,True,3.5,0,COMPLETE,0.7,0.995,0.995,3.8498492686108494e-05,0.0025411641522835268,2.0,2.75,0.15,False,,0.25
66,0.7703333333333333,0.5,2025-05-17 05:40:40.744012,2025-05-17 05:41:00.886464,0 days 00:00:20.142452,mse,False,,1,COMPLETE,0.5,0.9,0.9,2.1712877337079876e-05,2.5308231189189448e-05,1.0,5.0,0.0,True,150.0,0.15000000000000002
94,0.766,0.6,2025-05-17 05:50:26.408872,2025-05-17 05:50:47.536712,0 days 00:00:21.127840,cwd,True,4.25,1,COMPLETE,0.6,0.995,0.995,2.6264483568195053e-05,3.5621527882196116e-05,1.5,4.5,0.05,False,,0.25
31,0.7596666666666666,0.5,2025-05-17 05:28:36.171477,2025-05-17 05:28:57.754589,0 days 00:00:21.583112,cwd,True,5.0,0,COMPLETE,0.5,0.995,0.995,4.692169505043119e-05,0.014336936088413943,0.5,2.75,0.0,True,150.0,0.3
39,0.7559999999999999,0.5,2025-05-17 05:31:23.086307,2025-05-17 05:31:44.430069,0 days 00:00:21.343762,cwd,False,4.5,0,COMPLETE,0.5,0.995,0.995,2.4930194219447664e-05,0.07059743586110068,1.0,2.75,0.1,True,90.0,0.05
26,0.7493333333333333,0.6,2025-05-17 05:26:50.298890,2025-05-17 05:27:13.374793,0 days 00:00:23.075903,cwd,True,4.0,0,COMPLETE,0.6,0.995,0.995,2.6264483568195053e-05,3.5621527882196116e-05,1.5,4.5,0.05,False,,0.0
17,0.7473333333333333,0.5,2025-05-17 05:23:42.644748,2025-05-17 05:24:02.739231,0 days 00:00:20.094483,mse,False,,0,COMPLETE,0.5,0.9,0.9,3.449533297327843e-05,0.0020195203296093723,0.5,3.0,0.0,False,,0.05
71,0.7360000000000001,0.5,2025-05-17 05:42:24.744352,2025-05-17 05:42:44.860853,0 days 00:00:20.116501,mse,True,,1,COMPLETE,0.5,0.995,0.995,0.00022871450242960343,0.4105084368975735,2.0,2.75,0.0,False,,0.1
97,0.7323333333333334,0.6,2025-05-17 05:51:26.381845,2025-05-17 05:51:46.248201,0 days 00:00:19.866356,mse,False,,1,COMPLETE,0.6,0.8,0.8,0.0018574390812190927,0.6252147793511692,4.5,3.25,0.15,True,120.0,0.2
98,0.7320000000000001,0.7,2025-05-17 05:51:46.270763,2025-05-17 05:52:07.477964,0 days 00:00:21.207201,cwd,False,3.25,1,COMPLETE,0.7,0.8,0.8,2.6818233084724844e-05,0.010421996424017227,2.75,3.25,0.05,True,60.0,0.3
