number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
106,0.7533333333333333,0.7,2025-05-17 05:06:05.289087,2025-05-17 05:06:34.942726,0 days 00:00:29.653639,mse,False,,2,COMPLETE,0.7,0.8,0.8,0.0014349543255972625,0.30440923597472785,4.75,0.75,0.15,True,60.0,0.0
80,0.7526666666666667,0.5,2025-05-17 04:50:33.949917,2025-05-17 04:51:18.751820,0 days 00:00:44.801903,cwd,True,5.0,1,COMPLETE,0.5,0.8,0.8,9.689566666592102e-05,0.00444804502706699,5.0,5.0,0.0,True,120.0,0.05
44,0.7516666666666666,0.7,2025-05-17 04:29:48.663652,2025-05-17 04:30:21.291430,0 days 00:00:32.627778,cwd,False,4.25,0,COMPLETE,0.7,0.995,0.995,0.000794689082055752,0.0003509692424323761,0.25,1.0,0.0,True,30.0,0.0
71,0.751,0.6,2025-05-17 04:45:18.763045,2025-05-17 04:45:55.842955,0 days 00:00:37.079910,cwd,True,3.75,1,COMPLETE,0.6,0.995,0.995,0.0028870361564330357,0.003661648017803968,1.5,2.75,0.05,True,120.0,0.25
61,0.7509999999999999,0.7,2025-05-17 04:39:41.775783,2025-05-17 04:40:12.254963,0 days 00:00:30.479180,mse,False,,1,COMPLETE,0.7,0.8,0.8,0.0014349543255972625,0.041841122323961304,2.5,1.5,0.15,True,30.0,0.1
74,0.7483333333333334,0.6,2025-05-17 04:47:07.061630,2025-05-17 04:47:44.160581,0 days 00:00:37.098951,cwd,False,2.0,1,COMPLETE,0.6,0.9,0.9,0.00018597799304621808,0.00011465483599041588,0.5,4.25,0.1,True,120.0,0.25
59,0.7469999999999999,0.7,2025-05-17 04:38:38.188988,2025-05-17 04:39:07.663888,0 days 00:00:29.474900,mse,False,,1,COMPLETE,0.7,0.9,0.9,5.843915216995278e-05,0.034467287186635706,4.25,3.25,0.15,False,,0.0
84,0.7466666666666666,0.7,2025-05-17 04:53:06.552200,2025-05-17 04:53:37.073242,0 days 00:00:30.521042,mse,True,,1,COMPLETE,0.7,0.99,0.99,0.0007657913119110995,3.32085653313211e-05,1.25,2.75,0.1,True,30.0,0.15000000000000002
100,0.7456666666666667,0.7,2025-05-17 05:02:45.839078,2025-05-17 05:03:19.270684,0 days 00:00:33.431606,cwd,False,4.0,2,COMPLETE,0.7,0.995,0.995,0.00018597799304621808,3.5445917031001086e-05,1.5,2.5,0.0,True,90.0,0.1
105,0.7456666666666667,0.7,2025-05-17 05:05:35.006042,2025-05-17 05:06:05.266002,0 days 00:00:30.259960,mse,True,,2,COMPLETE,0.7,0.8,0.8,0.0007657913119110995,3.32085653313211e-05,1.25,2.75,0.1,True,90.0,0.15000000000000002
48,0.7446666666666667,0.7,2025-05-17 04:32:12.355411,2025-05-17 04:32:45.676697,0 days 00:00:33.321286,cwd,True,2.75,0,COMPLETE,0.7,0.9,0.9,0.0011103529149923126,3.6472055552747683e-05,0.25,1.5,0.15,True,60.0,0.15000000000000002
47,0.7446666666666667,0.6,2025-05-17 04:31:35.113788,2025-05-17 04:32:12.332837,0 days 00:00:37.219049,cwd,False,5.0,0,COMPLETE,0.6,0.99,0.99,0.007764855476649676,0.0005084660363006709,2.25,3.5,0.05,False,,0.2
68,0.7446666666666667,0.7,2025-05-17 04:43:38.409917,2025-05-17 04:44:07.825099,0 days 00:00:29.415182,mse,False,,1,COMPLETE,0.7,0.995,0.995,0.00033638405700660425,2.3828723325382595e-05,1.5,2.0,0.05,False,,0.0
117,0.742,0.7,2025-05-17 05:12:19.906140,2025-05-17 05:12:50.084907,0 days 00:00:30.178767,mse,True,,2,COMPLETE,0.7,0.995,0.995,0.0007657913119110995,0.0029547664243565366,2.25,2.75,0.15,True,60.0,0.15000000000000002
31,0.742,0.5,2025-05-17 04:21:36.107732,2025-05-17 04:22:20.979786,0 days 00:00:44.872054,cwd,True,3.25,0,COMPLETE,0.5,0.8,0.8,9.689566666592102e-05,0.00444804502706699,3.0,5.0,0.1,True,90.0,0.25
19,0.7413333333333334,0.6,2025-05-17 04:14:21.270685,2025-05-17 04:14:55.086890,0 days 00:00:33.816205,mse,False,,0,COMPLETE,0.6,0.995,0.995,0.003562196141807561,0.004838998969217881,1.25,2.25,0.1,True,30.0,0.15000000000000002
25,0.7413333333333334,0.7,2025-05-17 04:17:53.751409,2025-05-17 04:18:24.047314,0 days 00:00:30.295905,mse,False,,0,COMPLETE,0.7,0.99,0.99,0.0007657913119110995,3.32085653313211e-05,1.25,2.75,0.1,True,90.0,0.15000000000000002
120,0.741,0.7,2025-05-17 05:14:09.880464,2025-05-17 05:14:43.461985,0 days 00:00:33.581521,cwd,False,4.5,2,COMPLETE,0.7,0.99,0.99,0.0009481812381108525,3.32085653313211e-05,1.75,2.75,0.1,True,120.0,0.15000000000000002
36,0.7406666666666667,0.7,2025-05-17 04:24:43.822961,2025-05-17 04:25:17.765214,0 days 00:00:33.942253,cwd,False,1.5,0,COMPLETE,0.7,0.99,0.99,2.5480474549720693e-05,0.013965690309263019,3.0,4.5,0.05,False,,0.25
22,0.7403333333333334,0.7,2025-05-17 04:16:12.600400,2025-05-17 04:16:46.330596,0 days 00:00:33.730196,cwd,False,0.25,0,COMPLETE,0.7,0.995,0.995,0.00018597799304621808,3.5445917031001086e-05,1.5,2.5,0.0,True,120.0,0.1
26,0.7403333333333334,0.7,2025-05-17 04:18:24.070158,2025-05-17 04:18:53.497770,0 days 00:00:29.427612,mse,False,,0,COMPLETE,0.7,0.9,0.9,3.8967781726443494e-05,0.034467287186635706,4.25,3.25,0.15,False,,0.0
43,0.738,0.5,2025-05-17 04:29:04.862791,2025-05-17 04:29:48.640885,0 days 00:00:43.778094,cwd,True,2.75,0,COMPLETE,0.5,0.99,0.99,0.0007447773180771784,0.012892391765143498,3.75,1.5,0.1,True,60.0,0.0
103,0.738,0.7,2025-05-17 05:04:32.437525,2025-05-17 05:05:02.022438,0 days 00:00:29.584913,mse,False,,2,COMPLETE,0.7,0.995,0.995,0.00018597799304621808,2.3828723325382595e-05,1.5,2.0,0.0,False,,0.0
82,0.7366666666666667,0.6,2025-05-17 04:51:52.732346,2025-05-17 04:52:29.164802,0 days 00:00:36.432456,mse,False,,1,COMPLETE,0.6,0.8,0.8,0.003562196141807561,0.004838998969217881,1.5,3.75,0.1,True,150.0,0.05
114,0.7323333333333334,0.7,2025-05-17 05:10:38.446420,2025-05-17 05:11:08.723426,0 days 00:00:30.277006,mse,True,,2,COMPLETE,0.7,0.9,0.9,0.0007657913119110995,3.32085653313211e-05,2.25,2.75,0.1,True,120.0,0.25
96,0.7303333333333333,0.5,2025-05-17 05:00:20.103071,2025-05-17 05:01:00.521191,0 days 00:00:40.418120,mse,False,,1,COMPLETE,0.5,0.9,0.9,0.000285571765256453,0.0003777835475878336,3.75,1.5,0.05,False,,0.15000000000000002
