number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
24,0.9564270152505446,2025-05-20 01:53:58.183848,2025-05-20 01:55:09.061646,0 days 00:01:10.877798,False,2.25,COMPLETE,0.5,0.8,0.00022474250329270295,0.0001356805603854665,1.35,0.2,0.1,False,,0.15000000000000002
18,0.9564270152505446,2025-05-20 01:48:28.113554,2025-05-20 01:49:33.682269,0 days 00:01:05.568715,False,2.75,COMPLETE,0.5,0.8,0.0008133235115873119,6.903995774812804e-05,1.25,0.15000000000000002,0.05,False,,0.1
92,0.9564270152505446,2025-05-20 03:06:50.796150,2025-05-20 03:08:00.996767,0 days 00:01:10.200617,False,3.0,COMPLETE,0.5,0.9,0.0003002373698566349,2.4454377212502204e-05,1.4500000000000002,0.30000000000000004,0.1,False,,0.1
89,0.9562091503267974,2025-05-20 03:03:22.397253,2025-05-20 03:04:28.527627,0 days 00:01:06.130374,True,3.5,COMPLETE,0.5,0.9,0.0003682648833246051,0.0005360685390240655,1.25,0.35,0.15,False,,0.0
69,0.9562091503267974,2025-05-20 02:42:22.788937,2025-05-20 02:43:32.307524,0 days 00:01:09.518587,False,5.0,COMPLETE,0.5,0.9,0.00011125423773262607,0.0009103778299531948,1.05,0.35,0.1,False,,0.0
39,0.9562091503267974,2025-05-20 02:09:37.233290,2025-05-20 02:10:46.912858,0 days 00:01:09.679568,False,1.0,COMPLETE,0.5,0.99,0.00018322033636916106,0.0013486553971579732,0.8500000000000001,0.30000000000000004,0.15,False,,0.0
14,0.9559912854030501,2025-05-20 01:43:59.517513,2025-05-20 01:45:09.747271,0 days 00:01:10.229758,False,2.75,COMPLETE,0.5,0.8,0.00014157873844905622,0.00022517480244530752,1.15,0.2,0.1,False,,0.2
110,0.9559912854030501,2025-05-20 03:25:33.906214,2025-05-20 03:26:42.843582,0 days 00:01:08.937368,False,4.5,COMPLETE,0.5,0.9,0.00016899490756650519,0.00036243344890332234,1.1,0.0,0.1,False,,0.0
105,0.9559912854030501,2025-05-20 03:21:34.469582,2025-05-20 03:22:38.520933,0 days 00:01:04.051351,False,3.25,COMPLETE,0.5,0.9,0.0014933439853043588,4.7624686295141515e-05,1.15,0.30000000000000004,0.1,False,,0.0
116,0.9559912854030501,2025-05-20 03:32:16.029440,2025-05-20 03:33:25.325002,0 days 00:01:09.295562,False,3.25,COMPLETE,0.5,0.9,0.00023861560256176477,0.00022584271338906063,1.05,0.30000000000000004,0.1,True,90.0,0.0
68,0.9557734204793028,2025-05-20 02:41:13.498816,2025-05-20 02:42:22.749693,0 days 00:01:09.250877,False,4.0,COMPLETE,0.5,0.9,0.000304016330310026,0.00019825819629115345,1.0,0.35,0.1,True,120.0,0.0
