number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
97,0.755,2025-05-19 18:39:00.315050,2025-05-19 18:39:18.693246,0 days 00:00:18.378196,False,1.75,COMPLETE,0.5,0.9,0.9,8.094275383034793e-05,0.028218494305021588,1.3,0.2,0.1,True,120.0,0.0
98,0.755,2025-05-19 18:39:18.737516,2025-05-19 18:39:40.862670,0 days 00:00:22.125154,True,1.75,COMPLETE,0.5,0.9,0.9,5.16707845138953e-05,0.0038693580385535135,1.7000000000000002,0.2,0.1,False,,0.15000000000000002
42,0.7546666666666667,2025-05-19 18:20:04.533937,2025-05-19 18:20:18.571468,0 days 00:00:14.037531,True,2.75,COMPLETE,0.5,0.9,0.9,0.0007279451854726751,0.012234361486896907,0.8500000000000001,0.0,0.05,True,90.0,0.05
84,0.7546666666666667,2025-05-19 18:34:34.647021,2025-05-19 18:34:57.550455,0 days 00:00:22.903434,True,2.0,COMPLETE,0.5,0.9,0.9,3.845395294149589e-05,0.009601842381482859,1.8,0.35,0.1,True,90.0,0.1
88,0.7546666666666667,2025-05-19 18:35:51.021597,2025-05-19 18:36:05.213309,0 days 00:00:14.191712,True,2.25,COMPLETE,0.5,0.8,0.8,0.00046846363748312365,0.02441235054485919,1.2000000000000002,0.0,0.1,True,150.0,0.15000000000000002
16,0.7546666666666666,2025-05-19 18:12:31.223758,2025-05-19 18:12:46.838299,0 days 00:00:15.614541,True,0.25,COMPLETE,0.5,0.995,0.995,0.0003306814695477189,0.02043600699909542,1.0,0.1,0.15,True,90.0,0.2
116,0.7543333333333333,2025-05-19 18:46:11.425721,2025-05-19 18:46:34.231778,0 days 00:00:22.806057,False,1.5,COMPLETE,0.5,0.9,0.9,1.687818837635072e-05,0.0066736808867717224,1.6,0.2,0.1,True,120.0,0.25
43,0.7543333333333333,2025-05-19 18:20:18.612377,2025-05-19 18:20:34.021798,0 days 00:00:15.409421,True,2.25,COMPLETE,0.5,0.8,0.8,0.0002288673806764056,0.0036413107156513056,1.8,0.0,0.05,True,90.0,0.0
118,0.7543333333333333,2025-05-19 18:46:58.279607,2025-05-19 18:47:20.537525,0 days 00:00:22.257918,True,1.75,COMPLETE,0.5,0.99,0.99,9.061002848725677e-05,0.03295486949560174,1.55,0.2,0.1,True,90.0,0.1
106,0.7543333333333333,2025-05-19 18:42:20.443455,2025-05-19 18:42:43.371133,0 days 00:00:22.927678,True,2.5,COMPLETE,0.5,0.9,0.9,5.7171645419925945e-05,0.017556392127603047,0.95,0.2,0.1,True,150.0,0.15000000000000002
