number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
37,0.7096666666666666,2025-05-19 17:30:19.879145,2025-05-19 17:30:44.788655,0 days 00:00:24.909510,False,1.5,COMPLETE,0.6,0.8,0.8,0.00044293080186741976,0.004454560733824892,1.75,0.35,0.05,True,90.0,0.15000000000000002
9,0.7086666666666667,2025-05-19 17:19:59.253028,2025-05-19 17:20:25.787757,0 days 00:00:26.534729,True,5.0,COMPLETE,0.5,0.99,0.99,0.00028225687151359,0.0005818579299728148,0.65,0.35,0.0,False,,0.0
35,0.7083333333333334,2025-05-19 17:29:32.963572,2025-05-19 17:29:59.820802,0 days 00:00:26.857230,False,3.5,COMPLETE,0.7,0.8,0.8,0.0013212906371553685,0.011650166086891019,1.15,0.25,0.05,False,,0.2
0,0.7066666666666667,2025-05-19 17:16:26.885426,2025-05-19 17:16:54.823233,0 days 00:00:27.937807,True,3.75,COMPLETE,0.6,0.995,0.995,1.9183372310841163e-05,2.53719308264339e-05,1.35,0.05,0.1,True,60.0,0.15000000000000002
6,0.706,2025-05-19 17:18:49.499663,2025-05-19 17:19:12.074564,0 days 00:00:22.574901,True,1.0,COMPLETE,0.6,0.9,0.9,0.0005238092764513108,1.2472126556966303e-05,1.9500000000000002,0.2,0.15,False,,0.2
17,0.7050000000000001,2025-05-19 17:23:02.786569,2025-05-19 17:23:19.172911,0 days 00:00:16.386342,False,4.25,COMPLETE,0.7,0.99,0.99,0.007296448245913734,0.0022351198306222774,1.35,0.15000000000000002,0.15,False,,0.25
27,0.7046666666666667,2025-05-19 17:26:41.352367,2025-05-19 17:26:59.313593,0 days 00:00:17.961226,False,4.25,COMPLETE,0.7,0.8,0.8,0.0010921097861209292,0.27881412801821054,1.4500000000000002,0.2,0.05,False,,0.2
49,0.7046666666666667,2025-05-19 17:34:44.737454,2025-05-19 17:35:09.042403,0 days 00:00:24.304949,False,3.25,COMPLETE,0.7,0.9,0.9,0.003276681526937508,0.0037480134756504974,1.4500000000000002,0.30000000000000004,0.05,False,,0.2
2,0.703,2025-05-19 17:17:15.844682,2025-05-19 17:17:36.252827,0 days 00:00:20.408145,False,3.5,COMPLETE,0.5,0.8,0.8,0.0012196502761016076,0.007875110553737656,0.8,0.25,0.1,True,90.0,0.15000000000000002
46,0.701,2025-05-19 17:33:42.896074,2025-05-19 17:34:05.375050,0 days 00:00:22.478976,False,4.0,COMPLETE,0.6,0.995,0.995,0.0005828041050885712,0.04498269615825457,1.0,0.35,0.0,False,,0.15000000000000002
26,0.6986666666666667,2025-05-19 17:26:20.339696,2025-05-19 17:26:41.308734,0 days 00:00:20.969038,False,4.5,COMPLETE,0.7,0.8,0.8,0.0038971774186726676,0.009304385350355089,1.3,0.30000000000000004,0.05,True,30.0,0.25
30,0.6983333333333333,2025-05-19 17:27:42.422881,2025-05-19 17:28:04.676586,0 days 00:00:22.253705,False,4.5,COMPLETE,0.7,0.995,0.995,0.0006633487472137947,0.28426745014647153,1.6,0.30000000000000004,0.1,False,,0.15000000000000002
34,0.6936666666666667,2025-05-19 17:29:17.324982,2025-05-19 17:29:32.923647,0 days 00:00:15.598665,False,4.5,COMPLETE,0.7,0.8,0.8,0.0038872032787181246,0.03511367934669449,1.6,0.30000000000000004,0.1,False,,0.25
79,0.6900000000000001,2025-05-19 17:47:16.133905,2025-05-19 17:47:44.432302,0 days 00:00:28.298397,True,0.25,COMPLETE,0.5,0.995,0.995,1.5536730410412493e-05,0.0008326816100032876,1.35,0.05,0.0,True,120.0,0.05
8,0.6846666666666668,2025-05-19 17:19:40.586046,2025-05-19 17:19:59.211867,0 days 00:00:18.625821,True,4.75,COMPLETE,0.6,0.9,0.9,0.000666175094855566,0.017624699926060763,1.05,0.25,0.05,True,120.0,0.1
110,0.6836666666666665,2025-05-19 18:01:08.819760,2025-05-19 18:01:37.727302,0 days 00:00:28.907542,True,0.25,COMPLETE,0.6,0.9,0.9,3.968893340715069e-05,0.003765124076831837,1.15,0.0,0.0,True,120.0,0.05
16,0.6703333333333333,2025-05-19 17:22:47.153847,2025-05-19 17:23:02.745368,0 days 00:00:15.591521,False,3.0,COMPLETE,0.7,0.99,0.99,0.0023948671607934595,0.050638178311736885,0.8,0.25,0.15,False,,0.05
20,0.6623333333333333,2025-05-19 17:24:06.260922,2025-05-19 17:24:29.326646,0 days 00:00:23.065724,False,2.0,COMPLETE,0.6,0.8,0.8,3.681846933750198e-05,0.13707561067536725,0.5,0.35,0.1,False,,0.1
36,0.644,2025-05-19 17:29:59.860575,2025-05-19 17:30:19.836298,0 days 00:00:19.975723,False,4.0,COMPLETE,0.6,0.8,0.8,0.00024474703733052595,0.19222371694507814,1.3,0.30000000000000004,0.1,False,,0.1
4,0.626,2025-05-19 17:18:00.394444,2025-05-19 17:18:21.291073,0 days 00:00:20.896629,False,2.5,COMPLETE,0.6,0.995,0.995,0.007144512611194867,1.843463689581245e-05,1.15,0.15000000000000002,0.1,False,,0.15000000000000002
5,0.44399999999999995,2025-05-19 17:18:21.333031,2025-05-19 17:18:49.458305,0 days 00:00:28.125274,True,1.25,COMPLETE,0.6,0.9,0.9,2.3462679998495412e-05,0.832907711914284,1.9500000000000002,0.0,0.1,False,,0.3
40,0.25633333333333336,2025-05-19 17:31:31.482251,2025-05-19 17:31:59.461087,0 days 00:00:27.978836,True,1.0,COMPLETE,0.6,0.8,0.8,1.1021053446976315e-05,0.5125510551670789,1.9000000000000001,0.2,0.05,True,60.0,0.2
7,0.24533333333333332,2025-05-19 17:19:12.115635,2025-05-19 17:19:40.544056,0 days 00:00:28.428421,True,4.0,COMPLETE,0.6,0.995,0.995,1.5609023577087185e-05,0.9836310130750519,1.05,0.1,0.05,True,30.0,0.15000000000000002
