number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
44,0.7675996607294318,2025-05-20 04:14:12.150994,2025-05-20 04:14:54.609855,0 days 00:00:42.458861,False,1.25,COMPLETE,0.7,0.9,0.004090197668564987,2.409980479554674e-05,1.8,0.2,0.15,True,120.0,0.15000000000000002
70,0.7657821398279413,2025-05-20 04:35:22.065139,2025-05-20 04:36:09.882808,0 days 00:00:47.817669,False,1.0,COMPLETE,0.7,0.9,0.005839188540568132,1.0395002535537806e-05,2.0,0.35,0.15,False,,0.0
8,0.7600872410032715,2025-05-20 03:46:57.322020,2025-05-20 03:47:39.955269,0 days 00:00:42.633249,False,3.5,COMPLETE,0.5,0.8,6.512699012670152e-05,0.0002553385325047216,1.75,0.25,0.0,True,120.0,0.15000000000000002
20,0.7313704107597238,2025-05-20 03:55:25.611404,2025-05-20 03:55:51.472559,0 days 00:00:25.861155,False,0.75,COMPLETE,0.5,0.8,0.005139018934705933,0.0017131973760816258,1.1,0.1,0.05,True,30.0,0.25
89,0.729795225978432,2025-05-20 04:52:28.213863,2025-05-20 04:52:45.700642,0 days 00:00:17.486779,False,0.5,COMPLETE,0.5,0.99,0.0008398077435972382,0.0138475371218253,1.8,0.35,0.15,False,,0.05
16,0.721313461771477,2025-05-20 03:52:56.969256,2025-05-20 03:53:13.834859,0 days 00:00:16.865603,False,0.25,COMPLETE,0.5,0.995,0.0013512556536982132,0.008365279672166728,0.8,0.35,0.15,False,,0.2
118,0.7204652853507815,2025-05-20 05:18:19.000461,2025-05-20 05:18:37.970177,0 days 00:00:18.969716,False,0.25,COMPLETE,0.5,0.99,1.4273218627609838e-05,1.5380245435148874e-05,1.9500000000000002,0.30000000000000004,0.15,False,,0.05
28,0.7147703865261118,2025-05-20 04:01:56.452656,2025-05-20 04:02:16.642923,0 days 00:00:20.190267,False,2.75,COMPLETE,0.5,0.9,0.004780925056310267,0.0024986426910287404,1.6500000000000001,0.15000000000000002,0.0,True,90.0,0.15000000000000002
6,0.7139222101054162,2025-05-20 03:46:27.045556,2025-05-20 03:46:42.372078,0 days 00:00:15.326522,False,1.75,COMPLETE,0.5,0.9,0.0036912883295779375,0.2057514212960349,1.9500000000000002,0.0,0.05,True,60.0,0.05
0,0.7138010420453168,2025-05-20 03:41:49.946539,2025-05-20 03:42:24.603670,0 days 00:00:34.657131,False,3.75,COMPLETE,0.7,0.9,3.080559508852943e-05,0.0006009543836014675,1.9000000000000001,0.05,0.1,False,,0.1
58,0.7066521264994549,2025-05-20 04:25:27.415911,2025-05-20 04:25:42.407748,0 days 00:00:14.991837,False,0.75,COMPLETE,0.5,0.9,0.0048606415355662855,0.29694602849435364,1.85,0.1,0.05,True,30.0,0.2
66,0.7045922694777657,2025-05-20 04:32:11.456592,2025-05-20 04:32:28.009197,0 days 00:00:16.552605,False,0.5,COMPLETE,0.5,0.9,0.003364657535737211,0.004766579870754451,2.0,0.25,0.15,False,,0.1
17,0.6964740094511086,2025-05-20 03:53:13.873206,2025-05-20 03:53:29.089120,0 days 00:00:15.215914,False,2.75,COMPLETE,0.7,0.99,0.004247826838040857,0.03302845872250695,1.5,0.15000000000000002,0.1,False,,0.25
7,0.6814491699987882,2025-05-20 03:46:42.411629,2025-05-20 03:46:57.283399,0 days 00:00:14.871770,False,0.5,COMPLETE,0.6,0.99,0.0078264949478571,0.01757612821631523,1.6,0.05,0.15,False,,0.15000000000000002
1,0.6579425663395129,2025-05-20 03:42:24.642864,2025-05-20 03:43:21.705890,0 days 00:00:57.063026,True,3.0,COMPLETE,0.7,0.9,3.8102475370549736e-05,0.0011145470832833188,1.0,0.1,0.15,False,,0.1
40,0.4609233006179571,2025-05-20 04:11:09.642479,2025-05-20 04:11:24.445817,0 days 00:00:14.803338,False,4.0,COMPLETE,0.5,0.9,0.009928917807224207,0.043256032252373615,1.05,0.1,0.0,True,60.0,0.25
13,0.4489276626681207,2025-05-20 03:50:44.678400,2025-05-20 03:51:17.934389,0 days 00:00:33.255989,True,5.0,COMPLETE,0.5,0.995,1.3032348761588382e-05,6.399024648663158e-05,0.55,0.2,0.1,False,,0.0
57,0.3853144311159578,2025-05-20 04:25:12.306226,2025-05-20 04:25:27.375487,0 days 00:00:15.069261,True,0.75,COMPLETE,0.6,0.8,0.0028682234739476364,0.8327258075652276,1.7000000000000002,0.30000000000000004,0.15,False,,0.3
9,0.3851932630558585,2025-05-20 03:47:39.993893,2025-05-20 03:47:55.199342,0 days 00:00:15.205449,True,3.5,COMPLETE,0.6,0.995,0.0024958644312388996,0.7107054728617035,0.95,0.05,0.05,True,90.0,0.1
