number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
46,0.336333333,0.6,56:55.0,57:05.5,0 days 00:00:10.477794,lamp,TRUE,1.04E-05,5.04E-05,TRUE,0.3,0.774248681,TRUE,0.6,1,base,TRUE,0.35,0.051595988,0,COMPLETE
48,0.336333333,0.8,57:15.2,57:26.4,0 days 00:00:11.255021,group,TRUE,1.63E-05,9.80E-05,FALSE,,0.002323764,TRUE,0.8,2,base,TRUE,0.45,0.00107184,0,COMPLETE
50,0.336333333,0.8,57:39.7,57:49.4,0 days 00:00:09.663897,lamp,TRUE,1.63E-05,9.80E-05,FALSE,,0.002965099,TRUE,0.8,1,group,FALSE,,0.000150748,1,COMPLETE
64,0.336333333,0.9,00:13.6,00:23.3,0 days 00:00:09.628698,group,FALSE,1.28E-05,1.83E-05,FALSE,,0.000152455,TRUE,0.9,1,base,TRUE,0.4,1.80E-05,1,COMPLETE
66,0.336333333,0.7,00:33.0,00:42.7,0 days 00:00:09.738806,fpgm,TRUE,1.60E-05,5.00E-05,TRUE,0.5,0.008666752,TRUE,0.7,1,group,FALSE,,0.001022551,1,COMPLETE
70,0.336333333,0.8,01:20.7,01:30.3,0 days 00:00:09.586378,group,FALSE,6.09E-05,0.000113281,TRUE,0.4,0.000632641,TRUE,0.8,1,group,TRUE,0,0.016552999,1,COMPLETE
72,0.336333333,0.9,01:42.5,01:52.9,0 days 00:00:10.425508,fpgm,FALSE,3.35E-05,0.003216035,FALSE,,0.475989456,TRUE,0.9,1,base,TRUE,0.15,0.053409215,1,COMPLETE
90,0.336333333,0.7,04:55.4,05:05.2,0 days 00:00:09.785710,fpgm,TRUE,4.52E-05,0.001162037,TRUE,0.2,0.475989456,TRUE,0.7,1,base,TRUE,0.45,0.971173825,1,COMPLETE
4,0.334666667,0.9,48:48.0,48:57.8,0 days 00:00:09.810157,lamp,FALSE,1.28E-05,0.000780127,FALSE,,0.168448213,FALSE,0.9,1,base,TRUE,0.3,4.08E-05,0,COMPLETE
51,0.334666667,0.8,57:49.4,58:02.5,0 days 00:00:13.131198,group,FALSE,9.34E-05,0.009741173,FALSE,,1.29E-05,TRUE,0.8,3,bnscale,FALSE,,0.016761379,1,COMPLETE
14,0.333333333,0.5,50:42.3,50:55.7,0 days 00:00:13.397660,group,TRUE,1.73E-05,0.001568161,FALSE,,0.030379397,FALSE,0.5,2,base,FALSE,,0.000870049,0,COMPLETE
20,0.333333333,0.8,51:55.5,52:05.2,0 days 00:00:09.659237,lamp,FALSE,3.35E-05,0.003216035,TRUE,0.2,0.00622798,FALSE,0.8,1,base,TRUE,0.45,0.053409215,0,COMPLETE
31,0.333333333,0.5,53:59.9,54:13.2,0 days 00:00:13.230857,group,TRUE,1.43E-05,4.14E-05,FALSE,,0.002739767,FALSE,0.5,2,base,TRUE,0.4,0.037874502,0,COMPLETE
52,0.333333333,0.9,58:02.6,58:13.8,0 days 00:00:11.286283,lamp,FALSE,1.28E-05,0.003825335,FALSE,,0.002323764,FALSE,0.9,2,base,TRUE,0.25,4.08E-05,1,COMPLETE
61,0.333333333,0.9,59:37.6,59:47.3,0 days 00:00:09.678449,group,FALSE,1.28E-05,0.000780127,FALSE,,0.168448213,FALSE,0.9,1,group,TRUE,0.35,7.52E-05,1,COMPLETE
79,0.320333333,0.9,02:56.6,03:08.1,0 days 00:00:11.495983,group,TRUE,0.000271522,0.001078794,TRUE,0.3,1.29E-05,FALSE,0.9,2,bnscale,TRUE,0.2,0.016761379,1,COMPLETE
28,0.265333333,0.7,53:22.8,53:36.3,0 days 00:00:13.448799,lamp,FALSE,0.000145279,0.000341755,FALSE,,0.201427165,FALSE,0.7,3,group,TRUE,0.35,0.508377411,0,COMPLETE
68,0.265333333,0.7,00:57.1,01:10.9,0 days 00:00:13.749910,lamp,FALSE,0.000145279,0.000341755,FALSE,,0.201427165,FALSE,0.7,3,group,TRUE,0.35,0.508377411,1,COMPLETE
