number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
56,0.960923300617957,2025-05-20 13:05:59.772987,2025-05-20 13:06:32.951700,0 days 00:00:33.178713,True,2.75,COMPLETE,0.6,0.8,0.004957595497295694,1.8351652722992532e-05,0.9,0.1,0.0,True,120.0,0.1
38,0.960923300617957,2025-05-20 12:48:17.930287,2025-05-20 12:49:00.531595,0 days 00:00:42.601308,True,0.5,COMPLETE,0.7,0.995,0.00011524230101448998,1.0150067505774107e-05,0.8,0.30000000000000004,0.05,False,,0.15000000000000002
10,0.960923300617957,2025-05-20 12:22:43.461315,2025-05-20 12:23:15.731264,0 days 00:00:32.269949,True,5.0,COMPLETE,0.6,0.9,0.004778672633136412,4.7777967098262936e-05,1.6500000000000001,0.15000000000000002,0.05,True,150.0,0.0
98,0.960923300617957,2025-05-20 13:33:53.896887,2025-05-20 13:34:32.891897,0 days 00:00:38.995010,True,0.75,COMPLETE,0.7,0.995,0.0002659050016103503,0.00025347942880181283,0.6,0.05,0.1,False,,0.3
6,0.9608324245728825,2025-05-20 12:19:22.488487,2025-05-20 12:20:23.739468,0 days 00:01:01.250981,True,0.25,COMPLETE,0.7,0.99,9.519833121045475e-05,0.007470311622290031,0.95,0.35,0.0,False,,0.1
5,0.9595601599418392,2025-05-20 12:17:24.587813,2025-05-20 12:19:22.448948,0 days 00:01:57.861135,False,4.0,COMPLETE,0.6,0.995,1.2888744771787153e-05,0.1484715107270371,2.0,0.30000000000000004,0.15,True,150.0,0.15000000000000002
115,0.9590149036713922,2025-05-20 13:44:39.113509,2025-05-20 13:45:29.540135,0 days 00:00:50.426626,True,1.0,COMPLETE,0.7,0.995,0.0005338509914085411,0.007408743249457894,0.75,0.0,0.1,False,,0.3
3,0.9565612504543802,2025-05-20 12:15:16.731816,2025-05-20 12:16:00.058934,0 days 00:00:43.327118,False,3.5,COMPLETE,0.5,0.99,0.0007825401378052685,0.031154856221232787,0.6,0.1,0.0,False,,0.25
46,0.9558342420937841,2025-05-20 12:58:21.553951,2025-05-20 12:59:16.835719,0 days 00:00:55.281768,True,2.75,COMPLETE,0.6,0.995,0.009782450234028893,0.0009309054264127611,0.7,0.2,0.05,True,60.0,0.05
90,0.9546528535078154,2025-05-20 13:29:01.575030,2025-05-20 13:29:37.767875,0 days 00:00:36.192845,False,1.25,COMPLETE,0.7,0.995,0.00032335083629419077,0.0008461271853947501,0.75,0.0,0.1,False,,0.3
78,0.9539258451472192,2025-05-20 13:21:28.430027,2025-05-20 13:22:06.452634,0 days 00:00:38.022607,False,2.5,COMPLETE,0.7,0.8,0.000134343948780423,0.0001556964936263067,0.7,0.0,0.1,False,,0.15000000000000002
7,0.9538349691021447,2025-05-20 12:20:23.779540,2025-05-20 12:21:13.378221,0 days 00:00:49.598681,True,1.0,COMPLETE,0.6,0.9,8.41719047423828e-05,0.040690738021111006,0.7,0.25,0.1,False,,0.25
29,0.952835332606325,2025-05-20 12:40:59.864594,2025-05-20 12:41:41.002965,0 days 00:00:41.138371,False,2.5,COMPLETE,0.7,0.8,2.2990538235907878e-05,9.44130863566438e-05,1.35,0.15000000000000002,0.1,False,,0.1
110,0.9515630679752817,2025-05-20 13:41:19.368508,2025-05-20 13:41:57.000640,0 days 00:00:37.632132,False,0.75,COMPLETE,0.7,0.995,0.0003603851302825269,0.0004505335879549903,1.85,0.0,0.1,False,,0.3
4,0.9468375136314067,2025-05-20 12:16:00.088766,2025-05-20 12:17:24.548935,0 days 00:01:24.460169,True,0.75,COMPLETE,0.5,0.99,0.00016753092935504593,0.3608208308359694,1.25,0.05,0.1,True,60.0,0.2
45,0.9449291166848419,2025-05-20 12:56:23.132337,2025-05-20 12:58:21.514430,0 days 00:01:58.382093,True,4.25,COMPLETE,0.6,0.9,1.6040049008236538e-05,0.8733040814580176,0.9,0.15000000000000002,0.0,True,150.0,0.3
43,0.9442021083242458,2025-05-20 12:53:32.751149,2025-05-20 12:55:29.939055,0 days 00:01:57.187906,True,2.25,COMPLETE,0.6,0.995,1.4549888457075563e-05,0.10995239868585552,0.6,0.25,0.0,True,90.0,0.0
8,0.9313885859687386,2025-05-20 12:21:13.418009,2025-05-20 12:22:07.879947,0 days 00:00:54.461938,False,2.0,COMPLETE,0.5,0.99,0.00022993085261209355,0.2509456505621359,1.35,0.05,0.0,False,,0.15000000000000002
9,0.9299345692475462,2025-05-20 12:22:07.918478,2025-05-20 12:22:43.419322,0 days 00:00:35.500844,False,4.25,COMPLETE,0.7,0.995,0.0003862515501372845,0.031540420381147675,1.2000000000000002,0.05,0.15,True,90.0,0.3
0,0.8519629225736095,2025-05-20 12:13:29.910212,2025-05-20 12:14:04.740367,0 days 00:00:34.830155,False,3.0,COMPLETE,0.7,0.8,0.008129460549269451,0.014067204365285062,0.65,0.05,0.15,False,,0.2
