number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
38,0.9736714975845411,2025-05-18 12:28:26.660848,2025-05-18 12:30:23.836301,0 days 00:01:57.175453,mse,False,,COMPLETE,0.6,0.995,0.995,0.00025809648955942303,0.0001630730427214398,3.75,2.25,0.15,False,,0.05
22,0.9736231884057971,2025-05-18 12:01:06.954136,2025-05-18 12:02:26.647702,0 days 00:01:19.693566,cwd,True,3.25,COMPLETE,0.6,0.995,0.995,0.002691099009584396,0.0011705589538814854,0.75,2.25,0.05,True,60.0,0.2
40,0.9735748792270532,2025-05-18 12:32:05.078734,2025-05-18 12:33:31.040266,0 days 00:01:25.961532,mse,False,,COMPLETE,0.6,0.8,0.8,0.0011209138862259681,3.685604298201395e-05,1.0,3.0,0.15,False,,0.1
87,0.9735748792270531,2025-05-18 14:02:54.691378,2025-05-18 14:04:33.061765,0 days 00:01:38.370387,mse,False,,COMPLETE,0.6,0.8,0.8,0.0006494248044241258,0.00032484446640514283,0.75,0.75,0.1,False,,0.15000000000000002
17,0.9734782608695651,2025-05-18 11:55:01.550693,2025-05-18 11:56:14.843098,0 days 00:01:13.292405,cwd,True,3.75,COMPLETE,0.5,0.995,0.995,0.0034523829682845605,7.76241693493017e-05,1.5,1.75,0.0,True,60.0,0.2
12,0.9733333333333333,2025-05-18 11:47:53.782431,2025-05-18 11:49:16.900332,0 days 00:01:23.117901,cwd,True,5.0,COMPLETE,0.5,0.9,0.9,0.00481453627094251,0.00015733868711383407,0.0,3.75,0.0,True,60.0,0.3
116,0.9732850241545895,2025-05-18 14:58:17.701222,2025-05-18 15:00:49.733215,0 days 00:02:32.031993,mse,False,,COMPLETE,0.6,0.8,0.8,0.00012313276182735622,2.7526609409957624e-05,0.5,0.5,0.1,False,,0.25
98,0.9731884057971015,2025-05-18 14:21:35.322493,2025-05-18 14:23:50.993872,0 days 00:02:15.671379,mse,False,,COMPLETE,0.6,0.8,0.8,0.00012413522062943415,5.9493613892460596e-05,0.5,0.25,0.1,False,,0.25
60,0.9730917874396136,2025-05-18 13:11:28.532087,2025-05-18 13:13:45.292169,0 days 00:02:16.760082,mse,False,,COMPLETE,0.6,0.8,0.8,0.0001943644465422777,1.299641570709816e-05,0.5,0.25,0.1,False,,0.3
68,0.9730917874396136,2025-05-18 13:28:42.044756,2025-05-18 13:30:53.908403,0 days 00:02:11.863647,mse,False,,COMPLETE,0.5,0.8,0.8,0.0002344388198310728,1.0065729175956016e-05,0.25,0.75,0.05,False,,0.2
58,0.9729951690821257,2025-05-18 13:06:54.820476,2025-05-18 13:09:11.200974,0 days 00:02:16.380498,mse,False,,COMPLETE,0.6,0.8,0.8,0.00015729912817712634,1.0443164039762776e-05,0.75,0.5,0.1,False,,0.3
15,0.9728502415458937,2025-05-18 11:51:25.441492,2025-05-18 11:52:57.387590,0 days 00:01:31.946098,cwd,True,3.75,COMPLETE,0.5,0.9,0.9,0.0017249679233391228,6.555077700936942e-05,1.75,2.0,0.0,True,60.0,0.3
50,0.9728502415458937,2025-05-18 12:49:56.199753,2025-05-18 12:51:43.031960,0 days 00:01:46.832207,mse,False,,COMPLETE,0.6,0.99,0.99,0.0004336327949963248,2.1680793799099117e-05,2.75,2.5,0.15,False,,0.2
112,0.9727053140096619,2025-05-18 14:50:55.280596,2025-05-18 14:53:10.837226,0 days 00:02:15.556630,mse,False,,COMPLETE,0.6,0.8,0.8,0.00015296516743699179,0.005668284577074777,0.25,0.75,0.1,False,,0.3
13,0.9727053140096618,2025-05-18 11:49:16.938470,2025-05-18 11:50:21.995944,0 days 00:01:05.057474,cwd,True,5.0,COMPLETE,0.5,0.9,0.9,0.0016963573647448685,5.639366241317025e-05,0.0,3.75,0.0,True,30.0,0.3
27,0.9725603864734299,2025-05-18 12:08:28.282709,2025-05-18 12:09:51.115006,0 days 00:01:22.832297,cwd,True,2.5,COMPLETE,0.6,0.995,0.995,0.0010856525798004833,0.0016534720072659327,1.25,0.5,0.1,True,30.0,0.1
10,0.9725603864734299,2025-05-18 11:44:54.665421,2025-05-18 11:46:04.645118,0 days 00:01:09.979697,cwd,True,4.25,COMPLETE,0.5,0.9,0.9,0.007811989189876612,0.0003005017204054149,0.0,4.25,0.0,True,90.0,0.3
