number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
98,0.6813180548429395,0.5,2025-05-15 11:55:56.209029,2025-05-15 11:56:52.690354,0 days 00:00:56.481325,1,COMPLETE,0.5,0.00542937807388542,0.14703438726932214,0.0,False,,0.0071611321053167195,0.0007946206004691036,2,True,150.0,0.05,base,fpgm,False
16,0.6702012428025768,0.5,2025-05-15 10:52:14.701635,2025-05-15 10:53:08.556210,0 days 00:00:53.854575,0,COMPLETE,0.5,0.00369314941244401,0.17378439551439775,0.15,True,150.0,0.00011377755673616549,3.409843550612134e-05,1,True,30.0,0.05,bnscale,fpgm,False
41,0.6584573285445529,0.7,2025-05-15 11:11:31.079237,2025-05-15 11:12:09.007931,0 days 00:00:37.928694,0,COMPLETE,0.7,5.348990702764322e-05,0.034701667288260005,0.05,True,150.0,0.00891543051040665,0.0034041086533809204,3,False,,0.1,group,group,False
64,0.6524713528305113,0.7,2025-05-15 11:29:08.319924,2025-05-15 11:29:47.589162,0 days 00:00:39.269238,1,COMPLETE,0.7,2.236405977355755e-05,1.052621536692672e-05,0.15,True,30.0,0.000684335228006852,2.1917184797012603e-05,3,True,120.0,0.15,base,lamp,True
37,0.646143321361382,0.5,2025-05-15 11:08:19.867326,2025-05-15 11:09:14.357894,0 days 00:00:54.490568,0,COMPLETE,0.5,2.8775239427128187e-05,0.00029239833836456887,0.0,False,,0.0005032207471010329,0.00044631029760662196,1,True,150.0,0.05,base,fpgm,False
72,0.6444900518784561,0.7,2025-05-15 11:35:18.648323,2025-05-15 11:35:58.406668,0 days 00:00:39.758345,1,COMPLETE,0.7,1.3451631766300312e-05,7.299262544966584e-05,0.05,False,,7.15782482702873e-05,4.3812052550596876e-05,3,False,,0.0,group,fpgm,True
26,0.642209680177869,0.6,2025-05-15 11:00:00.622379,2025-05-15 11:00:47.979603,0 days 00:00:47.357224,0,COMPLETE,0.6,0.008754878079865663,0.12646032835394885,0.1,False,,0.0058721061739336455,5.654501868382424e-05,1,False,,0.15,bnscale,lamp,True
6,0.6382190297018414,0.5,2025-05-15 10:44:28.755148,2025-05-15 10:45:19.477798,0 days 00:00:50.722650,0,COMPLETE,0.5,0.0012854391786505616,0.4259489721088649,0.0,True,150.0,0.0016466983439998753,0.22169995424143638,2,True,60.0,0.15,bnscale,lamp,False
59,0.6359956672937689,0.7,2025-05-15 11:25:34.235205,2025-05-15 11:26:14.251554,0 days 00:00:40.016349,1,COMPLETE,0.7,1.3451631766300312e-05,7.723660344446276e-05,0.05,True,150.0,1.1743921503031636e-05,2.135239044638501e-05,3,True,90.0,0.1,base,fpgm,True
68,0.6329741747904909,0.6,2025-05-15 11:32:11.129628,2025-05-15 11:32:58.065463,0 days 00:00:46.935835,1,COMPLETE,0.6,0.00029982399423695064,0.6163291561441555,0.15,False,,0.00013574519608270804,0.01441287637342733,3,True,120.0,0.05,bnscale,lamp,True
