number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,state
11,0.6543333333333333,2025-05-22 08:06:17.746573,2025-05-22 08:06:59.484135,0 days 00:00:41.737562,0.9,1.277116092801477e-06,COMPLETE
89,0.654,2025-05-22 09:00:12.311890,2025-05-22 09:00:51.615756,0 days 00:00:39.303866,0.8,0.008639540308677956,COMPLETE
38,0.654,2025-05-22 08:24:58.126515,2025-05-22 08:25:39.722042,0 days 00:00:41.595527,0.85,0.005466584127460928,COMPLETE
73,0.6533333333333334,2025-05-22 08:49:06.930515,2025-05-22 08:49:49.005492,0 days 00:00:42.074977,0.9,0.002372936573256798,COMPLETE
93,0.6533333333333334,2025-05-22 09:02:54.608541,2025-05-22 09:03:36.807366,0 days 00:00:42.198825,0.85,0.020900091708222462,COMPLETE
69,0.6523333333333333,2025-05-22 08:46:20.973118,2025-05-22 08:47:02.692965,0 days 00:00:41.719847,0.85,0.010438261826346279,COMPLETE
22,0.6523333333333333,2025-05-22 08:14:02.086845,2025-05-22 08:14:44.756474,0 days 00:00:42.669629,0.30000000000000004,4.6180340332048555e-06,COMPLETE
76,0.6523333333333333,2025-05-22 08:51:12.570463,2025-05-22 08:51:54.447939,0 days 00:00:41.877476,0.65,0.017532376915519066,COMPLETE
14,0.652,2025-05-22 08:08:23.073487,2025-05-22 08:09:07.211303,0 days 00:00:44.137816,0.8,2.076963665628645e-05,COMPLETE
98,0.6513333333333334,2025-05-22 09:06:24.414793,2025-05-22 09:07:06.294675,0 days 00:00:41.879882,0.75,6.330497932569767e-06,COMPLETE
65,0.6513333333333334,2025-05-22 08:43:37.870212,2025-05-22 08:44:16.523059,0 days 00:00:38.652847,0.85,0.04889874843348457,COMPLETE
12,0.651,2025-05-22 08:06:59.522974,2025-05-22 08:07:43.384100,0 days 00:00:43.861126,0.75,3.7752323756900114e-05,COMPLETE
50,0.6503333333333333,2025-05-22 08:33:22.622151,2025-05-22 08:34:05.163414,0 days 00:00:42.541263,0.55,1.783789953158373e-06,COMPLETE
72,0.6493333333333333,2025-05-22 08:48:21.924386,2025-05-22 08:49:06.891455,0 days 00:00:44.967069,0.75,0.005208256035149605,COMPLETE
81,0.649,2025-05-22 08:54:40.664367,2025-05-22 08:55:22.057476,0 days 00:00:41.393109,0.4,0.42895436686631494,COMPLETE
8,0.649,2025-05-22 08:04:10.444647,2025-05-22 08:04:55.402110,0 days 00:00:44.957463,0.45000000000000007,0.0001764161856347338,COMPLETE
39,0.6483333333333333,2025-05-22 08:25:39.761239,2025-05-22 08:26:19.426476,0 days 00:00:39.665237,0.6,0.04112916559949932,COMPLETE
51,0.6483333333333333,2025-05-22 08:34:05.202736,2025-05-22 08:34:48.256522,0 days 00:00:43.053786,0.35,9.347586543047868e-06,COMPLETE
91,0.6476666666666667,2025-05-22 09:01:33.268986,2025-05-22 09:02:15.356764,0 days 00:00:42.087778,0.45000000000000007,0.0033149494656724916,COMPLETE
95,0.6473333333333334,2025-05-22 09:04:18.670198,2025-05-22 09:05:00.412646,0 days 00:00:41.742448,0.8,0.0002919045483910071,COMPLETE
43,0.6473333333333333,2025-05-22 08:28:21.463761,2025-05-22 08:29:06.113723,0 days 00:00:44.649962,0.8,0.001012754118755617,COMPLETE
56,0.6470000000000001,2025-05-22 08:37:29.631618,2025-05-22 08:38:11.976825,0 days 00:00:42.345207,0.30000000000000004,0.00020425514468242053,COMPLETE
62,0.647,2025-05-22 08:41:38.491403,2025-05-22 08:42:17.187198,0 days 00:00:38.695795,0.85,0.13849630328544424,COMPLETE
42,0.647,2025-05-22 08:27:41.719976,2025-05-22 08:28:21.422254,0 days 00:00:39.702278,0.7000000000000001,0.0005145783582997556,COMPLETE
83,0.6463333333333333,2025-05-22 08:56:06.887306,2025-05-22 08:56:51.561741,0 days 00:00:44.674435,0.4,0.0008313080996432485,COMPLETE
37,0.6463333333333333,2025-05-22 08:24:17.226285,2025-05-22 08:24:58.085107,0 days 00:00:40.858822,0.4,1.762221103152438e-05,COMPLETE
70,0.646,2025-05-22 08:47:02.733204,2025-05-22 08:47:42.324450,0 days 00:00:39.591246,0.8,0.024989932083042593,COMPLETE
92,0.646,2025-05-22 09:02:15.396255,2025-05-22 09:02:54.567527,0 days 00:00:39.171272,0.8,0.006635697608177374,COMPLETE
21,0.6456666666666667,2025-05-22 08:13:22.769667,2025-05-22 08:14:02.045183,0 days 00:00:39.275516,0.35,1.0407928934123255e-06,COMPLETE
74,0.6456666666666667,2025-05-22 08:49:49.047403,2025-05-22 08:50:30.740366,0 days 00:00:41.692963,0.85,0.012460835034034516,COMPLETE
86,0.6456666666666666,2025-05-22 08:58:12.645396,2025-05-22 08:58:54.596509,0 days 00:00:41.951113,0.7000000000000001,0.0020417503289957583,COMPLETE
57,0.645,2025-05-22 08:38:12.016760,2025-05-22 08:38:53.141323,0 days 00:00:41.124563,0.75,4.235575319794665e-06,COMPLETE
78,0.644,2025-05-22 08:52:39.256786,2025-05-22 08:53:18.863729,0 days 00:00:39.606943,0.8,0.0025876810293748486,COMPLETE
36,0.6436666666666667,2025-05-22 08:23:31.375523,2025-05-22 08:24:17.186544,0 days 00:00:45.811021,0.55,0.00037940889487878877,COMPLETE
47,0.6406666666666667,2025-05-22 08:31:14.280349,2025-05-22 08:31:56.556016,0 days 00:00:42.275667,0.7000000000000001,7.799064604241243e-05,COMPLETE
48,0.6393333333333334,2025-05-22 08:31:56.595950,2025-05-22 08:32:44.300580,0 days 00:00:47.704630,0.8,0.008438347953585059,COMPLETE
18,0.638,2025-05-22 08:11:15.690253,2025-05-22 08:12:01.188410,0 days 00:00:45.498157,0.55,5.718696003872506e-05,COMPLETE
82,0.636,2025-05-22 08:55:22.100268,2025-05-22 08:56:06.846721,0 days 00:00:44.746453,0.5,0.006524543695753316,COMPLETE
41,0.636,2025-05-22 08:26:59.460332,2025-05-22 08:27:41.681741,0 days 00:00:42.221409,0.8,0.00038362831594873593,COMPLETE
54,0.636,2025-05-22 08:36:07.259822,2025-05-22 08:36:50.327372,0 days 00:00:43.067550,0.35,0.0006059991658681785,COMPLETE
45,0.6353333333333333,2025-05-22 08:29:49.137375,2025-05-22 08:30:31.560703,0 days 00:00:42.423328,0.75,0.00352725236991974,COMPLETE
9,0.6326666666666667,2025-05-22 08:04:55.440671,2025-05-22 08:05:38.259433,0 days 00:00:42.818762,0.1,0.0032569971430255963,COMPLETE
52,0.6276666666666667,2025-05-22 08:34:48.297101,2025-05-22 08:35:27.467501,0 days 00:00:39.170400,0.30000000000000004,3.6424005518379e-05,COMPLETE
59,0.6256666666666667,2025-05-22 08:39:32.362956,2025-05-22 08:40:14.475641,0 days 00:00:42.112685,0.45000000000000007,0.0018162215174242899,COMPLETE
